	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00000035045	1900	1292	1534	621
ENSGALG00000035492	2460	1263	2409	929
ENSGALG00000008839	1653	821	1435	712
ENSGALG00000048159	940	430	1190	1008
ENSGALG00000004474	1132	742	932	258
ENSGALG00000020754	195	158	212	121
ENSGALG00000014336	2727	791	1592	477
ENSGALG00000028983	7	4	8	2
ENSGALG00000011222	6	4	9	1
ENSGALG00000039387	1832	1161	2239	1166
ENSGALG00000016801	794	704	709	347
ENSGALG00000006681	93	54	54	24
ENSGALG00000053444	35	15	30	11
ENSGALG00000038635	3808	1383	3306	1373
ENSGALG00000001362	844	801	756	436
ENSGALG00000007310	376	252	318	203
ENSGALG00000027989	1336	899	1324	684
ENSGALG00000041795	1358	635	1142	633
ENSGALG00000048392	14	3	15	2
ENSGALG00000005994	1266	925	827	755
ENSGALG00000015320	2373	1659	2114	1054
ENSGALG00000046550	21	5	14	6
ENSGALG00000033293	179	110	100	80
ENSGALG00000010246	2255	1367	1287	778
ENSGALG00000039982	2108	876	2060	1130
ENSGALG00000037962	182	120	215	135
ENSGALG00000011121	153	102	159	97
ENSGALG00000038915	249	90	232	97
ENSGALG00000010689	1050	797	1292	706
ENSGALG00000016053	1304	1008	942	460
ENSGALG00000027140	43	12	27	12
ENSGALG00000008807	900	396	732	312
ENSGALG00000040864	1131	685	1405	794
ENSGALG00000036028	1639	897	1037	622
ENSGALG00000039394	857	537	638	353
ENSGALG00000034500	120	69	98	183
ENSGALG00000009689	42	19	93	44
ENSGALG00000040181	1066	735	785	563
ENSGALG00000003775	382	348	256	152
ENSGALG00000040161	362	303	309	253
ENSGALG00000045196	4	2	1	0
ENSGALG00000046848	25	17	10	14
ENSGALG00000003670	20017	10886	17772	11985
ENSGALG00000049431	1417	924	1425	450
ENSGALG00000016894	4371	2664	4278	2480
ENSGALG00000015180	109	80	80	23
ENSGALG00000004842	334	198	311	188
ENSGALG00000004860	15	10	11	5
ENSGALG00000014857	47327	22620	33283	29781
ENSGALG00000045115	2648	589	2332	1599
ENSGALG00000047488	4	2	8	0
ENSGALG00000004276	311	128	254	122
ENSGALG00000005683	1516	856	1262	642
ENSGALG00000054793	89	60	157	42
ENSGALG00000005788	297	208	193	126
ENSGALG00000039434	732	483	614	320
ENSGALG00000040681	11	10	5	2
ENSGALG00000041528	7772	3841	7999	4050
ENSGALG00000001596	930	593	594	368
ENSGALG00000048767	334	67	618	35
ENSGALG00000014798	318	212	285	143
ENSGALG00000042396	1268	505	1205	506
ENSGALG00000009677	1714	946	1796	685
ENSGALG00000014920	975	583	1168	691
ENSGALG00000049367	21	12	19	15
ENSGALG00000048138	569	395	464	295
ENSGALG00000016949	1031	802	957	547
ENSGALG00000041882	0	2	2	0
ENSGALG00000051538	34	4	6	12
ENSGALG00000036111	134	60	95	37
ENSGALG00000004569	244	141	210	150
ENSGALG00000009796	313	172	300	187
ENSGALG00000034801	214	125	182	86
ENSGALG00000011118	1023	803	854	596
ENSGALG00000041833	0	2	2	0
ENSGALG00000014290	1159	676	1202	596
ENSGALG00000043034	151	162	119	61
ENSGALG00000035565	27	32	21	1
ENSGALG00000004714	777	445	1006	397
ENSGALG00000046793	331	234	481	486
ENSGALG00000007687	1615	931	1584	815
ENSGALG00000043758	1927	1294	1975	1325
ENSGALG00000000461	3833	5236	2537	1434
ENSGALG00000035187	1900	1780	1514	657
ENSGALG00000033772	2803	2888	3056	1182
ENSGALG00000008759	459	152	262	66
ENSGALG00000032683	3	2	4	0
ENSGALG00000038152	206	68	154	141
ENSGALG00000032061	618	435	681	391
ENSGALG00000004133	1529	884	1496	668
ENSGALG00000052819	18	20	11	10
ENSGALG00000002232	1554	881	1061	683
ENSGALG00000039380	769	367	530	267
ENSGALG00000009791	25	12	19	12
ENSGALG00000034661	42	32	22	14
ENSGALG00000008473	5252	3243	3125	2445
ENSGALG00000007919	980	916	1296	787
ENSGALG00000010639	4	2	3	0
ENSGALG00000003409	11164	14828	7670	3332
ENSGALG00000028373	486	371	208	54
ENSGALG00000031240	110	79	89	72
ENSGALG00000034275	562	369	489	288
ENSGALG00000008100	30	23	31	6
ENSGALG00000005367	424	328	491	288
ENSGALG00000008818	3952	2731	4303	3572
ENSGALG00000031758	12	5	13	2
ENSGALG00000054998	38	13	19	15
ENSGALG00000015115	57	23	30	33
ENSGALG00000040002	1767	1271	2451	795
ENSGALG00000034615	474	199	303	112
ENSGALG00000039628	507	622	444	242
ENSGALG00000016467	668	408	759	192
ENSGALG00000009676	207	103	247	150
ENSGALG00000006144	384	268	459	294
ENSGALG00000016918	1292	879	1286	771
ENSGALG00000010628	4038	2064	10126	8049
ENSGALG00000041014	4	5	5	2
ENSGALG00000008933	207	76	188	63
ENSGALG00000011594	6	0	2	1
ENSGALG00000039242	1	2	3	1
ENSGALG00000002225	1503	750	1696	757
ENSGALG00000003795	397	334	416	268
ENSGALG00000044375	131	65	120	58
ENSGALG00000009378	76	21	72	28
ENSGALG00000011008	562	279	382	135
ENSGALG00000040854	331	173	333	204
ENSGALG00000009111	346	195	328	174
ENSGALG00000030707	30	20	25	13
ENSGALG00000050577	730	453	462	219
ENSGALG00000047077	1101	869	1078	699
ENSGALG00000054029	11	4	3	1
ENSGALG00000014786	671	311	441	201
ENSGALG00000000950	2322	1740	1742	969
ENSGALG00000002439	815	664	578	370
ENSGALG00000047316	486	230	492	110
ENSGALG00000021047	368	308	397	167
ENSGALG00000031270	3942	3554	4189	2537
ENSGALG00000008133	354	185	320	238
ENSGALG00000009638	247	295	131	104
ENSGALG00000051063	13	1	6	2
ENSGALG00000026225	1763	1244	1907	924
ENSGALG00000001998	2023	1983	1784	1098
ENSGALG00000046769	1260	917	993	487
ENSGALG00000014164	328	431	351	125
ENSGALG00000001038	1366	1327	1339	890
ENSGALG00000008518	7208	5149	6999	4479
ENSGALG00000008744	2929	1305	1089	435
ENSGALG00000007526	17	10	12	5
ENSGALG00000010611	267	209	251	135
ENSGALG00000033295	7	10	10	4
ENSGALG00000030877	98	75	90	53
ENSGALG00000010258	2	1	1	3
ENSGALG00000003695	94	52	76	84
ENSGALG00000015842	2081	2586	1564	806
ENSGALG00000026446	3	8	2	1
ENSGALG00000047775	4	1	88	22
ENSGALG00000016803	47	36	20	22
ENSGALG00000012598	490	275	505	239
ENSGALG00000040522	3704	2622	3720	1707
ENSGALG00000047617	1154	774	916	351
ENSGALG00000051284	102	21	219	3
ENSGALG00000016946	1360	758	1459	717
ENSGALG00000040857	52	53	38	27
ENSGALG00000003329	851	519	682	368
ENSGALG00000041122	2	4	1	1
ENSGALG00000006465	657	466	515	285
ENSGALG00000030871	11757	7476	7039	2696
ENSGALG00000031893	575	201	447	149
ENSGALG00000029341	2099	1832	1840	1113
ENSGALG00000015103	106	58	101	46
ENSGALG00000008736	477	411	491	440
ENSGALG00000004816	5847	3521	4928	2938
ENSGALG00000011133	359	255	266	175
ENSGALG00000035645	11404	9115	12325	7616
ENSGALG00000040238	912	573	678	395
ENSGALG00000014915	782	476	912	442
ENSGALG00000003281	1572	1003	1366	1041
ENSGALG00000029220	2171	1611	2240	1276
ENSGALG00000002735	410	285	358	195
ENSGALG00000035113	5	11	5	5
ENSGALG00000052489	24	18	23	11
ENSGALG00000010440	378	332	326	156
ENSGALG00000003652	1182	754	1257	662
ENSGALG00000012956	5	4	0	0
ENSGALG00000014186	1400	2519	1006	331
ENSGALG00000043771	87	82	78	40
ENSGALG00000051598	6008	3906	5170	2390
ENSGALG00000053823	37	23	23	6
ENSGALG00000012938	162	76	172	62
ENSGALG00000007690	7	15	9	0
ENSGALG00000006836	147	82	165	157
ENSGALG00000004500	417	377	533	292
ENSGALG00000016820	1767	502	1125	690
ENSGALG00000012968	800	603	715	341
ENSGALG00000038155	5453	3612	4721	2508
ENSGALG00000052423	6	0	69	22
ENSGALG00000036258	7	11	3	10
ENSGALG00000014413	101	101	112	73
ENSGALG00000005579	528	318	565	220
ENSGALG00000037414	44	33	88	28
ENSGALG00000001689	3147	1960	3223	2025
ENSGALG00000007477	1301	714	1209	665
ENSGALG00000048716	1279	1234	996	464
ENSGALG00000001183	60	49	101	57
ENSGALG00000051258	1758	641	2314	355
ENSGALG00000005747	1	1	9	10
ENSGALG00000016047	360	184	279	121
ENSGALG00000050459	381	276	374	231
ENSGALG00000009690	52	0	79	6
ENSGALG00000037650	151	77	147	20
ENSGALG00000010034	84	35	79	43
ENSGALG00000014910	11407	6419	7015	1815
ENSGALG00000015405	860	476	977	549
ENSGALG00000043476	25	12	33	27
ENSGALG00000007549	2274	1559	2246	936
ENSGALG00000002222	1162	855	1255	889
ENSGALG00000016716	438	239	397	266
ENSGALG00000003634	1869	1259	1735	830
ENSGALG00000006052	792	436	675	292
ENSGALG00000034811	6423	4914	6691	3781
ENSGALG00000043636	147	70	125	61
ENSGALG00000043456	1278	1098	1252	618
ENSGALG00000007437	592	445	519	329
ENSGALG00000053194	810	618	844	397
ENSGALG00000020417	569	404	496	302
ENSGALG00000002199	52	27	24	34
ENSGALG00000048158	14	12	26	16
ENSGALG00000038467	413	307	516	359
ENSGALG00000014159	2589	856	3174	1232
ENSGALG00000037353	4827	3076	3785	1972
ENSGALG00000034251	2298	1673	1914	1075
ENSGALG00000001364	5811	3067	4484	2275
ENSGALG00000032856	67	47	36	16
ENSGALG00000023821	263	153	224	192
ENSGALG00000042890	561	508	604	360
ENSGALG00000029829	27	8	28	11
ENSGALG00000005363	11	6	21	9
ENSGALG00000010233	27	36	17	3
ENSGALG00000022531	3	1	6	1
ENSGALG00000009112	292	194	280	152
ENSGALG00000015663	336	225	476	288
ENSGALG00000005834	4003	2881	3351	1716
ENSGALG00000049065	6303	9105	5226	2961
ENSGALG00000034605	3	23	0	0
ENSGALG00000031718	1960	1613	1975	1320
ENSGALG00000026875	8	4	5	0
ENSGALG00000049695	2	1	2	3
ENSGALG00000051336	43	41	28	10
ENSGALG00000052994	3	9	8	8
ENSGALG00000036798	4	15	0	0
ENSGALG00000053647	57	17	84	29
ENSGALG00000009097	2801	1437	2608	1156
ENSGALG00000052763	1872	972	2774	1779
ENSGALG00000033063	34	17	105	42
ENSGALG00000040976	1115	610	1233	465
ENSGALG00000008670	430	246	450	290
ENSGALG00000047190	1070	1339	702	405
ENSGALG00000047329	21	7	19	17
ENSGALG00000038189	771	541	785	416
ENSGALG00000011047	4431	2117	3565	1880
ENSGALG00000005415	2	3	0	1
ENSGALG00000003562	4	4	4	6
ENSGALG00000039500	2373	1385	2274	1163
ENSGALG00000023936	39	35	146	46
ENSGALG00000005533	681	465	530	372
ENSGALG00000030038	7697	4040	8009	4234
ENSGALG00000028971	1025	830	1059	591
ENSGALG00000010758	313	175	289	155
ENSGALG00000032916	595	320	517	343
ENSGALG00000004156	1382	961	1246	571
ENSGALG00000052641	41	32	37	29
ENSGALG00000030139	1218	939	1177	615
ENSGALG00000005659	3811	2746	3535	2388
ENSGALG00000039652	84	39	17	7
ENSGALG00000008018	75	51	34	31
ENSGALG00000007937	2761	2267	2804	1812
ENSGALG00000013834	605	302	585	314
ENSGALG00000022909	17	5	11	7
ENSGALG00000009110	141	108	190	93
ENSGALG00000016720	2966	1789	2440	1684
ENSGALG00000016817	9555	9349	7694	2866
ENSGALG00000003781	1604	1223	1531	587
ENSGALG00000005884	1496	933	1279	495
ENSGALG00000030587	1242	1013	1211	681
ENSGALG00000010089	170	131	163	106
ENSGALG00000052628	59	22	42	23
ENSGALG00000001332	236	103	239	120
ENSGALG00000010432	128	47	113	90
ENSGALG00000047166	123	49	81	44
ENSGALG00000051520	10	6	3	0
ENSGALG00000013406	113	64	74	36
ENSGALG00000003079	1294	833	1299	692
ENSGALG00000053595	72	76	65	58
ENSGALG00000016996	3200	1984	3285	1636
ENSGALG00000054163	3	1	4	0
ENSGALG00000039585	107	128	126	5
ENSGALG00000001546	2565	1735	1494	1460
ENSGALG00000005474	194	71	438	164
ENSGALG00000013462	890	645	861	418
ENSGALG00000050023	9	9	16	5
ENSGALG00000030789	94	43	66	39
ENSGALG00000003249	2706	2632	2547	1640
ENSGALG00000005648	385	363	304	169
ENSGALG00000003464	23	12	16	8
ENSGALG00000012361	220	122	136	93
ENSGALG00000009081	162	108	128	55
ENSGALG00000024122	14	5	9	6
ENSGALG00000018815	25	32	23	6
ENSGALG00000006860	249	170	168	142
ENSGALG00000040254	399	280	454	248
ENSGALG00000008738	167	127	214	138
ENSGALG00000025748	3	3	2	0
ENSGALG00000003736	103	98	75	74
ENSGALG00000036990	1728	1164	1502	945
ENSGALG00000003361	3130	2704	2648	769
ENSGALG00000048671	936	841	1052	518
ENSGALG00000050267	3557	1456	3568	1598
ENSGALG00000010156	2118	1131	1713	1209
ENSGALG00000015665	474	182	223	77
ENSGALG00000010614	59	33	70	18
ENSGALG00000033408	1	3	2	1
ENSGALG00000051479	819	581	766	490
ENSGALG00000021074	7	2	4	2
ENSGALG00000005803	88	44	47	47
ENSGALG00000020419	958	371	824	362
ENSGALG00000021685	22	18	27	9
ENSGALG00000054212	341	244	350	205
ENSGALG00000050532	204	127	230	157
ENSGALG00000052929	19	7	20	1
ENSGALG00000032002	4790	4111	5096	2973
ENSGALG00000029968	483	238	429	277
ENSGALG00000045814	14	0	12	3
ENSGALG00000033411	14	13	6	4
ENSGALG00000006283	1048	1083	793	552
ENSGALG00000005638	7356	4595	8466	4788
ENSGALG00000031635	1244	773	1276	859
ENSGALG00000007513	498	412	560	292
ENSGALG00000041650	3723	1767	3080	1564
ENSGALG00000004759	578	432	479	326
ENSGALG00000051055	67	38	82	46
ENSGALG00000045607	0	0	59	31
ENSGALG00000044354	27	43	20	9
ENSGALG00000028174	580	278	261	75
ENSGALG00000000404	1099	561	1118	465
ENSGALG00000000374	1889	1161	2262	1639
ENSGALG00000000949	622	803	460	198
ENSGALG00000028928	29	23	6	8
ENSGALG00000035462	1799	1380	1533	776
ENSGALG00000003403	2	2	2	1
ENSGALG00000054836	1	3	2	3
ENSGALG00000005398	617	539	644	315
ENSGALG00000008883	1138	961	970	438
ENSGALG00000002430	983	581	944	479
ENSGALG00000010158	92	63	84	28
ENSGALG00000031411	30	26	69	7
ENSGALG00000004121	32	51	42	15
ENSGALG00000036497	488	494	456	222
ENSGALG00000017389	101	99	86	50
ENSGALG00000016816	406	180	432	190
ENSGALG00000025792	39	10	27	10
ENSGALG00000031175	882	576	780	520
ENSGALG00000052075	0	2	2	0
ENSGALG00000000528	118	68	227	148
ENSGALG00000044726	677	586	423	425
ENSGALG00000002675	0	1	5	5
ENSGALG00000034825	86	118	24	32
ENSGALG00000034868	26	22	43	24
ENSGALG00000001655	1224	837	1411	870
ENSGALG00000001921	47	51	34	30
ENSGALG00000015360	60	50	84	23
ENSGALG00000039163	1659	1073	1490	1314
ENSGALG00000006254	342	192	239	132
ENSGALG00000011531	488	315	427	204
ENSGALG00000010582	1435	976	1878	1240
ENSGALG00000001331	662	457	1030	476
ENSGALG00000014140	1551	749	1182	574
ENSGALG00000004749	312	276	306	200
ENSGALG00000014286	1640	1298	1418	690
ENSGALG00000037698	150	103	118	76
ENSGALG00000031657	11	24	8	6
ENSGALG00000040397	20	18	29	6
ENSGALG00000001600	1575	1255	1124	677
ENSGALG00000044705	597	451	652	331
ENSGALG00000005778	50	32	47	23
ENSGALG00000037160	271	295	155	113
ENSGALG00000009988	4429	4013	4207	2636
ENSGALG00000034584	383	297	389	250
ENSGALG00000014799	104	47	103	55
ENSGALG00000008063	4	0	4	0
ENSGALG00000007114	2627	1952	1129	280
ENSGALG00000011685	726	450	707	341
ENSGALG00000036897	2	5	5	3
ENSGALG00000013583	697	639	589	331
ENSGALG00000002644	6418	4814	7058	3873
ENSGALG00000014128	45	56	42	21
ENSGALG00000029558	106	107	97	68
ENSGALG00000015889	1784	1483	1132	669
ENSGALG00000030920	4	1	2	0
ENSGALG00000023436	9	1	2	0
ENSGALG00000040031	90	54	80	26
ENSGALG00000006613	882584	684805	786256	1006480
ENSGALG00000011031	8270	6934	7287	3949
ENSGALG00000001948	2079	1653	2012	1182
ENSGALG00000031978	2552	530	2363	727
ENSGALG00000038229	1910	1272	2194	1403
ENSGALG00000012024	3670	4133	2709	1761
ENSGALG00000038627	838	810	709	405
ENSGALG00000001467	1049	791	742	719
ENSGALG00000047235	66	52	47	41
ENSGALG00000011514	3560	2357	3822	2047
ENSGALG00000040665	992	478	881	348
ENSGALG00000042462	248	160	286	166
ENSGALG00000043243	1585	1011	1234	567
ENSGALG00000026816	166	186	135	65
ENSGALG00000041285	2180	2130	1769	1096
ENSGALG00000009361	17	5	23	8
ENSGALG00000001441	1468	650	1383	540
ENSGALG00000053315	17	11	22	10
ENSGALG00000016815	2	2	9	1
ENSGALG00000003206	155	74	173	96
ENSGALG00000049689	11	6	10	6
ENSGALG00000033522	24	48	26	19
ENSGALG00000001409	79	29	48	48
ENSGALG00000006608	189	166	266	79
ENSGALG00000043642	43	12	70	10
ENSGALG00000007479	712	510	653	381
ENSGALG00000001410	47	37	43	22
ENSGALG00000008537	95	122	75	55
ENSGALG00000050399	5	9	6	1
ENSGALG00000006401	1407	991	512	199
ENSGALG00000012715	77	150	88	36
ENSGALG00000007474	1177	879	776	413
ENSGALG00000047768	18	32	19	10
ENSGALG00000015314	465	223	432	192
ENSGALG00000014122	2113	1722	1682	799
ENSGALG00000015846	541	320	472	167
ENSGALG00000050442	5	9	2	2
ENSGALG00000003687	216	176	181	200
ENSGALG00000003042	1286	890	1162	631
ENSGALG00000011228	486	238	504	227
ENSGALG00000016027	996	554	948	568
ENSGALG00000000397	975	744	1224	706
ENSGALG00000003712	3200	1907	2471	1540
ENSGALG00000017073	84	25	98	32
ENSGALG00000041123	520	406	381	236
ENSGALG00000035116	386	278	326	181
ENSGALG00000054614	37	21	26	11
ENSGALG00000001387	308	288	143	106
ENSGALG00000001429	475	303	541	250
ENSGALG00000041897	8	1	3	1
ENSGALG00000038202	320	248	339	192
ENSGALG00000009050	708	487	553	252
ENSGALG00000032681	657	846	481	278
ENSGALG00000027591	1167	997	1063	660
ENSGALG00000004957	175	126	136	55
ENSGALG00000011947	317	270	324	225
ENSGALG00000033663	14223	9169	13941	8365
ENSGALG00000053549	680	578	577	428
ENSGALG00000047947	899	615	967	420
ENSGALG00000032796	0	3	0	4
ENSGALG00000002305	434	261	288	142
ENSGALG00000007101	2000	1533	1658	927
ENSGALG00000038222	654	575	477	288
ENSGALG00000038044	89	48	65	30
ENSGALG00000004357	12952	12932	9608	3854
ENSGALG00000001220	1732	1074	1438	1304
ENSGALG00000033102	1869	1391	1693	529
ENSGALG00000040553	1373	1094	1462	912
ENSGALG00000005737	766	536	677	347
ENSGALG00000015358	12	8	11	4
ENSGALG00000043047	60	46	38	17
ENSGALG00000005676	1775	1137	936	902
ENSGALG00000002588	1306	969	986	422
ENSGALG00000010087	635	446	679	476
ENSGALG00000035584	8	5	7	4
ENSGALG00000012921	2089	2486	2136	1199
ENSGALG00000003457	3143	2584	3287	1535
ENSGALG00000006327	563	226	417	186
ENSGALG00000012489	423	339	262	199
ENSGALG00000032732	1828	855	1611	809
ENSGALG00000002399	304	221	291	158
ENSGALG00000016062	387	193	495	237
ENSGALG00000006794	540	370	604	266
ENSGALG00000001729	1076	1006	1172	582
ENSGALG00000034487	1516	467	1463	611
ENSGALG00000039682	8026	5132	7872	4630
ENSGALG00000039294	471	436	394	225
ENSGALG00000054560	11	15	6	5
ENSGALG00000005507	3282	2382	3474	2208
ENSGALG00000010193	520	400	498	335
ENSGALG00000034430	30	9	26	13
ENSGALG00000052624	4	1	0	3
ENSGALG00000047203	848	742	653	467
ENSGALG00000039734	1097	731	1205	712
ENSGALG00000009963	514	112	5583	1276
ENSGALG00000003308	1022	761	919	645
ENSGALG00000005654	1153	912	1196	553
ENSGALG00000031699	935	380	799	402
ENSGALG00000020253	74	46	56	33
ENSGALG00000009714	205	61	206	102
ENSGALG00000030397	1389	1472	1031	497
ENSGALG00000002561	119	48	126	51
ENSGALG00000034458	1	2	2	0
ENSGALG00000026119	499	506	261	127
ENSGALG00000013036	11656	7384	12570	6570
ENSGALG00000003532	30731	21193	27788	14017
ENSGALG00000002131	434	367	440	276
ENSGALG00000003076	28	24	15	6
ENSGALG00000011573	293	175	308	148
ENSGALG00000001798	261	159	280	178
ENSGALG00000005979	497	307	327	201
ENSGALG00000030493	25	30	5	4
ENSGALG00000041494	3376	2207	2038	1668
ENSGALG00000025882	1080	997	1019	617
ENSGALG00000003584	315	146	366	158
ENSGALG00000007804	204	105	185	93
ENSGALG00000033626	311	158	274	155
ENSGALG00000036355	332	266	379	238
ENSGALG00000003590	18	11	21	22
ENSGALG00000008165	238	76	207	136
ENSGALG00000045949	21	10	8	7
ENSGALG00000037520	7	22	4	1
ENSGALG00000006689	883	528	392	325
ENSGALG00000026983	38	25	31	23
ENSGALG00000015288	347	178	327	210
ENSGALG00000044278	613	525	646	361
ENSGALG00000016692	12	6	25	1
ENSGALG00000005947	2706	1364	2732	1389
ENSGALG00000008497	5373	2839	3373	1241
ENSGALG00000001313	6273	3745	5541	2688
ENSGALG00000008507	2692	2328	2505	1074
ENSGALG00000016379	373	148	385	169
ENSGALG00000037076	473	227	521	439
ENSGALG00000000390	423	206	342	167
ENSGALG00000016105	206	121	110	97
ENSGALG00000026385	118	51	176	96
ENSGALG00000004899	2843	1617	2721	2033
ENSGALG00000016731	1347	1357	1062	680
ENSGALG00000032173	494	461	480	317
ENSGALG00000055009	3	3	5	3
ENSGALG00000014784	260	146	257	231
ENSGALG00000002554	778	586	607	295
ENSGALG00000007909	12	7	18	10
ENSGALG00000032997	96	105	781	441
ENSGALG00000050052	4	2	3	1
ENSGALG00000001964	539	387	537	307
ENSGALG00000013795	2214	2010	2006	1069
ENSGALG00000007762	5670	5209	4561	2849
ENSGALG00000039193	7	0	9	6
ENSGALG00000036490	2345	1384	2657	1098
ENSGALG00000009576	113	67	113	49
ENSGALG00000048857	0	9	0	2
ENSGALG00000009583	2698	1791	2599	1186
ENSGALG00000034950	19	4	11	25
ENSGALG00000010145	5	1	5	0
ENSGALG00000002095	3460	2399	3360	1486
ENSGALG00000035940	204	140	155	145
ENSGALG00000001506	19	4	28	10
ENSGALG00000003766	2276	1740	1932	1389
ENSGALG00000030719	2	0	5	0
ENSGALG00000049929	490	340	493	302
ENSGALG00000003035	43	15	28	22
ENSGALG00000009981	96	38	101	53
ENSGALG00000005707	946	526	1225	450
ENSGALG00000007970	2205	1365	1488	865
ENSGALG00000003029	174	110	175	106
ENSGALG00000047176	42	83	28	16
ENSGALG00000041787	1494	699	569	340
ENSGALG00000001942	272	136	301	143
ENSGALG00000053889	609	510	579	323
ENSGALG00000010985	273	173	261	156
ENSGALG00000051766	1738	591	1561	607
ENSGALG00000013742	1388	899	909	261
ENSGALG00000009569	965	647	876	467
ENSGALG00000010746	3793	2149	3796	1957
ENSGALG00000054761	42	14	21	1
ENSGALG00000005745	1450	864	1327	698
ENSGALG00000049593	1168	853	1256	681
ENSGALG00000001774	54	17	31	25
ENSGALG00000032893	40	31	32	17
ENSGALG00000016934	18	10	10	1
ENSGALG00000013532	6053	3967	5602	3422
ENSGALG00000005860	729	351	775	549
ENSGALG00000009995	82	29	60	45
ENSGALG00000052240	213	169	208	161
ENSGALG00000010768	143	46	152	59
ENSGALG00000033609	4645	3987	4690	2593
ENSGALG00000054546	5	2	4	0
ENSGALG00000015436	22150	16989	21810	11526
ENSGALG00000040136	1670	1467	1826	855
ENSGALG00000033207	779	429	817	516
ENSGALG00000003820	4068	2806	5231	2659
ENSGALG00000012264	147	104	144	84
ENSGALG00000013824	1020	1174	746	511
ENSGALG00000039347	1666	900	1599	1098
ENSGALG00000031493	2621	2035	2497	1533
ENSGALG00000012601	21	16	26	16
ENSGALG00000029238	1700	1682	1555	818
ENSGALG00000052974	8	11	12	10
ENSGALG00000041993	729	372	608	360
ENSGALG00000004878	39	31	18	14
ENSGALG00000008847	467	356	529	291
ENSGALG00000040889	696	454	664	353
ENSGALG00000023703	772	433	594	387
ENSGALG00000054223	2	2	1	0
ENSGALG00000006045	92	47	62	26
ENSGALG00000003682	915	853	911	630
ENSGALG00000053127	42	35	17	10
ENSGALG00000054342	34	6	22	3
ENSGALG00000050315	2900	2803	1960	1539
ENSGALG00000049260	284	119	157	115
ENSGALG00000016931	21	8	28	8
