	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_24h	chicken_d_lps_24h
ENSGALG00000006233	285	200	290	285
ENSGALG00000040030	51	34	141	42
ENSGALG00000011488	2046	1180	1295	1402
ENSGALG00000014406	24	2	34	22
ENSGALG00000049293	204	100	250	122
ENSGALG00000014233	0	0	13	84
ENSGALG00000039139	142	87	138	206
ENSGALG00000008437	2093	829	1569	1687
ENSGALG00000006132	438	254	511	331
ENSGALG00000030614	7	8	4	5
ENSGALG00000043684	2620	1800	2794	2188
ENSGALG00000014729	14	1	119	98
ENSGALG00000039141	2280	1988	2181	1585
ENSGALG00000010283	586	368	488	450
ENSGALG00000051852	5	10	3	10
ENSGALG00000001662	19	30	2	8
ENSGALG00000006856	2149	1682	1785	2003
ENSGALG00000020737	4	0	3	0
ENSGALG00000002419	227	180	233	148
ENSGALG00000049582	2720	1250	2634	1509
ENSGALG00000014656	2428	2069	1681	1336
ENSGALG00000003485	3229	1963	3415	2322
ENSGALG00000043240	3	1	3	4
ENSGALG00000033137	326	161	480	368
ENSGALG00000003893	4393	3056	3518	4546
ENSGALG00000021135	7	1	4	5
ENSGALG00000015389	25	21	7	2
ENSGALG00000001666	345	263	338	295
ENSGALG00000017031	329	152	217	226
ENSGALG00000044241	214	53	117	122
ENSGALG00000014071	7714	5329	4095	4087
ENSGALG00000031538	542	229	588	299
ENSGALG00000038018	2174	1249	1548	1223
ENSGALG00000015517	18	9	2	1
ENSGALG00000003885	36	21	23	26
ENSGALG00000016885	772	368	530	378
ENSGALG00000009287	987	689	961	747
ENSGALG00000015132	2900	1761	5016	948
ENSGALG00000032645	167	105	204	86
ENSGALG00000027793	6	4	7	1
ENSGALG00000033666	442	292	509	357
ENSGALG00000004684	671	316	575	406
ENSGALG00000034414	1272	941	935	754
ENSGALG00000001654	1909	1486	2295	1713
ENSGALG00000006695	684	456	515	395
ENSGALG00000013510	358	247	408	255
ENSGALG00000037940	47	26	58	37
ENSGALG00000018874	390	240	432	250
ENSGALG00000010350	200	155	90	87
ENSGALG00000008911	74	37	72	83
ENSGALG00000002143	1038	838	581	513
ENSGALG00000003474	619	480	555	431
ENSGALG00000031789	681	561	549	438
ENSGALG00000049492	247	166	173	162
ENSGALG00000002709	1867	1795	1036	331
ENSGALG00000012612	70	65	44	21
ENSGALG00000016984	2635	2102	2732	2024
ENSGALG00000029509	25	26	13	12
ENSGALG00000038865	352	262	389	301
ENSGALG00000052647	507	378	459	481
ENSGALG00000048524	737	451	490	386
ENSGALG00000005095	1883	1280	2048	1109
ENSGALG00000016486	210	122	263	262
ENSGALG00000003880	2020	1309	1606	1127
ENSGALG00000015093	125	88	101	88
ENSGALG00000003461	217	150	132	147
ENSGALG00000007998	40	24	25	8
ENSGALG00000027571	145	77	45	15
ENSGALG00000050256	41	45	32	16
ENSGALG00000001350	1539	1353	896	813
ENSGALG00000030626	531	223	477	283
ENSGALG00000037805	10331	7470	9141	6459
ENSGALG00000053058	1443	1030	2097	1701
ENSGALG00000010091	4318	3266	5392	4304
ENSGALG00000004442	767	527	893	477
ENSGALG00000029694	165	62	218	230
ENSGALG00000003025	7	5	1	18
ENSGALG00000033002	1087	681	2540	1582
ENSGALG00000006648	677	497	427	370
ENSGALG00000006983	3	2	1	1
ENSGALG00000051456	18	17	8	0
ENSGALG00000020415	45	26	58	48
ENSGALG00000020788	5	2	5	4
ENSGALG00000021473	1307	966	1367	1074
ENSGALG00000007659	8506	5478	4904	6198
ENSGALG00000054083	18	11	0	7
ENSGALG00000028186	0	2	1	3
ENSGALG00000036955	419	413	550	450
ENSGALG00000009292	87	53	78	106
ENSGALG00000010900	166	65	458	295
ENSGALG00000008962	422	251	521	476
ENSGALG00000030844	653	531	374	327
ENSGALG00000031874	333	204	342	256
ENSGALG00000002531	4161	3312	3107	2646
ENSGALG00000030571	192	104	158	213
ENSGALG00000015086	1423	975	1318	1285
ENSGALG00000033231	16	7	477	407
ENSGALG00000055101	2433	2146	1450	1173
ENSGALG00000038684	376	195	287	286
ENSGALG00000009336	1429	853	1415	1263
ENSGALG00000008934	710	715	477	267
ENSGALG00000037546	3358	2201	2325	2224
ENSGALG00000003149	1892	1719	912	441
ENSGALG00000008039	1754	1386	1556	945
ENSGALG00000003123	15	10	46	63
ENSGALG00000010346	126	92	275	264
ENSGALG00000043545	697	390	594	505
ENSGALG00000007716	299	178	300	291
ENSGALG00000016724	25	9	31	37
ENSGALG00000019921	264	163	349	182
ENSGALG00000026445	19741	11390	27366	15661
ENSGALG00000005083	30	50	5	4
ENSGALG00000037246	220	151	66	35
ENSGALG00000046198	3	1	2	5
ENSGALG00000015572	215	120	232	250
ENSGALG00000007707	636	431	681	507
ENSGALG00000037316	75	25	46	12
ENSGALG00000045529	56	39	62	21
ENSGALG00000007624	7	4	2	2
ENSGALG00000008346	1583	1263	1208	1359
ENSGALG00000013156	611	497	621	363
ENSGALG00000001316	352	211	338	428
ENSGALG00000054278	7	7	1	0
ENSGALG00000001049	610	494	507	430
ENSGALG00000040969	79	54	111	59
ENSGALG00000003333	914	428	674	524
ENSGALG00000029012	2	4	4	0
ENSGALG00000016828	23	18	6	11
ENSGALG00000010873	45	13	25	5
ENSGALG00000050309	367	324	167	96
ENSGALG00000041114	2907	2020	2597	1749
ENSGALG00000005772	2056	1893	865	535
ENSGALG00000042491	192	139	174	97
ENSGALG00000032440	738	409	1239	926
ENSGALG00000040364	1437	853	1194	967
ENSGALG00000007689	172	137	98	74
ENSGALG00000002070	2002	1586	1465	1060
ENSGALG00000002637	3772	1508	2751	67
ENSGALG00000037167	341	157	645	861
ENSGALG00000011505	1801	1365	1572	1122
ENSGALG00000011340	1329	782	889	629
ENSGALG00000051097	14	16	7	6
ENSGALG00000034163	11	1	4	0
ENSGALG00000036774	5242	3985	4439	3104
ENSGALG00000043318	282	134	219	133
ENSGALG00000041873	1530	848	1792	1196
ENSGALG00000047058	411	250	186	162
ENSGALG00000047514	1059	431	1042	827
ENSGALG00000028872	19197	13225	16526	14220
ENSGALG00000030147	1879	1406	1038	802
ENSGALG00000014203	242	176	135	70
ENSGALG00000046235	662	437	527	438
ENSGALG00000009450	960	432	837	504
ENSGALG00000007771	627	304	398	490
ENSGALG00000036790	7737	5528	7621	6836
ENSGALG00000004517	269	167	232	206
ENSGALG00000002773	946	727	1144	919
ENSGALG00000053353	704	440	707	519
ENSGALG00000043009	2323	3051	384	91
ENSGALG00000044226	716	405	449	439
ENSGALG00000028517	6399	6645	6446	5235
ENSGALG00000026728	67	56	40	50
ENSGALG00000022696	2	2	1	0
ENSGALG00000006017	3081	1694	2167	1986
ENSGALG00000035244	7	8	10	14
ENSGALG00000043006	4656	2307	2902	4201
ENSGALG00000020729	182	135	176	127
ENSGALG00000034042	582	323	394	336
ENSGALG00000009843	386	250	411	325
ENSGALG00000007098	540	379	585	417
ENSGALG00000010333	1160	1441	486	445
ENSGALG00000011331	675	513	660	532
ENSGALG00000054989	4	0	2	1
ENSGALG00000001749	6249	2910	9401	4508
ENSGALG00000017195	7	1	2	0
ENSGALG00000008983	1173	1074	521	397
ENSGALG00000003863	3565	1896	2143	776
ENSGALG00000050981	163	26	99	59
ENSGALG00000048329	8	6	4	3
ENSGALG00000049751	233	290	211	143
ENSGALG00000015231	366	224	388	224
ENSGALG00000017053	1864	883	1181	1003
ENSGALG00000014692	477	144	737	499
ENSGALG00000015513	50	15	120	112
ENSGALG00000049859	173	131	64	40
ENSGALG00000031263	846	453	1286	880
ENSGALG00000033186	46	27	31	40
ENSGALG00000041384	916	645	692	608
ENSGALG00000016927	80	21	391	101
ENSGALG00000008113	12	5	23	11
ENSGALG00000037791	2699	2809	1221	1168
ENSGALG00000010020	301	200	204	164
ENSGALG00000049755	460	170	1499	898
ENSGALG00000046788	136	63	16	12
ENSGALG00000032398	120	76	553	424
ENSGALG00000042612	1550	600	2314	1934
ENSGALG00000023886	41	24	14	11
ENSGALG00000003750	2013	1096	990	458
ENSGALG00000019690	14	8	35	13
ENSGALG00000040307	8	2	13	16
ENSGALG00000009061	558	280	778	624
ENSGALG00000000707	2638	2450	3345	1883
ENSGALG00000028484	1767	730	1757	1214
ENSGALG00000012613	364	284	465	618
ENSGALG00000016615	5	0	2	0
ENSGALG00000011094	2771	3608	1698	1047
ENSGALG00000052526	10	37	5	5
ENSGALG00000010661	833	709	640	510
ENSGALG00000035365	82	53	96	44
ENSGALG00000037656	2831	1543	2576	2374
ENSGALG00000043399	301	210	603	472
ENSGALG00000011164	6945	3814	6521	2289
ENSGALG00000009282	732	751	177	228
ENSGALG00000004687	14	2	121	97
ENSGALG00000003751	13	23	3	6
ENSGALG00000005595	248	154	165	152
ENSGALG00000021117	1087	523	713	540
ENSGALG00000008038	11434	8630	7860	5994
ENSGALG00000022622	5	3	12	20
ENSGALG00000026981	55	6	80	17
ENSGALG00000030401	704	329	655	358
ENSGALG00000003650	911	458	736	522
ENSGALG00000004494	266	128	269	147
ENSGALG00000005037	77	60	20	19
ENSGALG00000028172	3426	4390	1089	678
ENSGALG00000037646	1289	1152	985	805
ENSGALG00000015490	1154	1274	319	229
ENSGALG00000032250	335	284	293	161
ENSGALG00000014851	70	27	64	43
ENSGALG00000019261	3	3	1	0
ENSGALG00000009723	182	128	197	218
ENSGALG00000033064	2486	1578	1200	894
ENSGALG00000006272	155	87	197	57
ENSGALG00000008162	887	777	711	545
ENSGALG00000013759	431	329	450	340
ENSGALG00000034511	256	179	365	181
ENSGALG00000013628	6645	3877	5305	3737
ENSGALG00000003091	557	255	588	422
ENSGALG00000015710	514	200	452	381
ENSGALG00000049408	86	88	45	15
ENSGALG00000010891	122	58	74	24
ENSGALG00000010316	54	33	23	33
ENSGALG00000039995	489	363	470	396
ENSGALG00000051171	243	185	164	156
ENSGALG00000054329	11	7	2	6
ENSGALG00000010647	623	390	490	611
ENSGALG00000010218	38	36	35	10
ENSGALG00000016922	241	124	226	169
ENSGALG00000031571	18	34	45	19
ENSGALG00000005046	35	32	79	58
ENSGALG00000009068	1152	1189	555	438
ENSGALG00000049379	39	17	29	10
ENSGALG00000008716	530	445	555	161
ENSGALG00000000189	528	357	419	472
ENSGALG00000041380	89834	70666	66356	41428
ENSGALG00000004628	1327	790	1265	1893
ENSGALG00000031567	322	277	354	272
ENSGALG00000024082	920	603	714	807
ENSGALG00000038975	214	64	565	42
ENSGALG00000034109	2	0	0	3
ENSGALG00000033709	24438	21893	33935	26077
ENSGALG00000037854	621	539	697	575
ENSGALG00000001586	435	241	335	277
ENSGALG00000028512	750	571	386	298
ENSGALG00000026401	1232	847	761	512
ENSGALG00000036941	1188	586	1198	914
ENSGALG00000033034	1	4	2	2
ENSGALG00000009821	1119	571	868	621
ENSGALG00000003287	285	181	249	244
ENSGALG00000008144	1195	809	1224	1092
ENSGALG00000019867	446	176	306	372
ENSGALG00000023355	71	47	142	19
ENSGALG00000015034	334	152	521	474
ENSGALG00000048525	22	10	5	2
ENSGALG00000010538	362	246	306	262
ENSGALG00000049588	138	89	142	119
ENSGALG00000006181	1646	1222	1664	1304
ENSGALG00000009525	293	207	538	441
ENSGALG00000027700	299	217	290	257
ENSGALG00000001995	270	207	150	141
ENSGALG00000042928	6	1	3	0
ENSGALG00000030032	3	2	0	4
ENSGALG00000015030	7948	4179	8400	8612
ENSGALG00000037072	324	173	391	230
ENSGALG00000033497	147	65	173	139
ENSGALG00000052481	560	299	627	172
ENSGALG00000014922	4932	2924	5217	2987
ENSGALG00000016972	345	234	326	232
ENSGALG00000016971	744	633	330	331
ENSGALG00000030597	102	42	495	363
ENSGALG00000008111	50	32	74	59
ENSGALG00000037521	4290	1935	5457	9203
ENSGALG00000029360	1385	779	1868	1950
ENSGALG00000003658	156	100	131	86
ENSGALG00000037467	10	6	8	1
ENSGALG00000013777	402	203	304	258
ENSGALG00000010659	154	126	153	108
ENSGALG00000015352	397	236	259	157
ENSGALG00000006061	2195	1416	1977	1404
ENSGALG00000005997	1937	1059	1405	841
ENSGALG00000003533	356	236	267	231
ENSGALG00000011301	220	100	246	219
ENSGALG00000001267	840	646	918	694
ENSGALG00000014213	637	518	468	405
ENSGALG00000003631	112	56	111	99
ENSGALG00000047314	6585	5322	5093	3512
ENSGALG00000039269	9733	7781	3581	3570
ENSGALG00000050031	4	4	4	2
ENSGALG00000031570	64	41	68	75
ENSGALG00000016710	112	90	115	87
ENSGALG00000016687	3794	1587	2240	1543
ENSGALG00000027805	405	480	156	77
ENSGALG00000005028	203	89	235	254
ENSGALG00000055025	21	0	32	30
ENSGALG00000053363	277	146	322	155
ENSGALG00000049420	20	14	28	29
ENSGALG00000015809	1147	1057	1007	778
ENSGALG00000028407	4	7	7	2
ENSGALG00000010804	652	317	577	298
ENSGALG00000052333	169	104	44	51
ENSGALG00000043754	64	32	365	231
ENSGALG00000032610	1565	943	1544	1276
ENSGALG00000034354	903	714	1152	791
ENSGALG00000001256	1280	878	614	436
ENSGALG00000037238	1058	748	1067	1370
ENSGALG00000002992	16	4	11	8
ENSGALG00000050205	272	131	222	139
ENSGALG00000015379	5	0	4	3
ENSGALG00000011506	458	353	487	371
ENSGALG00000031821	459	352	324	327
ENSGALG00000002882	191	98	254	208
ENSGALG00000005005	120	72	121	125
ENSGALG00000006632	278	202	273	223
ENSGALG00000034850	227	84	215	171
ENSGALG00000016140	11	6	1	3
ENSGALG00000054205	550	372	446	368
ENSGALG00000007757	1024	658	714	546
ENSGALG00000004413	420	268	386	393
ENSGALG00000012608	1190	767	885	866
ENSGALG00000029381	1173	661	716	459
ENSGALG00000028612	2	6	0	0
ENSGALG00000007080	30	16	4	3
ENSGALG00000003354	226	117	139	63
ENSGALG00000025948	417	353	304	195
ENSGALG00000000318	1285	959	1549	749
ENSGALG00000034932	1114	846	833	1006
ENSGALG00000034076	170	121	149	114
ENSGALG00000015800	386	217	363	440
ENSGALG00000017394	19521	6261	15194	12792
ENSGALG00000033054	1649	2250	981	686
ENSGALG00000033520	513	284	891	419
ENSGALG00000007438	110	74	194	213
ENSGALG00000006837	2127	1327	1692	651
ENSGALG00000053703	190	117	201	161
ENSGALG00000003568	497	410	204	153
ENSGALG00000008703	383	205	429	378
ENSGALG00000023708	32	23	30	30
ENSGALG00000017658	26	27	44	23
ENSGALG00000000162	15	8	3	3
ENSGALG00000011738	8050	6588	9316	5854
ENSGALG00000005464	4041	3326	2888	2483
ENSGALG00000049372	618	461	418	313
ENSGALG00000015478	1052	574	850	541
ENSGALG00000001733	504	489	265	281
ENSGALG00000026137	3	0	7	1
ENSGALG00000010326	2567	1872	3429	2759
ENSGALG00000016138	3	0	6	0
ENSGALG00000016969	503	244	347	704
ENSGALG00000053243	86	72	95	86
ENSGALG00000016844	1685	1991	1789	1504
ENSGALG00000043359	475	330	469	397
ENSGALG00000020986	76	16	44	19
ENSGALG00000004376	48	26	93	29
ENSGALG00000033120	3030	2194	2588	2237
ENSGALG00000054900	30	46	6	9
ENSGALG00000034188	299	209	82	60
ENSGALG00000025884	2215	1318	1738	973
ENSGALG00000005768	120	78	144	98
ENSGALG00000029402	471	400	307	271
ENSGALG00000015605	232	139	48	60
ENSGALG00000051773	7	10	4	3
ENSGALG00000033300	1087	702	1007	1036
ENSGALG00000022991	399	269	622	313
ENSGALG00000010594	403	173	428	282
ENSGALG00000003003	35	13	13	19
ENSGALG00000001826	248	236	181	176
ENSGALG00000011386	216	139	187	178
ENSGALG00000006331	39	20	70	29
ENSGALG00000010110	373	217	414	298
ENSGALG00000001823	415	313	496	399
ENSGALG00000014026	1638	1103	1474	1206
ENSGALG00000037939	61	82	37	23
ENSGALG00000002240	56	36	31	41
ENSGALG00000044813	1167	707	1101	1089
ENSGALG00000012946	961	485	929	433
ENSGALG00000005779	528	504	239	222
ENSGALG00000001501	3680	1414	3104	2116
ENSGALG00000033557	15403	11040	25367	27613
ENSGALG00000009260	144	99	155	127
ENSGALG00000001234	16	7	6	3
ENSGALG00000012007	4647	2365	4190	2194
ENSGALG00000010610	1109	590	535	363
ENSGALG00000055028	93	69	50	60
ENSGALG00000031890	3940	3253	3951	2329
ENSGALG00000010654	1489	950	1488	1296
ENSGALG00000004424	54	24	52	26
ENSGALG00000014683	659	434	597	605
ENSGALG00000008475	772	430	594	628
ENSGALG00000011727	2	7	2	0
ENSGALG00000026957	22	25	9	7
ENSGALG00000004329	409	328	358	315
ENSGALG00000004997	3698	2809	3103	2752
ENSGALG00000017077	853	501	1004	800
ENSGALG00000000156	10036	8783	7468	5250
ENSGALG00000008932	20	10	18	13
ENSGALG00000026639	176	81	132	93
ENSGALG00000012607	739	372	590	415
ENSGALG00000054948	46	22	36	29
ENSGALG00000033678	3443	2374	2247	2038
ENSGALG00000041626	2100	3352	784	448
ENSGALG00000002539	60	24	18	15
ENSGALG00000038757	900	678	758	620
ENSGALG00000008373	338	150	330	298
ENSGALG00000012388	839	585	840	579
ENSGALG00000009065	2594	974	2754	1518
ENSGALG00000006054	1811	1560	493	273
ENSGALG00000016967	5	0	12	30
ENSGALG00000028037	470	438	450	256
ENSGALG00000000748	176	150	175	106
ENSGALG00000001214	4	4	6	4
ENSGALG00000011275	12	2	104	93
ENSGALG00000027435	657	605	406	256
ENSGALG00000006173	81	39	117	115
ENSGALG00000023740	1	2	0	2
ENSGALG00000004295	4267	3551	1870	1651
ENSGALG00000010314	1742	1260	1333	1157
ENSGALG00000050527	40	28	25	29
ENSGALG00000003923	8	4	2	0
ENSGALG00000033950	3029	1534	2432	1901
ENSGALG00000036837	2737	1782	2965	2410
ENSGALG00000008048	3	4	4	1
ENSGALG00000049794	1233	714	841	484
ENSGALG00000052928	42	17	20	18
ENSGALG00000026092	602	262	707	198
ENSGALG00000002139	8619	5279	7758	5459
ENSGALG00000040155	803	530	750	620
ENSGALG00000012992	5924	4494	2967	3137
ENSGALG00000043693	2067	1635	1493	1244
ENSGALG00000039420	834	497	685	645
ENSGALG00000052345	71	13	10	2
ENSGALG00000003826	624	398	565	457
ENSGALG00000015304	1886	803	2259	1319
ENSGALG00000051046	110	95	70	30
ENSGALG00000010645	168	277	40	43
ENSGALG00000033919	129	81	253	117
ENSGALG00000015184	1067	658	1123	833
ENSGALG00000004370	35	17	17	4
ENSGALG00000010318	5910	4317	6039	5269
ENSGALG00000052012	269	301	161	89
ENSGALG00000028133	1153	473	1148	633
ENSGALG00000023749	298	206	223	179
ENSGALG00000011722	8	9	5	5
ENSGALG00000047662	134	60	76	101
ENSGALG00000028602	10	6	5	1
ENSGALG00000006420	276	112	243	154
ENSGALG00000040832	4	3	95	137
ENSGALG00000008036	447	257	427	283
ENSGALG00000006455	396	264	352	312
ENSGALG00000004234	70	27	37	16
ENSGALG00000026301	11	1	68	64
ENSGALG00000053407	58	60	13	21
ENSGALG00000050210	442	320	434	350
ENSGALG00000015259	1244	877	901	598
ENSGALG00000049741	106	49	281	216
ENSGALG00000051144	1774	989	1541	1300
ENSGALG00000003247	1193	706	836	590
ENSGALG00000029867	1820	1088	1588	1337
ENSGALG00000034427	2	2	2	0
ENSGALG00000038411	15	1	105	135
ENSGALG00000009822	565	553	364	396
ENSGALG00000012546	403	186	1265	1047
ENSGALG00000009249	815	556	434	373
ENSGALG00000004239	3	0	3	3
ENSGALG00000014828	47	47	74	41
ENSGALG00000042900	2061	1260	1362	906
ENSGALG00000045199	146	50	158	39
ENSGALG00000010411	7978	4287	10799	6354
ENSGALG00000009842	3294	1310	4667	2845
ENSGALG00000001564	12927	16710	3663	2348
ENSGALG00000005425	6050	4559	3654	3134
ENSGALG00000029498	135	57	93	72
ENSGALG00000043675	603	423	1189	1205
ENSGALG00000007887	421	269	316	297
ENSGALG00000016965	631	371	631	378
ENSGALG00000011259	2	3	0	2
ENSGALG00000008003	281	177	351	273
ENSGALG00000053810	13	13	4	6
ENSGALG00000029724	35	23	17	16
ENSGALG00000016990	272	149	118	129
ENSGALG00000001201	911	704	724	507
ENSGALG00000013598	3	1	8	1
ENSGALG00000036086	12181	11037	11634	5377
ENSGALG00000014365	2611	880	3021	2225
ENSGALG00000015343	120	69	140	105
ENSGALG00000052195	803	646	532	388
ENSGALG00000016086	2	4	1	2
ENSGALG00000055092	118	54	127	143
ENSGALG00000008734	85	18	18	1
ENSGALG00000006830	70	38	102	88
ENSGALG00000003228	251	165	171	158
ENSGALG00000010106	150	103	183	150
ENSGALG00000000275	735	415	824	458
ENSGALG00000009992	668	403	446	351
ENSGALG00000008920	293	198	243	207
ENSGALG00000053555	32	6	47	24
ENSGALG00000014201	3301	1824	4524	2090
ENSGALG00000052302	734	546	508	51
ENSGALG00000030940	29467	19851	19495	22995
ENSGALG00000050820	43	13	105	11
ENSGALG00000030515	2200	1294	2413	1524
ENSGALG00000010497	963	435	633	307
ENSGALG00000008946	264	163	154	122
ENSGALG00000016067	1476	665	1543	925
ENSGALG00000034001	2038	1336	1278	987
ENSGALG00000001184	332	208	374	378
ENSGALG00000040519	1816	1289	2257	1405
ENSGALG00000007416	5447	3887	3050	1496
ENSGALG00000021395	5143	1712	3641	7116
ENSGALG00000015465	826	479	865	850
ENSGALG00000051883	3	7	14	1
ENSGALG00000047223	296	224	224	155
ENSGALG00000008013	302	275	220	150
ENSGALG00000010304	234	134	216	199
ENSGALG00000025788	348	140	280	180
ENSGALG00000037129	184	89	136	113
ENSGALG00000032570	305	218	401	295
ENSGALG00000008681	70	34	80	99
ENSGALG00000003212	15	2	39	2
ENSGALG00000037052	86	71	85	60
ENSGALG00000029296	418	266	388	313
ENSGALG00000049422	4057	2574	8587	2408
ENSGALG00000003677	40	33	36	31
ENSGALG00000026163	43	30	37	25
ENSGALG00000004929	87	52	70	46
ENSGALG00000005229	515	290	467	490
ENSGALG00000010192	572	427	618	622
ENSGALG00000037273	66	71	129	105
ENSGALG00000007808	145	135	108	116
ENSGALG00000036931	468	304	440	449
ENSGALG00000042773	32	25	42	43
ENSGALG00000052425	929	1652	515	354
ENSGALG00000038338	2450	1759	1906	1616
ENSGALG00000005302	887	545	614	366
ENSGALG00000031018	19	6	16	14
ENSGALG00000034348	426	321	539	541
ENSGALG00000008217	89	59	39	73
ENSGALG00000008022	6275	5452	5092	4322
ENSGALG00000009814	320	276	253	183
ENSGALG00000031975	7491	5866	4426	2797
ENSGALG00000023843	4	4	5	0
ENSGALG00000002878	1591	1498	570	477
ENSGALG00000006374	708	634	305	175
ENSGALG00000014355	789	816	489	343
ENSGALG00000008534	423	272	409	420
ENSGALG00000011682	990	756	755	604
ENSGALG00000028031	27	17	6	6
ENSGALG00000003861	1829	1461	1612	892
ENSGALG00000005891	1038	836	735	913
ENSGALG00000042071	1549	983	1227	848
ENSGALG00000038528	999	816	910	724
ENSGALG00000013892	1168	784	721	652
ENSGALG00000016764	4982	3202	4958	3488
ENSGALG00000007307	2898	1767	2151	1648
ENSGALG00000003445	523	429	606	765
ENSGALG00000017126	234	145	667	286
ENSGALG00000004937	1875	806	1460	931
ENSGALG00000033460	814	623	1026	814
ENSGALG00000039549	1738	1294	1352	749
ENSGALG00000038813	28	32	30	15
ENSGALG00000002506	749	410	875	885
ENSGALG00000020793	469	260	375	309
ENSGALG00000007409	23	19	11	4
ENSGALG00000009846	211	115	287	178
ENSGALG00000003495	1808	1298	1791	2340
ENSGALG00000022887	26	32	19	32
ENSGALG00000038637	120	74	119	82
ENSGALG00000049287	5438	3609	7183	5005
ENSGALG00000004916	2	2	0	5
ENSGALG00000037396	995	781	958	694
ENSGALG00000010638	948	506	737	529
ENSGALG00000048321	156	107	71	40
ENSGALG00000002868	6636	5440	5629	3469
ENSGALG00000020164	190	81	182	87
ENSGALG00000016959	157	144	45	26
ENSGALG00000028659	3	5	0	2
ENSGALG00000008095	242	230	706	645
ENSGALG00000036867	630	395	284	372
ENSGALG00000003443	130	127	63	45
ENSGALG00000027886	1161	633	1088	837
ENSGALG00000006350	948	720	844	1232
ENSGALG00000023909	3315	2338	5872	2791
ENSGALG00000002473	659	461	491	527
ENSGALG00000031629	1171	902	804	674
ENSGALG00000007483	32	25	21	10
ENSGALG00000049677	116	43	110	55
ENSGALG00000006138	1267	1295	284	208
ENSGALG00000038649	33	11	45	35
ENSGALG00000014060	297	225	406	237
ENSGALG00000002881	396	267	445	359
ENSGALG00000029494	128	111	87	48
ENSGALG00000053766	451	287	433	374
ENSGALG00000009158	11	6	1	2
ENSGALG00000043329	6457	3546	6249	4312
