	chicken_a_control_1	chicken_a_control_2	chicken_a_pic_4h	chicken_d_pic_4h
ENSGALG00000046177	39	14	28	39
ENSGALG00000016548	1173	562	789	720
ENSGALG00000004926	141	110	106	73
ENSGALG00000016351	1388	661	1480	1022
ENSGALG00000010601	464	255	257	247
ENSGALG00000020879	720	275	563	518
ENSGALG00000046336	3	2	0	0
ENSGALG00000006887	46	32	16	13
ENSGALG00000041706	1553	952	2908	2544
ENSGALG00000003084	929	613	462	283
ENSGALG00000010019	242	66	97	107
ENSGALG00000038972	1473	905	994	895
ENSGALG00000043903	562	341	920	670
ENSGALG00000017091	292	138	1297	166
ENSGALG00000012387	322	215	196	184
ENSGALG00000010813	989	565	620	445
ENSGALG00000040730	4	8	5	3
ENSGALG00000015124	113	53	31	38
ENSGALG00000017368	416	243	288	199
ENSGALG00000026426	384	346	324	724
ENSGALG00000030781	968	860	2080	1541
ENSGALG00000041373	508	222	454	450
ENSGALG00000033630	1042	490	736	740
ENSGALG00000013793	503	358	351	327
ENSGALG00000009352	25	20	27	33
ENSGALG00000000549	47	42	15	10
ENSGALG00000007382	26	10	18	15
ENSGALG00000047964	42	32	58	55
ENSGALG00000002690	555	326	300	226
ENSGALG00000001824	31	14	24	24
ENSGALG00000004874	535	455	403	265
ENSGALG00000050596	565	374	774	733
ENSGALG00000007714	6	1	3	1
ENSGALG00000040258	880	458	379	268
ENSGALG00000008435	1760	1363	1711	1532
ENSGALG00000004901	24789	17368	11464	6651
ENSGALG00000030011	1576	948	1458	1128
ENSGALG00000000141	4178	2198	4279	2968
ENSGALG00000008177	12	3	2	1
ENSGALG00000004515	19	3	7	1
ENSGALG00000003238	3489	3843	1827	1801
ENSGALG00000003788	1094	567	701	683
ENSGALG00000032702	711	465	272	161
ENSGALG00000047088	4	0	1	2
ENSGALG00000015075	11	3	42	50
ENSGALG00000020005	1857	1141	1839	1253
ENSGALG00000016546	88	63	122	121
ENSGALG00000008918	30	10	120	106
ENSGALG00000050594	5	4	0	3
ENSGALG00000016853	794	328	620	468
ENSGALG00000011668	50	14	3697	1803
ENSGALG00000011581	3	3	9	2
ENSGALG00000050269	357	235	164	74
ENSGALG00000015951	507	264	286	148
ENSGALG00000007533	1103	722	642	548
ENSGALG00000010651	6505	6156	3328	5433
ENSGALG00000041923	235	191	216	245
ENSGALG00000051283	32	5	31	51
ENSGALG00000026154	316	153	379	324
ENSGALG00000006410	676	308	369	449
ENSGALG00000027632	148	63	55	63
ENSGALG00000001000	24235	16716	9346	5760
ENSGALG00000044581	246	195	237	230
ENSGALG00000049589	4	0	4	1
ENSGALG00000053917	59023	23703	34664	25081
ENSGALG00000029301	9	7	9	6
ENSGALG00000045350	2452	2899	416	486
ENSGALG00000034376	187	87	146	144
ENSGALG00000009602	0	0	3	3
ENSGALG00000052786	69	31	21	26
ENSGALG00000028437	458	300	266	218
ENSGALG00000017072	191	84	132	135
ENSGALG00000050272	62	32	27	14
ENSGALG00000040511	493	267	271	206
ENSGALG00000010979	138	69	111	104
ENSGALG00000033260	17	4	15	7
ENSGALG00000015257	57	30	34	14
ENSGALG00000012275	74	31	42	31
ENSGALG00000043055	4	4	9	5
ENSGALG00000038540	569	395	379	131
ENSGALG00000005549	59	27	51	57
ENSGALG00000039182	1606	664	1316	875
ENSGALG00000001244	2	0	8	6
ENSGALG00000002790	11	0	0	2
ENSGALG00000027909	481	366	273	168
ENSGALG00000041565	1	5	1	2
ENSGALG00000026891	2223	1513	4784	4056
ENSGALG00000039130	583	562	514	472
ENSGALG00000008764	12	4	10	15
ENSGALG00000046657	7	5	14	4
ENSGALG00000002301	7625	5520	4652	3801
ENSGALG00000052037	110	49	157	108
ENSGALG00000006189	16	17	26	48
ENSGALG00000010705	179	154	200	170
ENSGALG00000003396	2679	1969	1725	2033
ENSGALG00000029766	8304	5333	3333	1599
ENSGALG00000011384	407	242	103	153
ENSGALG00000026188	1594	1226	367	507
ENSGALG00000046639	6	4	1	10
ENSGALG00000005071	8584	7148	3028	2038
ENSGALG00000007531	475	266	570	406
ENSGALG00000004435	2375	847	788	894
ENSGALG00000009402	397	305	250	265
ENSGALG00000039013	327	215	699	496
ENSGALG00000005628	42	37	377	266
ENSGALG00000029856	1237	938	1413	1040
ENSGALG00000047025	18	20	27	0
ENSGALG00000014869	1062	793	921	855
ENSGALG00000014670	948	653	418	438
ENSGALG00000011248	611	207	643	609
ENSGALG00000011770	791	325	433	222
ENSGALG00000000755	375	183	130	165
ENSGALG00000006599	1247	604	620	628
ENSGALG00000031597	81	23	103	756
ENSGALG00000003839	5	3	0	2
ENSGALG00000030411	2840	2388	1988	1375
ENSGALG00000009865	59	23	29	20
ENSGALG00000017133	352	142	120	74
ENSGALG00000037336	266	122	234	256
ENSGALG00000012118	182	122	80	68
ENSGALG00000016854	175	92	197	186
ENSGALG00000040167	1476	903	266	74
ENSGALG00000003821	181	166	40	4
ENSGALG00000031210	364	392	105	205
ENSGALG00000000660	1344	967	556	332
ENSGALG00000043087	860	766	719	747
ENSGALG00000033989	453	251	168	130
ENSGALG00000048936	349	257	229	228
ENSGALG00000002319	12	6	9	8
ENSGALG00000010370	700	327	804	364
ENSGALG00000011910	301	228	521	336
ENSGALG00000034069	773	269	182	153
ENSGALG00000014722	1775	1289	1686	1687
ENSGALG00000031797	417	244	146	111
ENSGALG00000008256	468	386	685	367
ENSGALG00000034040	2024	1372	1906	1872
ENSGALG00000041251	22	7	6	21
ENSGALG00000037842	6	5	75	30
ENSGALG00000003174	6	1	2	2
ENSGALG00000010551	158	62	80	60
ENSGALG00000015425	8454	2571	2815	220
ENSGALG00000012790	12	14	18	20
ENSGALG00000004940	251	88	121	140
ENSGALG00000014908	5	0	3	1
ENSGALG00000015652	816	524	139	83
ENSGALG00000016541	244	115	230	207
ENSGALG00000015773	708	410	591	466
ENSGALG00000049748	10	5	4	1
ENSGALG00000010395	1701	968	1278	870
ENSGALG00000052306	84	92	4	0
ENSGALG00000041844	831	579	582	559
ENSGALG00000000540	366	305	351	288
ENSGALG00000014568	154	95	90	75
ENSGALG00000017319	557	392	318	207
ENSGALG00000052946	64	35	79	68
ENSGALG00000045165	100	56	58	76
ENSGALG00000028471	1631	1111	830	523
ENSGALG00000003841	768	632	213	238
ENSGALG00000008404	10097	7125	5020	3795
ENSGALG00000052930	2003	998	1657	1892
ENSGALG00000032499	646	336	390	315
ENSGALG00000014836	2271	1998	3317	3103
ENSGALG00000051068	139	70	1978	890
ENSGALG00000029175	31	21	17	15
ENSGALG00000008787	322	124	390	143
ENSGALG00000027655	6	0	3	0
ENSGALG00000027907	4	0	0	2
ENSGALG00000010592	1292	778	2488	1400
ENSGALG00000011328	221	106	110	77
ENSGALG00000029624	470	212	152	112
ENSGALG00000002647	4	9	14	3
ENSGALG00000005687	415	307	130	81
ENSGALG00000000410	859	768	1160	894
ENSGALG00000016937	2	2	9	0
ENSGALG00000016538	216	231	291	234
ENSGALG00000002284	905	576	515	339
ENSGALG00000017418	3	0	7	2
ENSGALG00000008557	229	106	127	174
ENSGALG00000005021	1176	613	588	665
ENSGALG00000036807	2999	1924	1905	1397
ENSGALG00000017558	210	136	73	76
ENSGALG00000042232	135	106	139	114
ENSGALG00000028691	180	128	114	86
ENSGALG00000041154	5	0	50	31
ENSGALG00000050875	2308	778	734	763
ENSGALG00000042598	2699	1888	1659	1466
ENSGALG00000007112	47	14	67	55
ENSGALG00000044519	550	304	459	421
ENSGALG00000016537	26	11	5	13
ENSGALG00000026167	4079	2493	2487	1580
ENSGALG00000049167	71	48	38	36
ENSGALG00000004833	649	397	336	295
ENSGALG00000038667	233	203	162	141
ENSGALG00000013372	1798	1263	2789	2908
ENSGALG00000054250	2	0	11	3
ENSGALG00000028774	2418	2533	1865	795
ENSGALG00000011522	321	222	166	113
ENSGALG00000010273	1615	1371	863	731
ENSGALG00000012109	2501	1476	2232	1308
ENSGALG00000007727	0	0	4	2
ENSGALG00000010149	781	485	15142	13883
ENSGALG00000021634	848	618	376	290
ENSGALG00000033927	1040	626	491	342
ENSGALG00000031663	764	414	409	244
ENSGALG00000016685	6	3	0	4
ENSGALG00000010573	87	43	54	53
ENSGALG00000038747	250	126	95	86
ENSGALG00000003636	20	58	23	17
ENSGALG00000004955	5	0	0	2
ENSGALG00000003958	457	212	172	126
ENSGALG00000028587	1988	960	1303	1643
ENSGALG00000031693	25	7	1	0
ENSGALG00000054437	7	0	14	5
ENSGALG00000015056	2224	1104	1058	692
ENSGALG00000007434	216	104	98	80
ENSGALG00000048508	284	184	253	155
ENSGALG00000052511	28	22	16	24
ENSGALG00000053064	24	2	5	0
ENSGALG00000035417	1150	562	988	629
ENSGALG00000032544	1378	628	630	685
ENSGALG00000048773	197	69	133	88
ENSGALG00000047397	5	2	2	3
ENSGALG00000016316	5	3	5	4
ENSGALG00000007130	3185	2520	1569	728
ENSGALG00000008096	572	395	335	266
ENSGALG00000054634	24	40	117	75
ENSGALG00000035993	310	220	147	208
ENSGALG00000042020	114	110	35	20
ENSGALG00000009240	7053	4564	5322	4991
ENSGALG00000047327	23	6	3	3
ENSGALG00000017134	107	64	80	44
ENSGALG00000011543	504	264	313	194
ENSGALG00000016941	0	0	3	3
ENSGALG00000002942	2685	1556	2044	1628
ENSGALG00000011511	15532	9340	13148	6061
ENSGALG00000026033	1	1	14	10
ENSGALG00000016279	67	28	47	40
ENSGALG00000029528	187	163	79	43
ENSGALG00000015275	139	98	89	67
ENSGALG00000000695	36	16	16	6
ENSGALG00000051751	0	0	14	7
ENSGALG00000005379	52	35	5	11
ENSGALG00000009512	13	0	37	38
ENSGALG00000005329	1068	578	652	730
ENSGALG00000000478	151	95	95	40
ENSGALG00000011626	101	56	47	40
ENSGALG00000017317	12	12	29	27
ENSGALG00000038801	14011	9427	7630	4294
ENSGALG00000015687	41	34	3	12
ENSGALG00000006516	91	37	104	89
ENSGALG00000026559	457	327	398	315
ENSGALG00000035752	244	82	123	112
ENSGALG00000017681	129	53	50	38
ENSGALG00000011076	608	525	578	431
ENSGALG00000015308	1571	963	691	523
ENSGALG00000008178	3	0	14	6
ENSGALG00000034258	1357	1227	1058	697
ENSGALG00000026431	5	12	9	25
ENSGALG00000021653	122	67	69	65
ENSGALG00000002015	5	9	11	1
ENSGALG00000014678	109	112	35	50
ENSGALG00000005857	311	124	289	63
ENSGALG00000009913	2211	1266	1225	985
ENSGALG00000006140	2762	1633	4873	3063
ENSGALG00000006944	7	7	636	476
ENSGALG00000038054	787	393	577	430
ENSGALG00000053649	317	130	635	112
ENSGALG00000017524	830	491	509	366
ENSGALG00000027608	146	99	56	33
ENSGALG00000051342	8	0	4	3
ENSGALG00000037112	2	0	2	2
ENSGALG00000043756	73	34	24	16
ENSGALG00000049376	145	103	172	184
ENSGALG00000045045	85	25	12	15
ENSGALG00000017118	322	209	140	108
ENSGALG00000010881	42	31	80	81
ENSGALG00000003722	257	99	164	156
ENSGALG00000011452	10399	7550	6484	3892
ENSGALG00000004597	332	251	133	100
ENSGALG00000041884	353	246	142	174
ENSGALG00000000584	288	123	9	14
ENSGALG00000004244	220	110	187	120
ENSGALG00000014708	586	303	232	177
ENSGALG00000040298	102	45	33	37
ENSGALG00000005858	1094	391	419	411
ENSGALG00000048020	3	0	5	1
ENSGALG00000009496	190	141	119	122
ENSGALG00000013911	1190	575	12661	12618
ENSGALG00000004971	815	566	705	464
ENSGALG00000027258	1018	447	1556	1708
ENSGALG00000047380	82	47	92	16
ENSGALG00000008859	6	7	1	18
ENSGALG00000033404	1610	944	716	566
ENSGALG00000003625	1301	994	783	578
ENSGALG00000012444	560	326	563	505
ENSGALG00000032634	694	610	535	368
ENSGALG00000032988	1069	863	633	529
ENSGALG00000003935	133	75	60	32
ENSGALG00000017117	1	10	3	7
ENSGALG00000047508	111	21	371	32
ENSGALG00000050265	10	15	11	16
ENSGALG00000012619	216	125	162	129
ENSGALG00000013187	1273	418	523	442
ENSGALG00000013829	906	634	767	789
ENSGALG00000034346	91	33	257	76
ENSGALG00000043597	19	5	19	16
ENSGALG00000039208	951	1025	3462	2793
ENSGALG00000010818	56	28	80	54
ENSGALG00000003168	277	210	204	215
ENSGALG00000011389	142	90	408	307
ENSGALG00000001956	6	12	25	27
ENSGALG00000043650	135	47	168	188
ENSGALG00000005698	1472	1097	1189	1055
ENSGALG00000016382	108	35	48	59
ENSGALG00000040101	832	685	2783	1694
ENSGALG00000013956	185	66	266	103
ENSGALG00000010957	658	310	450	454
ENSGALG00000023897	88	141	88	101
ENSGALG00000044814	107	108	111	94
ENSGALG00000000674	394	263	260	148
ENSGALG00000005795	4	1	19	4
ENSGALG00000004870	20	3	6	6
ENSGALG00000010031	403	312	237	262
ENSGALG00000000988	2411	1545	1298	910
ENSGALG00000003709	88	47	42	42
ENSGALG00000002781	58	24	39	33
ENSGALG00000023415	0	0	15	9
ENSGALG00000001306	962	665	686	478
ENSGALG00000015142	21	28	1	0
ENSGALG00000015451	409	200	166	99
ENSGALG00000029261	9593	5084	3025	2105
ENSGALG00000019077	514	584	350	323
ENSGALG00000034213	2054	1013	3413	2389
ENSGALG00000026865	212	122	113	120
ENSGALG00000009314	2068	1004	523	474
ENSGALG00000004222	2602	1796	1237	876
ENSGALG00000007717	437	281	116	154
ENSGALG00000045093	351	84	184	187
ENSGALG00000047524	109	0	69	63
ENSGALG00000028149	353	244	190	181
ENSGALG00000010930	25	8	30	15
ENSGALG00000005128	25	25	47	50
ENSGALG00000048873	37	13	20	17
ENSGALG00000040840	297	209	168	112
ENSGALG00000049810	203	94	56	43
ENSGALG00000000795	3437	2318	2683	765
ENSGALG00000034982	7	1	58	26
ENSGALG00000005368	386	240	309	261
ENSGALG00000049145	255	195	251	268
ENSGALG00000015249	252	170	97	75
ENSGALG00000022850	1477	964	626	535
ENSGALG00000010748	5	1	10	2
ENSGALG00000030643	114	63	58	20
ENSGALG00000035237	225	225	75	36
ENSGALG00000047801	34	31	46	15
ENSGALG00000049812	1111	521	301	206
ENSGALG00000011618	607	624	1090	1519
ENSGALG00000048286	223	228	337	214
ENSGALG00000000436	359	221	157	108
ENSGALG00000037888	1681	2300	1648	1281
ENSGALG00000032955	27	15	38	44
ENSGALG00000033880	3	3	1	1
ENSGALG00000033572	3771	2907	1299	1522
ENSGALG00000046150	1051	720	472	340
ENSGALG00000024391	3743	4626	6436	4718
ENSGALG00000043142	4	1	4	8
ENSGALG00000050672	62	20	12	27
ENSGALG00000011705	204	132	127	116
ENSGALG00000014891	678	430	397	376
ENSGALG00000049587	44	19	13	16
ENSGALG00000033339	1	2	7	2
ENSGALG00000006682	942	939	996	910
ENSGALG00000038589	159	60	71	31
ENSGALG00000009063	485	306	511	230
ENSGALG00000029476	6628	3119	4470	4920
ENSGALG00000042297	3767	1742	2850	2448
ENSGALG00000021020	6	6	6	0
ENSGALG00000015422	3	1	13	4
ENSGALG00000001653	2	0	0	2
ENSGALG00000002783	6193	4804	3638	3395
ENSGALG00000012281	452	335	1686	1171
ENSGALG00000038969	12	7	9	4
ENSGALG00000009901	352	384	322	266
ENSGALG00000051399	1	10	3	5
ENSGALG00000005657	132	21	56	31
ENSGALG00000012540	97	80	16	12
ENSGALG00000011902	5	3	72	48
ENSGALG00000016870	108	55	80	112
ENSGALG00000001476	3235	1806	3212	2430
ENSGALG00000004045	719	442	615	464
ENSGALG00000012720	1529	1147	1598	1650
ENSGALG00000014463	4	3	0	1
ENSGALG00000032348	11	5	10	3
ENSGALG00000002726	1634	1097	1018	1036
ENSGALG00000052204	202	102	128	93
ENSGALG00000026080	134	20	85	93
ENSGALG00000014818	118	67	12	9
ENSGALG00000004115	2527	1579	1694	1373
ENSGALG00000052303	0	0	2	2
ENSGALG00000051798	29	14	15	13
ENSGALG00000048035	442	581	25	39
ENSGALG00000010713	109	68	83	38
ENSGALG00000034137	164	88	66	49
ENSGALG00000012117	34	19	379	217
ENSGALG00000052134	15	3	5	9
ENSGALG00000005914	2945	2239	1386	1165
ENSGALG00000004999	649	521	275	213
ENSGALG00000019979	503	311	431	387
ENSGALG00000011138	1270	875	1014	805
ENSGALG00000045073	6	0	7	0
ENSGALG00000005547	5209	4216	7698	5022
ENSGALG00000012453	600	471	619	532
ENSGALG00000008545	2245	1687	1727	1116
ENSGALG00000026359	5	5	11	3
ENSGALG00000008677	86376	49038	23568	4324
ENSGALG00000015148	29690	14515	14131	6740
ENSGALG00000012588	64	49	127	111
ENSGALG00000009473	46	36	23	8
ENSGALG00000012454	627	313	1764	812
ENSGALG00000043513	38	10	36	11
ENSGALG00000014754	1798	1452	1962	1623
ENSGALG00000002010	604	517	501	426
ENSGALG00000008314	2597	1161	1154	968
ENSGALG00000043256	240	242	258	199
ENSGALG00000052101	1273	578	497	328
ENSGALG00000008659	77	62	12	11
ENSGALG00000050905	8	1	1	9
ENSGALG00000039263	67	48	40	41
ENSGALG00000009637	856	554	529	372
ENSGALG00000003258	22	11	16	9
ENSGALG00000005614	341	246	131	113
ENSGALG00000012888	662	542	324	185
ENSGALG00000016443	1726	1454	1229	1013
ENSGALG00000031648	222	186	257	219
ENSGALG00000008539	1766	512	308	170
ENSGALG00000005722	1656	1237	802	645
ENSGALG00000042764	639	349	454	350
ENSGALG00000016602	389	615	402	436
ENSGALG00000050186	416	501	275	245
ENSGALG00000008313	302	159	194	191
ENSGALG00000044299	64	27	57	32
ENSGALG00000014831	134	71	142	100
ENSGALG00000035825	39	19	161	153
ENSGALG00000005419	16	2	22	3
ENSGALG00000005024	6	2	1	1
ENSGALG00000002517	208	104	107	140
ENSGALG00000021569	16022	6880	13323	7428
ENSGALG00000033530	14129	6448	5173	2922
ENSGALG00000001315	232	163	182	177
ENSGALG00000017105	512	250	316	335
ENSGALG00000013129	448	270	354	538
ENSGALG00000049218	168	75	42	31
ENSGALG00000014794	669	428	410	354
ENSGALG00000015290	6	8	2	2
ENSGALG00000001253	960	783	480	554
ENSGALG00000035099	71	29	39	62
ENSGALG00000011660	1773	1669	1667	1747
ENSGALG00000040844	1802	1017	1019	1094
ENSGALG00000016430	1103	846	664	506
ENSGALG00000045520	7	32	6	0
ENSGALG00000007291	1739	850	1220	1247
ENSGALG00000014877	2691	1542	1504	1984
ENSGALG00000016974	506	426	374	305
ENSGALG00000014614	726	512	403	402
ENSGALG00000030712	8	3	7	2
ENSGALG00000004771	8374	4227	6635	3896
ENSGALG00000008538	37	20	52	31
ENSGALG00000039205	321	285	166	10
ENSGALG00000014872	67	23	22	9
ENSGALG00000042853	767	507	852	689
ENSGALG00000049411	7	0	9	8
ENSGALG00000015626	11	4	17	11
ENSGALG00000037492	818	651	464	381
ENSGALG00000052592	1	0	17	4
ENSGALG00000033058	1709	1066	800	698
ENSGALG00000052369	18	8	7	11
ENSGALG00000015311	464	415	243	355
ENSGALG00000049239	91	34	75	54
ENSGALG00000025959	47	23	35	22
ENSGALG00000032453	4	2	3	1
ENSGALG00000008081	1200	719	1032	813
ENSGALG00000040725	75	48	71	48
ENSGALG00000032057	2508	2272	2262	1881
ENSGALG00000033512	1096	752	687	356
ENSGALG00000007470	125	92	77	48
ENSGALG00000031991	118	59	40	58
ENSGALG00000007821	787	671	449	431
ENSGALG00000033212	25269	16624	30438	26225
ENSGALG00000051831	1	16	5	10
ENSGALG00000011917	1555	1099	1150	1039
ENSGALG00000013738	2753	1588	3543	2220
ENSGALG00000034550	438	337	318	258
ENSGALG00000004728	829	805	245	133
ENSGALG00000036456	808	341	596	460
ENSGALG00000049562	113	12	121	184
ENSGALG00000031390	746	433	541	389
ENSGALG00000005020	215	294	281	343
ENSGALG00000030802	2571	3238	3352	2468
ENSGALG00000015708	13	2	14	5
ENSGALG00000034708	130	54	71	43
ENSGALG00000013196	10	5	14	12
ENSGALG00000001639	1426	1386	847	774
ENSGALG00000016420	4470	3499	2637	1318
ENSGALG00000006334	718	500	268	209
ENSGALG00000037778	1516	928	686	563
ENSGALG00000039448	478	321	267	214
ENSGALG00000034294	3678	1745	1652	172
ENSGALG00000008040	3	1	3	0
ENSGALG00000030732	4	2	2	3
ENSGALG00000007920	427	386	216	144
ENSGALG00000004375	3467	2013	1455	1079
ENSGALG00000038838	606	374	564	434
ENSGALG00000010279	452	255	345	243
ENSGALG00000003663	1429	1337	1632	1654
ENSGALG00000049714	42	14	9	7
ENSGALG00000046858	1115	554	592	618
ENSGALG00000052983	362	231	208	132
ENSGALG00000046156	80	34	110	33
ENSGALG00000031518	150	95	353	270
ENSGALG00000038714	456	242	288	200
ENSGALG00000021688	175	141	67	59
ENSGALG00000011881	68	22	35	17
ENSGALG00000015376	402	147	143	139
ENSGALG00000002407	35	40	26	19
ENSGALG00000035317	454	239	323	333
ENSGALG00000028683	2063	1184	1031	672
ENSGALG00000016665	5721	4017	3967	1619
ENSGALG00000041112	2820	1328	1315	1206
ENSGALG00000000736	2600	2063	1782	813
ENSGALG00000031000	570	255	550	363
ENSGALG00000036552	1215	949	696	445
ENSGALG00000021345	607	436	177	103
ENSGALG00000047941	6	2	0	0
ENSGALG00000003549	439	339	267	265
ENSGALG00000038776	2109	1335	1420	779
ENSGALG00000040028	1509	717	483	395
ENSGALG00000014867	1094	500	1139	1380
ENSGALG00000006388	1324	1261	2822	2464
ENSGALG00000050545	128	26	114	103
ENSGALG00000010822	88	44	15	7
ENSGALG00000003806	22795	13841	15752	10842
ENSGALG00000003870	387	312	385	262
ENSGALG00000052326	2728	1442	2130	1627
ENSGALG00000014907	241	175	79	61
ENSGALG00000037712	3583	2361	2456	2247
ENSGALG00000035252	10311	8040	10540	6183
ENSGALG00000016410	2820	1150	1036	897
ENSGALG00000010671	7172	4649	6177	6453
ENSGALG00000000726	2717	1636	1456	1394
ENSGALG00000004657	127	114	155	101
ENSGALG00000032028	4	3	2	1
ENSGALG00000011400	1283	1048	875	912
ENSGALG00000006631	179	124	120	107
ENSGALG00000016282	600	323	455	404
ENSGALG00000053928	3	3	0	2
ENSGALG00000012624	141	79	65	57
ENSGALG00000036783	1576	1175	835	518
ENSGALG00000000708	4335	3076	3124	2791
ENSGALG00000017097	310	186	245	139
ENSGALG00000021017	28	13	93	45
ENSGALG00000008372	2271	1784	1734	1570
ENSGALG00000051458	334	224	283	167
ENSGALG00000043280	686	612	288	344
ENSGALG00000009568	3	0	4	1
ENSGALG00000043130	87	49	84	91
ENSGALG00000004203	466	417	421	368
ENSGALG00000007963	573	393	677	522
ENSGALG00000003103	984	496	449	253
ENSGALG00000001489	1258	734	1287	762
ENSGALG00000053478	171	135	158	121
ENSGALG00000009035	368	104	181	111
ENSGALG00000017363	249	155	148	109
ENSGALG00000041573	459	231	139	123
ENSGALG00000031529	59	50	23	16
ENSGALG00000009332	1843	1255	1392	1306
ENSGALG00000034768	789	443	642	387
ENSGALG00000030455	107	52	67	118
ENSGALG00000046896	3188	1961	1751	1523
ENSGALG00000034973	30	31	33	19
ENSGALG00000031796	1253	1005	1319	1283
ENSGALG00000006459	751	730	581	548
ENSGALG00000000424	2393	1146	1630	1263
ENSGALG00000008638	750	387	144	148
ENSGALG00000000613	3315	2708	2586	2048
ENSGALG00000037453	84	22	64	48
ENSGALG00000001219	366	184	170	137
ENSGALG00000007412	5	0	2	3
ENSGALG00000011368	621	417	340	291
ENSGALG00000026360	1027	416	928	903
ENSGALG00000016574	224	103	139	110
ENSGALG00000010612	2580	1274	3081	2462
ENSGALG00000040493	4	4	4	1
ENSGALG00000008123	197	128	91	126
ENSGALG00000048989	401	264	547	151
ENSGALG00000001988	459	190	260	212
ENSGALG00000014703	1102	501	523	476
ENSGALG00000039895	77	47	114	68
ENSGALG00000011697	596	379	328	189
ENSGALG00000054015	17	6	17	20
ENSGALG00000029582	1059	546	417	327
ENSGALG00000049342	22	6	75	53
ENSGALG00000045427	4	3	1	0
ENSGALG00000044018	352	316	175	146
ENSGALG00000040768	118	59	193	183
ENSGALG00000035998	9112	6982	6758	5239
ENSGALG00000033854	2381	1061	4534	2225
ENSGALG00000011022	0	0	2	3
ENSGALG00000048858	20	8	43	14
ENSGALG00000036971	145	83	72	44
ENSGALG00000005092	331	92	225	325
ENSGALG00000003919	480	294	283	265
ENSGALG00000003675	126	91	74	99
ENSGALG00000002247	412	268	256	154
ENSGALG00000014701	29	25	10	8
ENSGALG00000003378	147	115	356	322
ENSGALG00000042555	1017	905	728	467
ENSGALG00000031863	4	4	1	0
ENSGALG00000014178	6	7	2	4
ENSGALG00000007443	757	415	260	259
ENSGALG00000010649	15472	19001	15386	18484
ENSGALG00000004455	1635	838	2011	1842
ENSGALG00000013826	900	750	2004	1864
ENSGALG00000007582	7	6	0	9
ENSGALG00000003948	813	936	932	661
