lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
PARP10,0.399948508,1.97137e-06,4.78981e-05,0.123877327,0.094946318,PARP10
CPNE8,0.756966889,2.02954e-06,4.92178e-05,0.06966046,0.040939161,CPNE8
CDKN1A,0.447943568,2.14661e-06,5.18109e-05,0.112924425,0.084209956,CDKN1A
ARID4B,0.144875348,2.25928e-06,5.4376e-05,0.401259584,0.370729856,ARID4B
MAPK6,0.409904808,2.4271e-06,5.79778e-05,0.142606791,0.115443011,MAPK6
XRN1,0.178695068,2.70554e-06,6.42087e-05,0.288608981,0.258702961,XRN1
PTGER4,0.207664192,2.70864e-06,6.42227e-05,0.262760131,0.235495066,PTGER4
AFF1,0.280372888,2.74471e-06,6.49573e-05,0.188170865,0.160286303,AFF1
LIMS1,0.238311738,2.86805e-06,6.76256e-05,0.230558598,0.203231754,LIMS1
TATDN1,0.405771345,2.89977e-06,6.82475e-05,0.12075575,0.092452012,TATDN1
NUCB2,0.297147751,3.09318e-06,7.24654e-05,0.194468784,0.168148791,NUCB2
KIF5B,0.132004529,3.13975e-06,7.34891e-05,0.426615553,0.397245418,KIF5B
PLEKHA4,1.757115006,3.58466e-06,8.33679e-05,0.042661555,0.014857391,PLEKHA4
STAT4,0.402746111,4.16975e-06,9.61868e-05,0.115498357,0.087192278,STAT4
LACC1,0.473240256,4.66925e-06,0.000107225,0.19211391,0.174276109,LACC1
RAB8B,0.179603264,4.72414e-06,0.000108388,0.320974808,0.295141525,RAB8B
RNF115,0.219153553,5.0137e-06,0.000114415,0.20958379,0.180566099,RNF115
HBEGF,1.767315984,5.10851e-06,0.000116474,0.04101862,0.013610238,HBEGF
ARSB,0.465661168,5.14452e-06,0.00011719,0.129189485,0.10313415,ARSB
ABHD17C,1.640336871,5.22536e-06,0.00011882,0.0449069,0.017622817,ABHD17C
HEG1,0.671990514,5.38675e-06,0.000122164,0.07135816,0.043704587,HEG1
EFHD2,0.183742553,5.87119e-06,0.000132211,0.280996714,0.254256588,EFHD2
USF1,0.200218245,5.91112e-06,0.000132992,0.256626506,0.229964212,USF1
STARD3NL,0.40570119,6.25677e-06,0.000140152,0.118455641,0.091042186,STARD3NL
SIL1,0.217806175,6.42195e-06,0.000143726,0.215443593,0.187777898,SIL1
FMR1,0.1679876,6.43157e-06,0.000143815,0.278860898,0.249430647,FMR1
DCTN6,0.329784006,7.27819e-06,0.000161754,0.154326396,0.127968767,DCTN6
B4GALT5,0.28228569,7.29488e-06,0.000161984,0.213964951,0.189241948,B4GALT5
CDC42SE2,0.11537943,7.36353e-06,0.000163225,0.520481928,0.493384665,CDC42SE2
VPS13A,0.19015418,7.47575e-06,0.000165569,0.264238773,0.236796443,VPS13A
CD83,0.328188449,7.64027e-06,0.000168773,0.185542169,0.160665871,CD83
TMOD3,0.12911506,9.26009e-06,0.000202975,0.429134721,0.400227741,TMOD3
RNF24,0.929863214,9.53369e-06,0.000208614,0.062979189,0.036547012,RNF24
UGCG,0.282376081,1.00832e-05,0.000220448,0.135213582,0.107309402,UGCG
GALNT3,0.94147414,1.01314e-05,0.000221313,0.054819277,0.028142284,GALNT3
ACSL1,0.413733184,1.0502e-05,0.000228821,0.142990142,0.118208437,ACSL1
SQLE,0.323051095,1.10382e-05,0.00023989,0.140909091,0.114304305,SQLE
ZEB2,0.147994742,1.11685e-05,0.000242104,0.293866375,0.263420453,ZEB2
LRP8,0.977938414,1.17018e-05,0.000253236,0.059145674,0.032914001,LRP8
GAS7,0.614140809,1.24405e-05,0.000268765,0.104162103,0.079329791,GAS7
RAB20,0.51073736,1.3156e-05,0.000283025,0.110733844,0.085348661,RAB20
CYB5R4_LOC107497121,0.292087108,1.48275e-05,0.000317647,0.155312158,0.129107472,CYB5R4
THOC2,0.139442608,1.56917e-05,0.000335598,0.329353779,0.300997723,THOC2
ZC3H11A,0.110914543,1.7209e-05,0.000367431,0.493592552,0.464537469,ZC3H11A
PLEKHF2,0.131080925,1.7592e-05,0.000374984,0.339266156,0.309998916,PLEKHF2
TRA2A,0.149609521,1.83217e-05,0.000389237,0.261883899,0.232458519,TRA2A
CHMP6,0.310984224,1.83809e-05,0.00039017,0.153176342,0.127806095,CHMP6
QSOX1,0.65680337,1.86546e-05,0.00039565,0.070646221,0.044789068,QSOX1
RMI2,0.444332719,2.18572e-05,0.000459757,0.099780942,0.073961609,RMI2
IFNAR2,0.09995462,2.22823e-05,0.000468312,0.714293538,0.692061599,IFNAR2
CEP55,1.403704882,2.42538e-05,0.000507245,0.042990142,0.017622817,CEP55
P2RX4,0.44666782,2.45513e-05,0.000512625,0.128915663,0.105194664,P2RX4
PRPF31,0.312234491,2.54325e-05,0.000529295,0.158269441,0.133662293,PRPF31
COX17_LOC107508371,0.108250774,2.63742e-05,0.00054711,0.557393209,0.532263312,COX17
PDK1,0.416381478,2.68318e-05,0.000555249,0.107447974,0.082095217,PDK1
NFYB,0.323596865,3.07429e-05,0.000631577,0.13422782,0.109044572,NFYB
MBNL1,0.06509392,3.19712e-05,0.000654705,0.842880613,0.831146296,MBNL1
RNASEH2B,0.519777,3.20431e-05,0.000655652,0.092661555,0.067888515,RNASEH2B
SH2B2,0.573759496,3.4698e-05,0.000709406,0.063800657,0.038444854,SH2B2
IQGAP1,0.117452733,3.56405e-05,0.00072809,0.438499452,0.409662726,IQGAP1
EMC6,0.133520231,3.56689e-05,0.00072809,0.351259584,0.325561219,EMC6
CASP7,0.348077804,3.73979e-05,0.000760345,0.105914567,0.080414272,CASP7
HSPA8,0.103570312,3.75276e-05,0.000762374,0.754052574,0.724596031,HSPA8
UBE2E3,0.231640786,3.76587e-05,0.000764429,0.201423877,0.177258432,UBE2E3
TMCC1,0.369663447,3.80615e-05,0.00077138,0.130558598,0.106333369,TMCC1
ALOX5AP_LOC107514309,0.391329646,3.97183e-05,0.000801143,0.117743702,0.093156924,ALOX5AP
BIRC2,0.206545725,4.26306e-05,0.000854486,0.190251917,0.164624227,BIRC2
ZC3H12A,0.580689788,4.52465e-05,0.000903373,0.074479737,0.049831905,ZC3H12A
PPP2R2A,0.171121836,4.61059e-05,0.000916948,0.246823658,0.221071467,PPP2R2A
BAK1,0.43835184,4.85472e-05,0.000963998,0.098959474,0.074449626,BAK1
PNPT1,0.662495613,4.95245e-05,0.000981876,0.069167579,0.04468062,PNPT1
SMAGP_LOC107509811,0.280306697,4.98273e-05,0.000986349,0.132803943,0.107580523,SMAGP
DEK,0.098886602,4.99095e-05,0.000987211,0.589649507,0.562574558,DEK
ELMO2,0.642630816,5.11635e-05,0.00100811,0.074589266,0.050374146,ELMO2
LIPA,0.321984768,6.06505e-05,0.001188619,0.19381161,0.173462748,LIPA
PRRC2C,0.096345253,6.11369e-05,0.001197233,0.618893757,0.594024509,PRRC2C
NFKBIE,0.316687346,6.66238e-05,0.001298504,0.13652793,0.112514912,NFKBIE
PRRG2,0.937990367,6.7185e-05,0.00130765,0.053723987,0.02982323,PRRG2
UBR1,0.205934107,6.83297e-05,0.001327904,0.188444688,0.16359397,UBR1
SOD2,0.361378729,7.0603e-05,0.001366883,0.35109529,0.344593862,SOD2
ZCCHC7,0.18007423,7.08276e-05,0.001370193,0.223329682,0.198134693,ZCCHC7
TRAF5,0.242907286,8.00604e-05,0.001537053,0.15618839,0.131601779,TRAF5
PPP4R2,0.140232146,8.08235e-05,0.001549336,0.287677985,0.262281748,PPP4R2
CITED4,1.235710502,8.33633e-05,0.001593386,0.045016429,0.021418501,CITED4
CHSY1,0.305859327,8.42272e-05,0.001607493,0.12075575,0.096464592,CHSY1
THRAP3,0.107946627,8.84693e-05,0.001687193,0.436801752,0.410313415,THRAP3
MEF2A,0.336675107,8.89298e-05,0.001693446,0.125684556,0.102212341,MEF2A
HAX1,0.20273912,9.32915e-05,0.001768591,0.236637459,0.214239237,HAX1
TMC6,0.307848424,9.46664e-05,0.001793324,0.120700986,0.09684416,TMC6
BRD2,0.113746062,9.76244e-05,0.00184662,0.381051479,0.353703503,BRD2
DCAF13,0.26173386,0.00010148,0.001915298,0.153285871,0.129812385,DCAF13
MLNR,0.483677745,0.000106957,0.002012708,0.109364732,0.087300727,MLNR
SNX9,0.301589429,0.000108219,0.00203497,0.13313253,0.109803709,SNX9
PTBP3,0.11094027,0.000113259,0.00212037,0.438499452,0.41172324,PTBP3
GTPBP2,0.515236139,0.000117046,0.002183259,0.078313253,0.054983191,GTPBP2
JAK1,0.094270393,0.000128582,0.002389725,0.74381161,0.712612515,JAK1
MIDN,0.242398724,0.000128872,0.002393366,0.161664841,0.138108665,MIDN
CLDND1,0.238405973,0.000129594,0.002405022,0.171522453,0.148682355,CLDND1
ATP7A,0.334256917,0.000131443,0.002432268,0.118127054,0.095054766,ATP7A
YWHAQ,0.12025173,0.000133727,0.002470944,0.391347207,0.36932003,YWHAQ
CD2AP_LOC107517796,0.334010065,0.000138148,0.002543443,0.121303395,0.098416658,CD2AP
VRK3,0.305219054,0.000144265,0.002648415,0.133461117,0.110671294,VRK3
MCOLN2,0.578989565,0.000146209,0.002680253,0.073713034,0.050916387,MCOLN2
MAP3K8,0.331578583,0.000151666,0.002774701,0.120700986,0.097820193,MAP3K8
PMVK,0.359745294,0.000153555,0.002802838,0.138554217,0.11717818,PMVK
CEP120,0.252365768,0.000156283,0.002848559,0.132475356,0.108773452,CEP120
CABP1,2.197973013,0.000160777,0.002924225,0.029353779,0.006615335,CABP1
RHOC,0.628714561,0.000161585,0.002934731,0.073165389,0.05069949,RHOC
ADORA2A,1.166218758,0.000170429,0.00307568,0.041456736,0.018815747,ADORA2A
EWSR1,0.167547509,0.000172558,0.003109698,0.227327492,0.203882442,EWSR1
MARCKSL1,0.613732159,0.000178112,0.003203013,0.057721796,0.034866067,MARCKSL1
IKBKE,0.279488474,0.000178596,0.003209457,0.143921139,0.121733001,IKBKE
ITGA1,0.147143126,0.00018906,0.003385572,0.288992333,0.266728121,ITGA1
DDX6,0.094968207,0.000202237,0.00360638,0.501259584,0.472725301,DDX6
STOML1,0.161618724,0.000205533,0.003657492,0.214731654,0.190597549,STOML1
CNOT4,0.140076101,0.000216931,0.003846893,0.252683461,0.228229042,CNOT4
GABRR2,0.776256382,0.000218886,0.003868148,0.058269441,0.03611322,GABRR2
MSN,0.088920973,0.000226174,0.003991416,0.740744797,0.713968116,MSN
ZFAND5,0.169510409,0.000227993,0.004020743,0.237787514,0.21602863,ZFAND5
PKM,0.136121213,0.000244509,0.00428536,0.465005476,0.45586162,PKM
HMGCR,0.267344475,0.000245746,0.004304095,0.127601314,0.104977768,HMGCR
EBI3,0.480212659,0.00024667,0.004314368,0.094359255,0.072822904,EBI3
STK24,0.145271525,0.000250047,0.004370436,0.286966046,0.264992951,STK24
FBXW11,0.174342588,0.000252067,0.004394646,0.217853231,0.195260818,FBXW11
MDM2,0.189893275,0.000256596,0.004463505,0.201423877,0.179156274,MDM2
BRIP1,0.602223635,0.000257479,0.004475817,0.064622125,0.042511658,BRIP1
TIPARP_LOC107507585,0.233572662,0.000274898,0.004752743,0.168455641,0.146892962,TIPARP
HPS3,0.223458514,0.000295091,0.005067553,0.17584885,0.154104761,HPS3
EPS15,0.217855692,0.000301978,0.005171913,0.183570646,0.162075697,EPS15
SPRED1,0.754180849,0.000303872,0.005193895,0.065936473,0.044626396,SPRED1
CTSS,0.142525509,0.000304687,0.005204346,0.396768894,0.375772693,CTSS
TBPL1,0.399068475,0.000318352,0.005412409,0.093318729,0.071521527,TBPL1
NOSIP_LOC107498812,0.207270011,0.000327598,0.005565903,0.177601314,0.15556881,NOSIP
SLC15A3,0.505879104,0.000346298,0.005852459,0.085377875,0.064255504,SLC15A3
ZBTB21,0.245816261,0.000356004,0.006008541,0.12584885,0.103622167,ZBTB21
POLE4,0.130944535,0.000356336,0.006010166,0.31456736,0.293460579,POLE4
PHC3,0.111747459,0.00036076,0.006076751,0.386801752,0.36530745,PHC3
PDE8A,0.516300499,0.000361435,0.006084123,0.075575027,0.05416983,PDE8A
PIK3R5,0.182166964,0.000365996,0.006144689,0.199561884,0.178071793,PIK3R5
RSF1,0.105195895,0.000390662,0.006545893,0.380832421,0.356414706,RSF1
CYB561A3_LOC107504752,0.387418836,0.00039702,0.006643709,0.120810515,0.10058562,CYB561A3
TRAF2,0.324765503,0.00042526,0.007069956,0.11347207,0.092343564,TRAF2
DHX8,0.148153514,0.000430361,0.007145449,0.221303395,0.198351589,DHX8
RAP1A,0.085027084,0.000453543,0.007496222,0.674589266,0.64954994,RAP1A
CEBPB,0.21923773,0.000466007,0.007687302,0.249726177,0.233759896,CEBPB
PLOD3,0.524501503,0.000478739,0.007887152,0.076013143,0.055145863,PLOD3
CHMP2B,0.159638256,0.000485991,0.007991154,0.223110624,0.201008567,CHMP2B
KLHL28,0.145194218,0.000506241,0.008302736,0.225958379,0.203340202,KLHL28
PRKX,0.194053128,0.00051793,0.008472691,0.160843373,0.138542457,PRKX
TRIP12,0.13258417,0.000526659,0.008587965,0.278368018,0.255666414,TRIP12
MYL12B_LOC107516877,0.101506121,0.000528185,0.008607356,0.469550931,0.448595597,MYL12B
CEP83,0.089237303,0.000534783,0.008692692,0.639978094,0.614087409,CEP83
DENND5A,0.268278182,0.000538246,0.008732303,0.118619934,0.097332177,DENND5A
GNB1,0.111243293,0.000542767,0.008800061,0.358598028,0.337924303,GNB1
OTULIN,0.17518945,0.000547799,0.008870381,0.190142388,0.168419911,OTULIN
GABARAPL2,0.080025673,0.000564809,0.009128455,0.671084337,0.652911832,GABARAPL2
RFX5,0.304809928,0.000580065,0.009357252,0.109474261,0.088439432,RFX5
TMEM208,0.186668232,0.000596187,0.0096052,0.199014239,0.178722481,TMEM208
SLCO3A1,0.148006424,0.000611659,0.009835602,0.234665936,0.213317428,SLCO3A1
FOSL2,0.51867485,0.000620691,0.009968525,0.083077766,0.062845678,FOSL2
EDN1,2.413235903,0.000641696,0.010299402,0.026670318,0.006127318,EDN1
ZNF654,0.242874086,0.000675801,0.010792531,0.13992333,0.119021798,ZNF654
NUPR1,1.379683375,0.000685031,0.010926267,0.04101862,0.020767813,NUPR1
ITSN1,0.48398155,0.000720004,0.011441214,0.083296824,0.063333695,ITSN1
MAP4K4,0.247682527,0.00075189,0.011895727,0.156900329,0.13724108,MAP4K4
PBX4,0.226388395,0.000752334,0.011895727,0.15618839,0.135993927,PBX4
LZIC,0.343931228,0.000775834,0.01222945,0.093099671,0.072606008,LZIC
TP53INP1,0.321576804,0.000786656,0.012377109,0.117031763,0.097006832,TP53INP1
TLR3,0.337192386,0.00080792,0.01267263,0.101861993,0.081498753,TLR3
NKG7,0.129374743,0.000900988,0.01396942,0.416155531,0.401854463,NKG7
CD226,0.770989656,0.000905517,0.014031122,0.047316539,0.027220475,CD226
GATAD2A,0.169923365,0.000907671,0.014046025,0.211336254,0.191194014,GATAD2A
AGTRAP_LOC107513093,0.310958415,0.000908129,0.014046025,0.130558598,0.111321982,AGTRAP
UBE2D1,0.202145815,0.000938562,0.014499172,0.162431544,0.141958573,UBE2D1
NDEL1,0.143424883,0.000946055,0.014597264,0.183625411,0.16158768,NDEL1
TTC1,0.137246177,0.000951498,0.014672372,0.25230011,0.23153671,TTC1
MDFIC,0.123045012,0.000979974,0.015065989,0.263691128,0.240917471,MDFIC
ACAT2,0.204907149,0.000982,0.01508806,0.163033954,0.143097278,ACAT2
STAM2,0.27835229,0.00099217,0.01521685,0.104928806,0.084643748,STAM2
IL2RG,0.142167673,0.000996413,0.015272755,0.255859803,0.235711962,IL2RG
SLC25A40,0.315444767,0.001043309,0.01591513,0.102847755,0.082908578,SLC25A40
PAX5,0.350531191,0.001066409,0.016209898,0.094030668,0.074178506,PAX5
ADAM17,0.250193,0.001132174,0.017086989,0.149890471,0.130788418,ADAM17
ACOT7,0.390931964,0.001207304,0.018103187,0.103943045,0.085185989,ACOT7
RAD52,0.527816117,0.001210621,0.018142261,0.0567908,0.037035029,RAD52
DUSP16,0.394685179,0.001230454,0.018417865,0.069879518,0.050048802,DUSP16
FAM111A,0.666683674,0.001258322,0.018823056,0.059036145,0.039746231,FAM111A
PDIA3,0.084997095,0.00127072,0.018987193,0.575684556,0.547988288,PDIA3
ESCO1,0.119304113,0.001274372,0.019019505,0.28263965,0.261956404,ESCO1
THOC7,0.139495835,0.001295857,0.019283806,0.245728368,0.22551784,THOC7
SDCBP_LOC107521186,0.193174198,0.001343781,0.019904172,0.177382256,0.158171565,SDCBP
KLHL5,0.352939188,0.001428244,0.02102112,0.096549836,0.077377725,KLHL5
OAZ2,0.777130902,0.001478416,0.021659687,0.046221249,0.027057803,OAZ2
CD38,0.562826395,0.001508575,0.022063561,0.047754655,0.028413404,CD38
MED1,0.115753956,0.001516595,0.022168152,0.326670318,0.307992626,MED1
NLRC5,0.135392323,0.001571246,0.022875339,0.178587076,0.157412428,NLRC5
PTPN11,0.264932811,0.001587453,0.023098113,0.140197152,0.121787225,PTPN11
ZC3H4,0.177399501,0.00160158,0.023290397,0.158269441,0.138379785,ZC3H4
SSR3,0.104216337,0.001740817,0.025114976,0.316922234,0.296117558,SSR3
MAGT1,0.299407363,0.001786176,0.02569679,0.103176342,0.08426418,MAGT1
LAMP2,0.189316586,0.001925341,0.027543702,0.172508215,0.154158985,LAMP2
OAF,1.680267572,0.001939973,0.027644608,0.027984666,0.009326537,OAF
SLC43A2,0.653438449,0.001960005,0.027898931,0.056352683,0.03784839,SLC43A2
FBXO7,0.28149274,0.001967643,0.027976458,0.115115005,0.096518816,FBXO7
TLK2,0.163148209,0.001987957,0.02824956,0.160624315,0.140819868,TLK2
BHLHE40,0.19179596,0.002104553,0.029708047,0.170208105,0.151502006,BHLHE40
NADK,0.2167622,0.002109644,0.029756616,0.164293538,0.146296497,NADK
SCARB2,0.210249439,0.002110324,0.029756616,0.139485214,0.120756968,SCARB2
SETBP1,0.6205405,0.0021808,0.030648818,0.051533406,0.032968225,SETBP1
RHCE,0.542173624,0.002207859,0.030977956,0.05898138,0.040451144,RHCE
ARHGEF6,0.251535803,0.00226786,0.031767453,0.126286966,0.108014315,ARHGEF6
SLCO4A1,0.944983423,0.002273025,0.031804916,0.03871851,0.02033402,SLCO4A1
IER5,0.128612474,0.002285915,0.031950258,0.287677985,0.269818892,IER5
STX17,0.204342648,0.002311115,0.032284806,0.139704272,0.120756968,STX17
TXNDC9,0.140097082,0.002343738,0.032704745,0.204654984,0.185066696,TXNDC9
RHOQ,0.129026547,0.002419602,0.033671363,0.263581599,0.245255395,RHOQ
DYNLRB1,0.110107608,0.002448371,0.033997602,0.294578313,0.275024401,DYNLRB1
PTK2B,0.165908173,0.002494216,0.034540294,0.16286966,0.143802191,PTK2B
ABCA1,0.294564724,0.00249687,0.034558302,0.153997809,0.138434009,ABCA1
ZYX,0.129111677,0.002528735,0.034909511,0.244249726,0.225572064,ZYX
PPM1K,0.385153741,0.002609896,0.035850618,0.075629792,0.057314825,PPM1K
SLC1A5,0.389957041,0.002614748,0.035897954,0.089704272,0.071846871,SLC1A5
ARID5A,0.300844371,0.002661108,0.036416965,0.084720701,0.066153346,ARID5A
PDPK1,0.176132768,0.002690893,0.036744161,0.18871851,0.170751545,PDPK1
ARHGEF10L,0.452897966,0.002811365,0.038146132,0.080175246,0.062574558,ARHGEF10L
OGFRL1,0.281613916,0.002924376,0.039469797,0.123767798,0.106441818,OGFRL1
CCT4,0.09688025,0.002996789,0.040340536,0.302409639,0.283158009,CCT4
CEP63,0.218213841,0.003078515,0.041310012,0.132201533,0.113978961,CEP63
CAPN2,0.172536895,0.003148654,0.042162576,0.16177437,0.143639518,CAPN2
NYAP2,0.671241224,0.003172737,0.042462792,0.056133625,0.038607526,NYAP2
SYNGR2,0.114146486,0.003175065,0.042471694,0.287075575,0.269710444,SYNGR2
OGFR,0.214831114,0.003245996,0.043329716,0.145892662,0.128185663,OGFR
HIPK2,0.652378201,0.003292708,0.043930303,0.050273823,0.032588656,HIPK2
SWT1,0.187459081,0.003374479,0.044950808,0.132749179,0.114250081,SWT1
PPTC7,0.156924859,0.003387401,0.045075905,0.155969332,0.137349528,PPTC7
ABHD13,0.269667596,0.003394755,0.045126741,0.116155531,0.09857933,ABHD13
CUL2,0.174986124,0.003407542,0.045257497,0.172179628,0.154484329,CUL2
CCDC50,0.171106189,0.003418314,0.045345494,0.202847755,0.186693417,CCDC50
CTTNBP2NL,0.502113879,0.00343643,0.045491273,0.082201533,0.065339985,CTTNBP2NL
FYN,0.093675405,0.003481409,0.046038979,0.329682366,0.309782019,FYN
GRB2,0.078768052,0.003536067,0.046713408,0.472015334,0.44930051,GRB2
NFKBIB,0.127491623,0.003642731,0.047998342,0.248959474,0.230886021,NFKBIB
SRRM1,0.075247899,0.00365705,0.048154398,0.550876232,0.528792973,SRRM1
NUDT9,0.105232902,0.003674595,0.048343354,0.283242059,0.265209847,NUDT9
RAB18,0.203784838,0.003697348,0.048542662,0.181051479,0.164895348,RAB18
DOCK4,0.305072874,0.003721885,0.048839698,0.10788609,0.090933738,DOCK4
NDFIP1,0.079292074,0.003749302,0.049174204,0.425629792,0.403589632,NDFIP1
ZFR,0.110099912,0.00375407,0.049211466,0.237294633,0.218143368,ZFR
REM2,0.26158163,0.003810416,0.049873292,0.085761227,0.067617395,REM2
