	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00010028104	782	499	621	318
ENSGALG00010027325	83	75	123	46
ENSGALG00010027324	3268	2975	2855	2031
ENSGALG00010027323	591	464	586	356
ENSGALG00010027322	63	59	43	17
ENSGALG00010027316	10	1	22	1
ENSGALG00010027315	574	554	584	280
ENSGALG00010027313	378	193	260	144
ENSGALG00010027312	232	184	210	84
ENSGALG00010027309	185	302	203	162
ENSGALG00010027307	3497	2209	4236	1576
ENSGALG00010027293	117	62	116	78
ENSGALG00010029407	992	677	691	562
ENSGALG00010027288	2720	1503	2307	1497
ENSGALG00010027282	2037	1466	1793	991
ENSGALG00010027275	545	612	283	236
ENSGALG00010027271	15	8	15	5
ENSGALG00010027268	3373	2253	3402	2198
ENSGALG00010027264	2369	1548	2307	1364
ENSGALG00010027263	306	106	248	72
ENSGALG00010027262	415	294	380	253
ENSGALG00010027261	528	293	459	324
ENSGALG00010027255	270	139	274	129
ENSGALG00010027253	1760	780	1313	601
ENSGALG00010027244	1590	809	1527	738
ENSGALG00010027242	202	90	140	84
ENSGALG00010027241	8	9	3	1
ENSGALG00010027239	894	632	819	670
ENSGALG00010027229	686	581	333	205
ENSGALG00010028444	12	9	10	4
ENSGALG00010027228	100	31	104	38
ENSGALG00010027227	1643	867	1555	895
ENSGALG00010027224	40	57	46	19
ENSGALG00010027223	410	328	458	301
ENSGALG00010029466	425	273	428	319
ENSGALG00010027222	0	0	2	2
ENSGALG00010027221	66	27	51	25
ENSGALG00010027219	2386	1410	2046	1266
ENSGALG00010027217	2	2	0	0
ENSGALG00010027215	796	415	732	272
ENSGALG00010027213	5	2	6	5
ENSGALG00010027212	23	18	15	4
ENSGALG00010027209	3520	3224	2975	1386
ENSGALG00010027206	49	86	53	14
ENSGALG00010027205	122	24	118	23
ENSGALG00010028031	3015	2252	2442	1315
ENSGALG00010027203	1	2	3	1
ENSGALG00010027200	206	117	1601	2001
ENSGALG00010027199	51	51	43	35
ENSGALG00010027196	487	319	561	232
ENSGALG00010027194	73	44	94	43
ENSGALG00010027193	5	1	5	1
ENSGALG00010027190	604	280	446	211
ENSGALG00010027189	4	1	0	2
ENSGALG00010027188	9	4	24	18
ENSGALG00010027187	106	54	102	58
ENSGALG00010027186	62	17	47	32
ENSGALG00010027185	588	341	515	304
ENSGALG00010027176	2553	1966	2552	1495
ENSGALG00010027174	4269	2403	3893	1683
ENSGALG00010027171	75	36	116	76
ENSGALG00010027168	962	481	923	616
ENSGALG00010027163	2484	1971	2356	1287
ENSGALG00010027162	5255	3409	4027	2674
ENSGALG00010027161	2546	1720	2893	1827
ENSGALG00010027155	482	470	538	415
ENSGALG00010027150	920	685	804	446
ENSGALG00010029410	18	2	27	1
ENSGALG00010027467	595	367	514	300
ENSGALG00010027147	13748	13976	7951	5250
ENSGALG00010027872	4590	3633	3669	2137
ENSGALG00010027146	574	387	537	239
ENSGALG00010027270	4	2	6	3
ENSGALG00010027143	293	219	320	183
ENSGALG00010029152	183	112	201	103
ENSGALG00010027135	453	211	490	221
ENSGALG00010027134	963	640	350	315
ENSGALG00010027130	1466	1312	1353	948
ENSGALG00010027129	2262	1550	2065	1407
ENSGALG00010027126	257	342	178	50
ENSGALG00010027121	7	4	3	3
ENSGALG00010027119	1740	1328	2049	953
ENSGALG00010027118	702	820	545	318
ENSGALG00010027141	4	3	79	80
ENSGALG00010027114	29117	26563	18260	8175
ENSGALG00010027113	690	517	548	276
ENSGALG00010027110	909	544	1581	1063
ENSGALG00010027109	174	52	137	79
ENSGALG00010027107	1671	831	1157	742
ENSGALG00010027104	7	3	2	2
ENSGALG00010027102	420	362	394	255
ENSGALG00010027101	1368	1016	1175	647
ENSGALG00010027100	333	159	285	177
ENSGALG00010027097	1524	1005	1337	1036
ENSGALG00010027089	3	5	1	1
ENSGALG00010027087	3530	2652	2598	895
ENSGALG00010027084	1804	1538	1862	836
ENSGALG00010027081	2584	3420	2326	1162
ENSGALG00010028043	375	275	505	291
ENSGALG00010027080	1274	1262	1278	726
ENSGALG00010027079	800	488	974	648
ENSGALG00010027078	299	157	326	166
ENSGALG00010027077	3506	1723	4149	1790
ENSGALG00010027076	1381	1245	649	396
ENSGALG00010027075	3366	1874	3638	1488
ENSGALG00010027074	469	400	433	242
ENSGALG00010027052	385	191	342	152
ENSGALG00010027043	6	3	4	1
ENSGALG00010027040	1720	1325	1627	1007
ENSGALG00010027027	1828	1003	1424	413
ENSGALG00010027015	331	286	247	89
ENSGALG00010027001	136	104	117	84
ENSGALG00010026982	2409	2030	1866	1098
ENSGALG00010026977	994	560	425	377
ENSGALG00010026973	5032	3487	3445	1695
ENSGALG00010026972	65	28	56	23
ENSGALG00010026960	5595	2500	4887	2477
ENSGALG00010026958	1595	997	1452	823
ENSGALG00010026954	36	17	15	11
ENSGALG00010026951	523	309	518	281
ENSGALG00010029598	603	491	587	383
ENSGALG00010029718	2383	1432	2520	1420
ENSGALG00010026924	1645	1833	1336	524
ENSGALG00010026919	438	223	401	277
ENSGALG00010026917	590	570	491	358
ENSGALG00010026916	100	65	107	96
ENSGALG00010026907	547	258	516	364
ENSGALG00010026901	64	19	51	33
ENSGALG00010026898	4673	5329	4358	3369
ENSGALG00010026889	22	11	31	12
ENSGALG00010026885	177	185	110	26
ENSGALG00010026856	872	642	742	404
ENSGALG00010026846	5260	3602	4631	2575
ENSGALG00010026839	89	74	142	80
ENSGALG00010026834	1	2	5	3
ENSGALG00010026827	5232	5438	4179	1966
ENSGALG00010026825	162	64	139	49
ENSGALG00010026796	47	44	68	47
ENSGALG00010026775	1869	968	2762	1770
ENSGALG00010026770	38	20	15	5
ENSGALG00010029629	2827	1629	3011	1188
ENSGALG00010026731	15	13	16	1
ENSGALG00010026724	1061	553	1147	553
ENSGALG00010026715	795	439	680	293
ENSGALG00010026707	366	228	320	179
ENSGALG00010026704	951	467	757	360
ENSGALG00010026874	96	29	50	10
ENSGALG00010026697	106	45	131	43
ENSGALG00010027257	1	0	7	8
ENSGALG00010026686	62	76	61	36
ENSGALG00010029235	860	779	771	520
ENSGALG00010027252	1024	654	797	455
ENSGALG00010026643	954	573	1197	370
ENSGALG00010028518	1164	925	890	510
ENSGALG00010026625	15	7	21	12
ENSGALG00010026595	4	6	5	2
ENSGALG00010026588	3773	2380	4779	2206
ENSGALG00010026581	0	0	9	2
ENSGALG00010026568	1042	707	1068	572
ENSGALG00010026566	448	184	233	136
ENSGALG00010026560	5	16	3	1
ENSGALG00010026550	2707	1355	2738	1396
ENSGALG00010026522	496	394	540	305
ENSGALG00010026492	757	545	498	356
ENSGALG00010026485	827	413	876	607
ENSGALG00010026480	255	180	256	147
ENSGALG00010026458	10	7	15	3
ENSGALG00010026457	2258	1669	2639	1454
ENSGALG00010026448	776	716	635	247
ENSGALG00010026443	94	70	47	23
ENSGALG00010026427	14	16	12	5
ENSGALG00010026409	8	2	6	2
ENSGALG00010026388	1643	939	1716	809
ENSGALG00010027654	5815	3045	6686	4246
ENSGALG00010026334	3098	2363	2845	1401
ENSGALG00010026321	4448	4429	3676	1924
ENSGALG00010026320	8	5	2	3
ENSGALG00010026295	411	270	369	208
ENSGALG00010026272	248	104	173	164
ENSGALG00010026264	34	38	41	9
ENSGALG00010026262	1194	930	877	577
ENSGALG00010026261	83	41	102	25
ENSGALG00010026252	304	185	292	229
ENSGALG00010026249	3	5	16	3
ENSGALG00010026242	10	2	4	1
ENSGALG00010028392	6865	6196	4375	3289
ENSGALG00010026584	918	556	689	384
ENSGALG00010026229	139	22	255	233
ENSGALG00010026221	1943	1549	1640	765
ENSGALG00010026220	1467	826	1331	920
ENSGALG00010029479	268	434	260	214
ENSGALG00010026213	2138	1500	3615	2386
ENSGALG00010026173	2386	1965	1982	1226
ENSGALG00010029418	2402	2589	1280	1015
ENSGALG00010026167	801	411	675	427
ENSGALG00010026166	16	5	3	1
ENSGALG00010026163	4550	4494	3393	1781
ENSGALG00010026149	3525	1886	4387	1669
ENSGALG00010026143	1968	1231	2387	1710
ENSGALG00010026132	878	656	843	782
ENSGALG00010026121	339	220	249	122
ENSGALG00010027280	720	384	818	442
ENSGALG00010026117	1155	797	1066	688
ENSGALG00010026112	3930	2990	3326	2052
ENSGALG00010026106	430	269	297	328
ENSGALG00010028006	117	68	118	47
ENSGALG00010026104	693	566	726	466
ENSGALG00010026098	11453	7326	11495	7060
ENSGALG00010026095	751	596	847	586
ENSGALG00010026093	263	192	246	178
ENSGALG00010026091	2186	1071	2190	1733
ENSGALG00010026083	152	108	170	119
ENSGALG00010026081	1535	981	1287	696
ENSGALG00010026068	1813	1343	1155	1183
ENSGALG00010026064	259	179	234	139
ENSGALG00010026062	5777	1972	4819	1498
ENSGALG00010026061	14472	5122	16291	12992
ENSGALG00010026041	0	2	2	5
ENSGALG00010026037	217	35	195	108
ENSGALG00010026036	488	412	433	281
ENSGALG00010027344	3	3	0	0
ENSGALG00010026026	12	9	5	0
ENSGALG00010026018	25	7	24	15
ENSGALG00010026016	25	12	11	7
ENSGALG00010026013	579	327	576	457
ENSGALG00010026006	40174	31371	29256	11424
ENSGALG00010026002	868754	554888	1049870	893371
ENSGALG00010026001	965	593	635	528
ENSGALG00010025999	164	169	152	62
ENSGALG00010025998	1089	1006	1106	683
ENSGALG00010025997	607	476	548	299
ENSGALG00010025994	393	289	208	157
ENSGALG00010029184	811	644	758	268
ENSGALG00010025990	332	299	154	100
ENSGALG00010025988	1331	937	1213	589
ENSGALG00010025985	701	565	521	502
ENSGALG00010025978	2	3	0	0
ENSGALG00010025970	579	395	580	406
ENSGALG00010025968	1268	752	1461	907
ENSGALG00010025959	398	319	406	285
ENSGALG00010025957	477	285	633	302
ENSGALG00010025953	13	5	2	3
ENSGALG00010025951	1112	718	1176	729
ENSGALG00010025940	1316	961	1886	1175
ENSGALG00010025932	2	2	1	2
ENSGALG00010025919	12	14	10	16
ENSGALG00010025913	499	366	610	363
ENSGALG00010025910	719	412	779	429
ENSGALG00010025907	10811	14131	6448	3863
ENSGALG00010025905	5828	3855	3435	1469
ENSGALG00010025897	866	718	696	353
ENSGALG00010025891	865	594	807	442
ENSGALG00010025890	13	7	6	0
ENSGALG00010025882	182	65	198	63
ENSGALG00010025870	105	92	114	84
ENSGALG00010025865	1	1	2	5
ENSGALG00010025862	11	11	5	3
ENSGALG00010029775	2399	1886	2400	935
ENSGALG00010027443	697	535	622	361
ENSGALG00010025837	137	107	121	104
ENSGALG00010025836	716	361	585	270
ENSGALG00010025835	1633	871	1296	582
ENSGALG00010025832	126	70	102	56
ENSGALG00010025831	838	584	703	494
ENSGALG00010025829	324	152	162	304
ENSGALG00010025805	3260	2424	2787	1544
ENSGALG00010025800	96	68	117	58
ENSGALG00010029555	55	25	69	30
ENSGALG00010025791	21	6	4	0
ENSGALG00010025745	16	16	14	13
ENSGALG00010025743	4219	4341	4043	2468
ENSGALG00010025723	4312	3605	3460	2425
ENSGALG00010025708	5	4	0	0
ENSGALG00010025702	41	27	59	32
ENSGALG00010025696	204	130	187	162
ENSGALG00010025688	3	0	35	17
ENSGALG00010025685	9350	5866	9530	6269
ENSGALG00010025679	14	7	13	4
ENSGALG00010025671	29	123	12	20
ENSGALG00010025666	5	0	4	0
ENSGALG00010028177	152	122	108	74
ENSGALG00010027157	51	21	92	73
ENSGALG00010025665	7	0	3	3
ENSGALG00010025661	614	431	760	337
ENSGALG00010029209	283	167	205	99
ENSGALG00010025660	32	27	47	10
ENSGALG00010025658	727	416	521	318
ENSGALG00010025653	6	3	8	2
ENSGALG00010025650	6	0	3	0
ENSGALG00010025648	1147	532	1048	255
ENSGALG00010025647	20	20	13	2
ENSGALG00010025645	12889	12812	9341	5439
ENSGALG00010025642	10401	9985	12669	7228
ENSGALG00010028075	19	13	17	10
ENSGALG00010025635	1293	979	1058	710
ENSGALG00010025632	3	6	11	8
ENSGALG00010025629	2858	1505	2567	1068
ENSGALG00010025623	759	447	689	190
ENSGALG00010025620	0	2	4	0
ENSGALG00010028035	5	0	2	7
ENSGALG00010025618	22	16	44	8
ENSGALG00010025612	375	220	393	221
ENSGALG00010025609	3	2	5	5
ENSGALG00010028375	1320	744	1558	682
ENSGALG00010025606	848	653	935	546
ENSGALG00010025604	478	231	316	142
ENSGALG00010025603	15	4	17	16
ENSGALG00010025599	290	244	335	251
ENSGALG00010025595	522	363	530	376
ENSGALG00010025592	32216	23099	34657	20089
ENSGALG00010025588	373	131	336	269
ENSGALG00010025587	14	4	5	0
ENSGALG00010025585	2446	2391	2195	1272
ENSGALG00010029425	1585	1672	1184	494
ENSGALG00010025582	649	421	610	421
ENSGALG00010025580	18	9	14	7
ENSGALG00010025578	426	416	425	198
ENSGALG00010025575	4	4	29	12
ENSGALG00010025573	6	4	7	4
ENSGALG00010025572	3194	2199	3201	2051
ENSGALG00010025571	2774	1736	3251	1666
ENSGALG00010025564	1	0	5	3
ENSGALG00010025563	200	135	173	75
ENSGALG00010025562	147	60	82	81
ENSGALG00010025560	55	40	52	35
ENSGALG00010025559	18	19	6	2
ENSGALG00010025556	12	0	8	6
ENSGALG00010025553	899	683	912	653
ENSGALG00010025541	276	114	219	79
ENSGALG00010027720	9638	11984	5585	3528
ENSGALG00010025531	328	189	340	162
ENSGALG00010025527	28	4	47	5
ENSGALG00010025523	166	121	242	145
ENSGALG00010025522	835	734	912	615
ENSGALG00010025520	508	490	500	344
ENSGALG00010025512	1912	1395	1705	991
ENSGALG00010025510	6	5	0	0
ENSGALG00010025508	4350	3077	3650	2184
ENSGALG00010025496	880	808	911	510
ENSGALG00010025488	83	48	84	35
ENSGALG00010025485	632	428	583	289
ENSGALG00010025481	997	651	1136	735
ENSGALG00010025477	5352	4022	4904	2539
ENSGALG00010025470	414	196	373	242
ENSGALG00010025459	414	231	451	214
ENSGALG00010025458	678	470	714	417
ENSGALG00010025454	54	20	47	39
ENSGALG00010025452	1328	957	1104	601
ENSGALG00010025449	292	448	237	125
ENSGALG00010025557	2909	1123	2795	1233
ENSGALG00010025445	1199	997	1082	647
ENSGALG00010025443	54	21	50	25
ENSGALG00010029771	8	4	0	0
ENSGALG00010026102	972	740	1219	701
ENSGALG00010025442	1352	959	1545	1001
ENSGALG00010025438	846	326	617	284
ENSGALG00010025435	228	142	253	118
ENSGALG00010025433	1472	1069	1613	930
ENSGALG00010025428	184	91	139	115
ENSGALG00010025427	107	60	96	27
ENSGALG00010025422	3124	2874	2821	1515
ENSGALG00010029171	486	382	500	268
ENSGALG00010025415	2330	1478	2730	1209
ENSGALG00010025413	188	114	191	53
ENSGALG00010025406	23	16	16	10
ENSGALG00010025404	22	2	7	0
ENSGALG00010025398	1702	1251	1333	587
ENSGALG00010025390	1145	483	843	240
ENSGALG00010027729	175	55	127	19
ENSGALG00010025379	365	272	326	229
ENSGALG00010025377	6106	3297	6334	2571
ENSGALG00010025373	318	173	289	155
ENSGALG00010025368	27557	16866	22448	15251
ENSGALG00010025362	35	19	20	29
ENSGALG00010025360	541	430	742	350
ENSGALG00010025359	155	87	129	68
ENSGALG00010025358	117	43	203	76
ENSGALG00010025355	6418	4949	6416	3968
ENSGALG00010025351	1057	489	794	503
ENSGALG00010025349	1739	1737	1202	789
ENSGALG00010025348	4626	3998	2434	1997
ENSGALG00010025345	2953	2311	2791	1497
ENSGALG00010025343	324	95	345	80
ENSGALG00010025342	353	230	418	242
ENSGALG00010029547	2216	1828	1768	874
ENSGALG00010025338	518	328	410	247
ENSGALG00010025336	5062	2184	4411	1590
ENSGALG00010025334	1591	1250	1305	405
ENSGALG00010025330	9	0	6	5
ENSGALG00010025329	10	6	9	11
ENSGALG00010025316	2702	998	2047	804
ENSGALG00010025311	4	1	0	3
ENSGALG00010025303	2170	2154	1478	665
ENSGALG00010025280	20	22	20	12
ENSGALG00010025272	150	114	175	72
ENSGALG00010028426	62	30	46	14
ENSGALG00010025271	2385	1325	2267	879
ENSGALG00010025268	470	315	377	188
ENSGALG00010025257	1380	675	1097	461
ENSGALG00010025256	265	194	306	157
ENSGALG00010027256	492	248	451	181
ENSGALG00010025252	3537	2018	3613	1929
ENSGALG00010025245	3235	1795	3724	1779
ENSGALG00010025243	354	199	349	197
ENSGALG00010025238	31	11	15	14
ENSGALG00010025232	428	239	494	243
ENSGALG00010025229	1763	1045	1624	1073
ENSGALG00010025228	239	122	225	150
ENSGALG00010025214	38	26	62	8
ENSGALG00010025207	967	1095	584	327
ENSGALG00010025204	545	443	535	239
ENSGALG00010025200	2833	1622	2712	2033
ENSGALG00010025188	19	29	7	7
ENSGALG00010025186	221	103	179	62
ENSGALG00010025172	3	0	3	0
ENSGALG00010025170	710	381	566	313
ENSGALG00010025168	21	14	12	6
ENSGALG00010027644	162	133	146	80
ENSGALG00010025156	1369	848	1143	658
ENSGALG00010025149	31	29	53	31
ENSGALG00010025144	69	32	77	32
ENSGALG00010025138	18	20	12	6
ENSGALG00010025130	3103	1285	2635	1545
ENSGALG00010025125	4862	2487	2608	967
ENSGALG00010025121	246	168	261	99
ENSGALG00010025114	1662	1112	1369	632
ENSGALG00010025113	2221	1086	2335	1283
ENSGALG00010025102	4712	3063	5960	2963
ENSGALG00010025098	13778	9198	14726	9435
ENSGALG00010025097	678	345	513	242
ENSGALG00010025939	2	0	3	0
ENSGALG00010025073	404	219	837	204
ENSGALG00010025067	76	31	131	46
ENSGALG00010025057	2281	1234	2363	1011
ENSGALG00010025056	1024	752	980	610
ENSGALG00010025055	352	191	265	154
ENSGALG00010029582	8244	4225	7193	7011
ENSGALG00010025044	9	12	14	11
ENSGALG00010025042	19	29	14	5
ENSGALG00010025039	17073	7031	17559	9088
ENSGALG00010025032	144	74	388	182
ENSGALG00010025031	650	396	735	500
ENSGALG00010025030	32	9	18	7
ENSGALG00010025028	165	92	216	93
ENSGALG00010025019	4	1	2	0
ENSGALG00010025012	29	23	26	13
ENSGALG00010025005	1150	602	941	408
ENSGALG00010025003	5	13	7	31
ENSGALG00010024997	57	43	39	15
ENSGALG00010024996	284	229	335	167
ENSGALG00010024994	935	638	1160	725
ENSGALG00010024982	60	30	29	32
ENSGALG00010024974	7153	4144	13824	7301
ENSGALG00010026673	789	525	677	463
ENSGALG00010024973	166	103	139	83
ENSGALG00010024970	3700	1641	4286	1403
ENSGALG00010024966	2255	2850	1646	1092
ENSGALG00010024963	27	13	41	9
ENSGALG00010024961	790	517	822	487
ENSGALG00010024960	506	345	473	255
ENSGALG00010024953	32	9	30	14
ENSGALG00010024949	1234	821	1025	800
ENSGALG00010027292	1836	1326	1454	829
ENSGALG00010024946	38	34	30	34
ENSGALG00010024944	1219	757	1638	1085
ENSGALG00010024943	246	178	169	130
ENSGALG00010024942	2171	1447	1976	852
ENSGALG00010024937	773	583	814	465
ENSGALG00010025304	430	255	416	256
ENSGALG00010024934	262	178	376	249
ENSGALG00010028491	1187	729	1120	659
ENSGALG00010024931	1204	737	982	412
ENSGALG00010024927	357	226	340	157
ENSGALG00010024921	485	189	464	218
ENSGALG00010024917	417	282	254	144
ENSGALG00010024910	3230	3103	3323	2078
ENSGALG00010024909	12	4	2	9
ENSGALG00010024908	311	228	295	208
ENSGALG00010024905	18	4	18	4
ENSGALG00010024899	257	199	211	214
ENSGALG00010024898	308	186	304	208
ENSGALG00010024897	209	126	250	110
ENSGALG00010024896	979	743	916	427
ENSGALG00010024894	2062	1289	1953	956
ENSGALG00010024893	901	828	899	628
ENSGALG00010024890	4573	4192	4097	2455
ENSGALG00010024888	2112	1557	1225	829
ENSGALG00010024886	12	5	6	3
ENSGALG00010024885	55	8	61	197
ENSGALG00010024883	960	776	858	500
ENSGALG00010024882	11140	9348	13010	7642
ENSGALG00010024877	687	574	743	365
ENSGALG00010024873	8514	5476	7156	5636
ENSGALG00010024871	51	19	37	19
ENSGALG00010024869	801	627	782	473
ENSGALG00010024865	372	196	300	120
ENSGALG00010024859	500	344	549	249
ENSGALG00010024858	1321	905	1398	1118
ENSGALG00010024857	7255	6088	7887	4461
ENSGALG00010024856	3857	2970	2990	1664
ENSGALG00010024855	6939	4301	6525	3749
ENSGALG00010024854	111	70	100	83
ENSGALG00010024853	240	203	167	75
ENSGALG00010024852	203	117	224	111
ENSGALG00010027425	3	3	123	128
ENSGALG00010026894	2179	1830	2190	1364
ENSGALG00010024851	2	0	0	2
ENSGALG00010024850	72	29	82	35
ENSGALG00010024849	307	253	287	200
ENSGALG00010024848	4873	3637	4633	2788
ENSGALG00010024844	2480	1776	2215	94
ENSGALG00010024843	1248	724	900	605
ENSGALG00010024841	109	72	131	72
ENSGALG00010024840	2445	1059	2372	1021
ENSGALG00010024838	6	3	1	0
ENSGALG00010024837	3415	1678	3332	2543
ENSGALG00010024836	907	457	1122	493
ENSGALG00010027600	189	161	263	149
ENSGALG00010024834	3418	1450	2753	1566
ENSGALG00010024831	1	2	2	2
ENSGALG00010024828	1201	829	1120	756
ENSGALG00010024824	2037	1444	1559	592
ENSGALG00010024821	2853	1546	2791	1752
ENSGALG00010024820	138	60	130	51
ENSGALG00010024814	61	22	34	10
ENSGALG00010025147	1001	724	1055	692
ENSGALG00010024812	4633	3454	3836	1832
ENSGALG00010024811	91	70	120	115
ENSGALG00010024807	154	134	135	89
ENSGALG00010024804	538	344	554	314
ENSGALG00010024801	243	145	234	102
ENSGALG00010024800	570	369	544	247
ENSGALG00010029742	1798	868	1529	600
ENSGALG00010024799	1850	1063	1535	789
ENSGALG00010024797	373	274	394	205
ENSGALG00010026980	284	259	236	128
ENSGALG00010024793	2806	1827	3159	1651
ENSGALG00010024789	524	361	499	232
ENSGALG00010024787	1893	1506	2048	1132
ENSGALG00010024784	272	165	212	170
ENSGALG00010024783	17	6	45	7
ENSGALG00010024778	1532	1230	1440	831
ENSGALG00010024776	707	406	728	383
ENSGALG00010024773	2624	1951	1130	279
ENSGALG00010024765	312	285	281	144
ENSGALG00010027926	112	55	185	33
ENSGALG00010024764	703	234	1316	605
ENSGALG00010024761	144	83	132	107
ENSGALG00010024757	1957	984	1595	844
ENSGALG00010024754	2472	1612	2478	1313
ENSGALG00010024752	94	35	71	39
ENSGALG00010024751	693	392	534	258
ENSGALG00010028855	646	518	727	385
ENSGALG00010024748	854	866	239	188
ENSGALG00010024747	555	329	471	241
ENSGALG00010024745	404	276	291	93
ENSGALG00010026899	558	254	469	137
ENSGALG00010024738	2064	1248	1535	907
ENSGALG00010024737	3091	1576	2420	1036
ENSGALG00010024734	2059	1582	1690	953
ENSGALG00010024733	1245	751	1196	652
ENSGALG00010024732	413	248	650	234
ENSGALG00010024729	68	12	71	6
ENSGALG00010024723	1852	895	1305	485
ENSGALG00010024722	73	27	99	23
ENSGALG00010024719	307	182	308	175
ENSGALG00010024718	250	141	285	170
ENSGALG00010024716	406	291	418	231
ENSGALG00010024714	1466	910	1425	789
ENSGALG00010024708	1480	717	1163	518
ENSGALG00010024707	2567	1766	2449	1710
ENSGALG00010024703	26	22	7	9
ENSGALG00010027707	1159	615	1025	463
ENSGALG00010024702	4	1	5	5
ENSGALG00010024699	368	201	243	188
ENSGALG00010024697	1	3	1	3
ENSGALG00010024696	2285	1629	1803	1097
ENSGALG00010024695	7	0	10	2
ENSGALG00010028037	19	13	31	26
ENSGALG00010024693	10707	8512	11531	3720
ENSGALG00010028316	937	670	916	480
ENSGALG00010024691	320	250	418	244
ENSGALG00010024690	585	414	570	223
ENSGALG00010024686	1407	600	1282	512
ENSGALG00010027235	79	31	77	13
ENSGALG00010024683	32	28	20	16
ENSGALG00010028055	2098	1394	2064	953
ENSGALG00010024682	17375	11043	22408	10959
ENSGALG00010024681	1426	845	1394	629
ENSGALG00010024680	152	101	104	44
ENSGALG00010024679	2813	2388	2389	1153
ENSGALG00010024678	268	178	173	80
ENSGALG00010024677	10	7	16	9
ENSGALG00010024676	54	38	37	27
ENSGALG00010024675	156	74	124	51
ENSGALG00010024672	1159	682	1107	501
ENSGALG00010024671	1629	1189	1434	650
ENSGALG00010025920	20	22	24	17
ENSGALG00010024670	266	182	275	134
ENSGALG00010024669	84	65	79	38
ENSGALG00010024668	113	66	50	46
ENSGALG00010024666	829	554	862	584
ENSGALG00010024665	781	563	705	336
ENSGALG00010024664	12	14	9	10
ENSGALG00010024662	1035	818	1009	413
ENSGALG00010024660	5621	4144	4090	2879
ENSGALG00010024659	107	78	156	72
ENSGALG00010024658	18	3	125	10
ENSGALG00010024656	92	59	79	48
ENSGALG00010024654	38	16	26	18
ENSGALG00010024652	322	163	293	219
