	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_4h	chicken_d_lps_4h
ENSGALG00010028104	782	499	682	450
ENSGALG00010027325	83	75	121	64
ENSGALG00010027324	3268	2975	3312	1588
ENSGALG00010027323	591	464	661	319
ENSGALG00010027322	63	59	59	15
ENSGALG00010027316	10	1	16	0
ENSGALG00010027315	574	554	729	312
ENSGALG00010027313	378	193	243	123
ENSGALG00010027312	232	184	254	94
ENSGALG00010027309	185	302	279	253
ENSGALG00010027307	3497	2209	4418	1419
ENSGALG00010027293	117	62	157	79
ENSGALG00010029407	992	677	769	548
ENSGALG00010027288	2720	1503	1812	1062
ENSGALG00010027282	2037	1466	1855	962
ENSGALG00010027275	545	612	394	254
ENSGALG00010027271	15	8	14	3
ENSGALG00010027268	3373	2253	3429	2148
ENSGALG00010027264	2369	1548	2747	1373
ENSGALG00010027263	306	106	288	121
ENSGALG00010027262	415	294	458	298
ENSGALG00010027261	528	293	519	293
ENSGALG00010027255	270	139	299	135
ENSGALG00010027253	1760	780	1235	703
ENSGALG00010027244	1590	809	1713	692
ENSGALG00010027242	202	90	177	100
ENSGALG00010027241	8	9	1	5
ENSGALG00010027239	894	632	944	624
ENSGALG00010027229	686	581	419	210
ENSGALG00010028444	12	9	10	9
ENSGALG00010027228	100	31	94	35
ENSGALG00010027227	1643	867	1793	831
ENSGALG00010027224	40	57	36	13
ENSGALG00010027223	410	328	550	300
ENSGALG00010029466	425	273	450	259
ENSGALG00010027221	66	27	45	19
ENSGALG00010027219	2386	1410	2647	1357
ENSGALG00010027217	2	2	2	4
ENSGALG00010027215	796	415	913	434
ENSGALG00010027213	5	2	5	2
ENSGALG00010027212	23	18	11	4
ENSGALG00010027209	3520	3224	3886	1659
ENSGALG00010027206	49	86	89	23
ENSGALG00010027205	122	24	140	35
ENSGALG00010028031	3015	2252	2887	1838
ENSGALG00010027203	1	2	3	2
ENSGALG00010027200	206	117	1819	2599
ENSGALG00010027199	51	51	104	67
ENSGALG00010027196	487	319	847	336
ENSGALG00010027194	73	44	90	40
ENSGALG00010027193	5	1	2	2
ENSGALG00010027190	604	280	514	327
ENSGALG00010027188	9	4	55	68
ENSGALG00010027187	106	54	133	85
ENSGALG00010027186	62	17	68	25
ENSGALG00010027185	588	341	610	397
ENSGALG00010027176	2553	1966	2716	1587
ENSGALG00010027174	4269	2403	4564	2353
ENSGALG00010027171	75	36	129	78
ENSGALG00010027168	962	481	788	464
ENSGALG00010027163	2484	1971	2488	1344
ENSGALG00010027162	5255	3409	4387	2642
ENSGALG00010027161	2546	1720	2772	1898
ENSGALG00010027155	482	470	377	331
ENSGALG00010027150	920	685	833	539
ENSGALG00010029410	18	2	6	1
ENSGALG00010027467	595	367	618	320
ENSGALG00010027147	13748	13976	10780	5259
ENSGALG00010027872	4590	3633	4502	2301
ENSGALG00010027146	574	387	574	241
ENSGALG00010027270	4	2	4	3
ENSGALG00010027143	293	219	455	248
ENSGALG00010029152	183	112	251	159
ENSGALG00010027135	453	211	602	315
ENSGALG00010027134	963	640	446	300
ENSGALG00010027130	1466	1312	1334	622
ENSGALG00010027129	2262	1550	2436	1398
ENSGALG00010027126	257	342	214	63
ENSGALG00010027121	7	4	10	8
ENSGALG00010027120	5	1	2	0
ENSGALG00010027119	1740	1328	2833	1412
ENSGALG00010027118	702	820	678	411
ENSGALG00010027141	4	3	83	61
ENSGALG00010027114	29117	26563	18292	8603
ENSGALG00010027113	690	517	642	330
ENSGALG00010027110	909	544	2225	1285
ENSGALG00010027109	174	52	170	124
ENSGALG00010027107	1671	831	1452	664
ENSGALG00010027104	7	3	1	1
ENSGALG00010027102	420	362	442	250
ENSGALG00010027101	1368	1016	1419	738
ENSGALG00010027100	333	159	314	211
ENSGALG00010027097	1524	1005	1350	841
ENSGALG00010027089	3	5	8	0
ENSGALG00010027088	4	1	2	0
ENSGALG00010027087	3530	2652	1976	769
ENSGALG00010027084	1804	1538	1600	951
ENSGALG00010027081	2584	3420	3014	1358
ENSGALG00010028043	375	275	250	112
ENSGALG00010027080	1274	1262	1461	741
ENSGALG00010027079	800	488	1096	649
ENSGALG00010027078	299	157	328	183
ENSGALG00010027077	3506	1723	3678	1722
ENSGALG00010027076	1381	1245	1252	724
ENSGALG00010027075	3366	1874	3442	1371
ENSGALG00010027074	469	400	484	257
ENSGALG00010027052	385	191	378	219
ENSGALG00010027043	6	3	11	1
ENSGALG00010027040	1720	1325	1850	1259
ENSGALG00010027027	1828	1003	1586	636
ENSGALG00010027015	331	286	268	54
ENSGALG00010027001	136	104	122	79
ENSGALG00010026982	2409	2030	2260	1300
ENSGALG00010026977	994	560	717	230
ENSGALG00010026973	5032	3487	2907	1478
ENSGALG00010026972	65	28	62	29
ENSGALG00010026960	5595	2500	4883	2632
ENSGALG00010026958	1595	997	1411	733
ENSGALG00010026954	36	17	23	10
ENSGALG00010026951	523	309	534	308
ENSGALG00010029598	603	491	783	494
ENSGALG00010029718	2383	1432	2232	1214
ENSGALG00010026924	1645	1833	1809	904
ENSGALG00010026919	438	223	378	264
ENSGALG00010026917	590	570	616	355
ENSGALG00010026916	100	65	95	80
ENSGALG00010026907	547	258	456	248
ENSGALG00010026901	64	19	47	20
ENSGALG00010026898	4673	5329	4845	3234
ENSGALG00010026889	22	11	22	11
ENSGALG00010026885	177	185	197	28
ENSGALG00010026856	872	642	903	578
ENSGALG00010026846	5260	3602	6086	2902
ENSGALG00010026839	89	74	101	70
ENSGALG00010026834	1	2	0	3
ENSGALG00010026827	5232	5438	5567	2535
ENSGALG00010026825	162	64	165	71
ENSGALG00010026796	47	44	99	23
ENSGALG00010026775	1869	968	2787	1925
ENSGALG00010026770	38	20	14	10
ENSGALG00010026767	2	1	4	1
ENSGALG00010029629	2827	1629	3134	1333
ENSGALG00010026731	15	13	19	3
ENSGALG00010026724	1061	553	1100	632
ENSGALG00010026715	795	439	779	453
ENSGALG00010026707	366	228	385	236
ENSGALG00010026704	951	467	867	471
ENSGALG00010026874	96	29	108	14
ENSGALG00010026697	106	45	107	49
ENSGALG00010027257	1	0	3	8
ENSGALG00010026686	62	76	62	31
ENSGALG00010029235	860	779	848	632
ENSGALG00010027252	1024	654	859	594
ENSGALG00010026643	954	573	1125	499
ENSGALG00010028518	1164	925	1164	520
ENSGALG00010026625	15	7	33	30
ENSGALG00010026595	4	6	6	1
ENSGALG00010026588	3773	2380	5297	1918
ENSGALG00010026568	1042	707	1236	678
ENSGALG00010026566	448	184	335	341
ENSGALG00010026560	5	16	9	2
ENSGALG00010026550	2707	1355	2781	1643
ENSGALG00010026522	496	394	552	357
ENSGALG00010026492	757	545	581	340
ENSGALG00010026485	827	413	858	637
ENSGALG00010026480	255	180	318	167
ENSGALG00010026458	10	7	11	11
ENSGALG00010026457	2258	1669	2464	1403
ENSGALG00010026448	776	716	840	295
ENSGALG00010026443	94	70	82	23
ENSGALG00010026427	14	16	19	9
ENSGALG00010026409	8	2	6	2
ENSGALG00010026388	1643	939	1718	833
ENSGALG00010027654	5815	3045	6179	3619
ENSGALG00010026334	3098	2363	3381	1668
ENSGALG00010026321	4448	4429	4371	2532
ENSGALG00010026320	8	5	8	3
ENSGALG00010026295	411	270	427	265
ENSGALG00010026272	248	104	223	155
ENSGALG00010026264	34	38	44	19
ENSGALG00010026262	1194	930	1032	569
ENSGALG00010026261	83	41	105	45
ENSGALG00010026252	304	185	288	195
ENSGALG00010026249	3	5	20	8
ENSGALG00010026242	10	2	5	4
ENSGALG00010028392	6865	6196	5717	3159
ENSGALG00010026584	918	556	700	427
ENSGALG00010026229	139	22	175	150
ENSGALG00010026221	1943	1549	1897	1027
ENSGALG00010026220	1467	826	1734	1327
ENSGALG00010029479	268	434	244	234
ENSGALG00010026213	2138	1500	3329	2108
ENSGALG00010026173	2386	1965	2563	1260
ENSGALG00010029418	2402	2589	1959	995
ENSGALG00010026167	801	411	710	347
ENSGALG00010026166	16	5	2	1
ENSGALG00010026163	4550	4494	4213	1945
ENSGALG00010026149	3525	1886	4002	1368
ENSGALG00010026143	1968	1231	2167	1436
ENSGALG00010026132	878	656	752	611
ENSGALG00010026121	339	220	277	144
ENSGALG00010027280	720	384	752	421
ENSGALG00010026117	1155	797	1180	761
ENSGALG00010026112	3930	2990	4028	2209
ENSGALG00010026106	430	269	310	217
ENSGALG00010028006	117	68	147	43
ENSGALG00010026104	693	566	869	625
ENSGALG00010026098	11453	7326	11730	6495
ENSGALG00010026095	751	596	754	560
ENSGALG00010026093	263	192	360	202
ENSGALG00010026091	2186	1071	2600	1762
ENSGALG00010026083	152	108	195	94
ENSGALG00010026081	1535	981	1454	780
ENSGALG00010026068	1813	1343	1886	1616
ENSGALG00010026064	259	179	238	115
ENSGALG00010026062	5777	1972	4638	1767
ENSGALG00010026061	14472	5122	15059	11917
ENSGALG00010026041	0	2	5	4
ENSGALG00010026037	217	35	242	116
ENSGALG00010026036	488	412	462	301
ENSGALG00010027344	3	3	8	0
ENSGALG00010026026	12	9	14	6
ENSGALG00010026018	25	7	28	15
ENSGALG00010026016	25	12	27	11
ENSGALG00010026013	579	327	690	420
ENSGALG00010026006	40174	31371	43375	15549
ENSGALG00010026002	868754	554888	931847	709437
ENSGALG00010026001	965	593	792	593
ENSGALG00010025999	164	169	180	86
ENSGALG00010025998	1089	1006	1160	755
ENSGALG00010025997	607	476	666	383
ENSGALG00010025994	393	289	302	120
ENSGALG00010029184	811	644	775	309
ENSGALG00010025990	332	299	250	89
ENSGALG00010025988	1331	937	1607	880
ENSGALG00010025985	701	565	625	473
ENSGALG00010025978	2	3	0	0
ENSGALG00010025970	579	395	624	382
ENSGALG00010025968	1268	752	1257	764
ENSGALG00010025959	398	319	392	208
ENSGALG00010025957	477	285	664	284
ENSGALG00010025953	13	5	6	3
ENSGALG00010025951	1112	718	1155	738
ENSGALG00010025940	1316	961	2267	1284
ENSGALG00010025932	2	2	4	2
ENSGALG00010025926	4	0	2	0
ENSGALG00010025919	12	14	14	13
ENSGALG00010025914	2	0	2	2
ENSGALG00010025913	499	366	526	330
ENSGALG00010025910	719	412	800	472
ENSGALG00010025907	10811	14131	9174	4039
ENSGALG00010025905	5828	3855	4176	2176
ENSGALG00010025897	866	718	906	472
ENSGALG00010025891	865	594	1097	692
ENSGALG00010025890	13	7	7	4
ENSGALG00010025882	182	65	178	45
ENSGALG00010025870	105	92	95	73
ENSGALG00010025862	11	11	20	10
ENSGALG00010029775	2399	1886	2614	855
ENSGALG00010027443	697	535	776	351
ENSGALG00010025837	137	107	167	99
ENSGALG00010025836	716	361	532	345
ENSGALG00010025835	1633	871	1551	751
ENSGALG00010025832	126	70	94	44
ENSGALG00010025831	838	584	800	518
ENSGALG00010025829	324	152	176	217
ENSGALG00010025805	3260	2424	3052	1776
ENSGALG00010025800	96	68	109	69
ENSGALG00010029555	55	25	85	24
ENSGALG00010025791	21	6	5	0
ENSGALG00010025745	16	16	19	16
ENSGALG00010025743	4219	4341	5018	2480
ENSGALG00010025723	4312	3605	4349	2343
ENSGALG00010025708	5	4	0	0
ENSGALG00010025702	41	27	66	31
ENSGALG00010025696	204	130	243	133
ENSGALG00010025688	3	0	295	122
ENSGALG00010025685	9350	5866	10508	6174
ENSGALG00010025679	14	7	3	0
ENSGALG00010025671	29	123	24	39
ENSGALG00010028177	152	122	155	72
ENSGALG00010027157	51	21	52	60
ENSGALG00010025665	7	0	1	3
ENSGALG00010025710	0	3	2	0
ENSGALG00010025661	614	431	603	317
ENSGALG00010029209	283	167	430	182
ENSGALG00010025660	32	27	31	18
ENSGALG00010025658	727	416	600	268
ENSGALG00010025653	6	3	8	1
ENSGALG00010025650	6	0	3	2
ENSGALG00010025648	1147	532	1651	382
ENSGALG00010025647	20	20	15	3
ENSGALG00010025645	12889	12812	13210	6218
ENSGALG00010025642	10401	9985	13573	7474
ENSGALG00010028075	19	13	12	4
ENSGALG00010025635	1293	979	1371	922
ENSGALG00010025632	3	6	14	2
ENSGALG00010025629	2858	1505	2846	1307
ENSGALG00010025623	759	447	825	197
ENSGALG00010025620	0	2	3	0
ENSGALG00010028035	5	0	1	8
ENSGALG00010025618	22	16	31	3
ENSGALG00010025612	375	220	312	149
ENSGALG00010025609	3	2	9	10
ENSGALG00010028375	1320	744	1203	505
ENSGALG00010025606	848	653	895	569
ENSGALG00010025604	478	231	495	165
ENSGALG00010025603	15	4	28	13
ENSGALG00010025599	290	244	337	207
ENSGALG00010025595	522	363	611	356
ENSGALG00010025592	32216	23099	51599	30271
ENSGALG00010025588	373	131	338	349
ENSGALG00010025587	14	4	21	4
ENSGALG00010025585	2446	2391	2771	1414
ENSGALG00010029425	1585	1672	1591	744
ENSGALG00010025582	649	421	711	446
ENSGALG00010025580	18	9	21	5
ENSGALG00010025578	426	416	563	245
ENSGALG00010025575	4	4	38	27
ENSGALG00010025573	6	4	9	1
ENSGALG00010025572	3194	2199	3712	2135
ENSGALG00010025571	2774	1736	2676	1517
ENSGALG00010025563	200	135	448	505
ENSGALG00010025562	147	60	128	42
ENSGALG00010025560	55	40	62	63
ENSGALG00010025559	18	19	9	8
ENSGALG00010025556	12	0	6	7
ENSGALG00010025553	899	683	1110	726
ENSGALG00010025541	276	114	300	127
ENSGALG00010027720	9638	11984	8522	4224
ENSGALG00010025531	328	189	434	210
ENSGALG00010025527	28	4	11	3
ENSGALG00010025523	166	121	204	120
ENSGALG00010025522	835	734	931	630
ENSGALG00010025520	508	490	472	216
ENSGALG00010025512	1912	1395	1954	1149
ENSGALG00010025510	6	5	0	0
ENSGALG00010025508	4350	3077	4015	1895
ENSGALG00010025499	7	1	4	1
ENSGALG00010025496	880	808	1024	588
ENSGALG00010025495	0	0	2	2
ENSGALG00010025488	83	48	107	33
ENSGALG00010025485	632	428	636	454
ENSGALG00010025481	997	651	1184	684
ENSGALG00010025477	5352	4022	5562	3169
ENSGALG00010025470	414	196	394	257
ENSGALG00010025459	414	231	424	257
ENSGALG00010025458	678	470	678	354
ENSGALG00010025454	54	20	46	46
ENSGALG00010025452	1328	957	1395	755
ENSGALG00010025449	292	448	304	164
ENSGALG00010025557	2909	1123	2667	1361
ENSGALG00010025445	1199	997	960	361
ENSGALG00010025443	54	21	58	35
ENSGALG00010029771	8	4	1	0
ENSGALG00010026102	972	740	1131	762
ENSGALG00010025442	1352	959	1670	988
ENSGALG00010025438	846	326	831	341
ENSGALG00010025435	228	142	242	142
ENSGALG00010025433	1472	1069	1801	1098
ENSGALG00010025428	184	91	134	93
ENSGALG00010025427	107	60	104	48
ENSGALG00010025422	3124	2874	3320	1765
ENSGALG00010029171	486	382	588	295
ENSGALG00010025415	2330	1478	3484	1642
ENSGALG00010025413	188	114	156	50
ENSGALG00010025406	23	16	17	18
ENSGALG00010025404	22	2	13	2
ENSGALG00010025398	1702	1251	1407	754
ENSGALG00010025390	1145	483	1061	363
ENSGALG00010027729	175	55	139	44
ENSGALG00010025379	365	272	381	153
ENSGALG00010025377	6106	3297	6767	2725
ENSGALG00010025373	318	173	322	167
ENSGALG00010025368	27557	16866	18414	10963
ENSGALG00010025362	35	19	43	19
ENSGALG00010025360	541	430	828	406
ENSGALG00010025359	155	87	166	97
ENSGALG00010025358	117	43	127	42
ENSGALG00010025355	6418	4949	7541	4197
ENSGALG00010025351	1057	489	906	482
ENSGALG00010025349	1739	1737	1537	763
ENSGALG00010025348	4626	3998	3332	2044
ENSGALG00010025345	2953	2311	3117	1756
ENSGALG00010025343	324	95	283	98
ENSGALG00010025342	353	230	470	305
ENSGALG00010029547	2216	1828	1721	756
ENSGALG00010025338	518	328	421	313
ENSGALG00010025336	5062	2184	5095	2573
ENSGALG00010025334	1591	1250	1565	630
ENSGALG00010025330	9	0	7	7
ENSGALG00010025329	10	6	13	8
ENSGALG00010025316	2702	998	2022	1253
ENSGALG00010025311	4	1	2	0
ENSGALG00010025305	1	0	2	2
ENSGALG00010025303	2170	2154	1798	710
ENSGALG00010025280	20	22	24	5
ENSGALG00010025272	150	114	123	73
ENSGALG00010028426	62	30	56	11
ENSGALG00010025271	2385	1325	2342	1126
ENSGALG00010025268	470	315	425	260
ENSGALG00010025257	1380	675	886	545
ENSGALG00010025256	265	194	256	178
ENSGALG00010027256	492	248	440	253
ENSGALG00010025252	3537	2018	3920	1980
ENSGALG00010025245	3235	1795	4218	2219
ENSGALG00010025243	354	199	332	156
ENSGALG00010025238	31	11	26	8
ENSGALG00010025232	428	239	459	253
ENSGALG00010025229	1763	1045	2287	1436
ENSGALG00010025228	239	122	286	161
ENSGALG00010025214	38	26	46	10
ENSGALG00010025207	967	1095	728	403
ENSGALG00010025204	545	443	643	330
ENSGALG00010025200	2833	1622	2093	1574
ENSGALG00010025188	19	29	19	11
ENSGALG00010025186	221	103	220	96
ENSGALG00010025170	710	381	621	336
ENSGALG00010025168	21	14	20	11
ENSGALG00010027644	162	133	211	122
ENSGALG00010025156	1369	848	1232	697
ENSGALG00010025149	31	29	52	26
ENSGALG00010025144	69	32	85	43
ENSGALG00010025138	18	20	17	4
ENSGALG00010025130	3103	1285	2775	1466
ENSGALG00010025125	4862	2487	1912	1215
ENSGALG00010025121	246	168	246	131
ENSGALG00010025114	1662	1112	1828	971
ENSGALG00010025113	2221	1086	2172	1135
ENSGALG00010025102	4712	3063	6081	3155
ENSGALG00010025098	13778	9198	14991	9013
ENSGALG00010025097	678	345	545	284
ENSGALG00010025073	404	219	921	439
ENSGALG00010025067	76	31	152	116
ENSGALG00010025057	2281	1234	2141	1136
ENSGALG00010025056	1024	752	1097	667
ENSGALG00010025055	352	191	363	236
ENSGALG00010029582	8244	4225	6155	5997
ENSGALG00010025044	9	12	24	20
ENSGALG00010025042	19	29	37	7
ENSGALG00010025039	17073	7031	15549	7149
ENSGALG00010025032	144	74	191	113
ENSGALG00010025031	650	396	669	468
ENSGALG00010025030	32	9	17	11
ENSGALG00010025028	165	92	247	116
ENSGALG00010025019	4	1	4	2
ENSGALG00010025012	29	23	30	17
ENSGALG00010025005	1150	602	1138	467
ENSGALG00010025003	5	13	12	26
ENSGALG00010024997	57	43	53	25
ENSGALG00010024996	284	229	370	226
ENSGALG00010024994	935	638	1061	697
ENSGALG00010024982	60	30	52	22
ENSGALG00010024974	7153	4144	14135	9010
ENSGALG00010026673	789	525	804	441
ENSGALG00010024973	166	103	129	83
ENSGALG00010024970	3700	1641	4250	2041
ENSGALG00010024966	2255	2850	2063	1072
ENSGALG00010024963	27	13	69	34
ENSGALG00010024961	790	517	874	532
ENSGALG00010024960	506	345	546	294
ENSGALG00010024953	32	9	18	5
ENSGALG00010024949	1234	821	1445	887
ENSGALG00010027292	1836	1326	1736	1060
ENSGALG00010024946	38	34	50	20
ENSGALG00010024944	1219	757	1733	879
ENSGALG00010024943	246	178	250	158
ENSGALG00010024942	2171	1447	2449	1094
ENSGALG00010024937	773	583	912	477
ENSGALG00010025304	430	255	470	331
ENSGALG00010024934	262	178	289	189
ENSGALG00010028491	1187	729	1182	670
ENSGALG00010024931	1204	737	1140	583
ENSGALG00010024927	357	226	423	204
ENSGALG00010025719	6	0	3	0
ENSGALG00010024923	4	1	5	0
ENSGALG00010024921	485	189	506	232
ENSGALG00010024917	417	282	291	208
ENSGALG00010024910	3230	3103	3760	2118
ENSGALG00010024909	12	4	12	2
ENSGALG00010024908	311	228	373	223
ENSGALG00010024905	18	4	14	1
ENSGALG00010024899	257	199	317	164
ENSGALG00010024898	308	186	339	174
ENSGALG00010024897	209	126	222	119
ENSGALG00010024896	979	743	1151	483
ENSGALG00010024894	2062	1289	2150	1162
ENSGALG00010024893	901	828	1149	673
ENSGALG00010024890	4573	4192	4943	2876
ENSGALG00010024888	2112	1557	1471	734
ENSGALG00010024886	12	5	39	30
ENSGALG00010024885	55	8	92	241
ENSGALG00010024883	960	776	1047	627
ENSGALG00010024882	11140	9348	12812	6719
ENSGALG00010024877	687	574	786	483
ENSGALG00010024873	8514	5476	6022	3023
ENSGALG00010024871	51	19	44	25
ENSGALG00010024869	801	627	730	443
ENSGALG00010024865	372	196	363	221
ENSGALG00010024859	500	344	600	355
ENSGALG00010024858	1321	905	1498	883
ENSGALG00010024857	7255	6088	8677	4631
ENSGALG00010024856	3857	2970	3359	1838
ENSGALG00010024855	6939	4301	7893	4724
ENSGALG00010024854	111	70	89	57
ENSGALG00010024853	240	203	181	89
ENSGALG00010024852	203	117	287	155
ENSGALG00010027425	3	3	205	121
ENSGALG00010026894	2179	1830	2582	1513
ENSGALG00010024851	2	0	0	2
ENSGALG00010024850	72	29	88	37
ENSGALG00010024849	307	253	344	226
ENSGALG00010024848	4873	3637	4820	2502
ENSGALG00010024844	2480	1776	1881	225
ENSGALG00010024843	1248	724	1192	636
ENSGALG00010024841	109	72	117	46
ENSGALG00010024840	2445	1059	2400	1213
ENSGALG00010024838	6	3	5	3
ENSGALG00010024837	3415	1678	2542	1826
ENSGALG00010024836	907	457	843	441
ENSGALG00010027600	189	161	223	115
ENSGALG00010024834	3418	1450	2544	1676
ENSGALG00010024831	1	2	4	1
ENSGALG00010024828	1201	829	1328	758
ENSGALG00010024824	2037	1444	1813	651
ENSGALG00010024821	2853	1546	3187	1918
ENSGALG00010024820	138	60	156	73
ENSGALG00010024814	61	22	38	24
ENSGALG00010025147	1001	724	1151	583
ENSGALG00010024812	4633	3454	4630	2612
ENSGALG00010024811	91	70	110	94
ENSGALG00010024807	154	134	165	114
ENSGALG00010024804	538	344	449	277
ENSGALG00010024801	243	145	318	142
ENSGALG00010024800	570	369	598	294
ENSGALG00010029742	1798	868	1800	755
ENSGALG00010024799	1850	1063	1997	1087
ENSGALG00010024797	373	274	437	241
ENSGALG00010026980	284	259	255	134
ENSGALG00010024793	2806	1827	3516	2246
ENSGALG00010024789	524	361	617	274
ENSGALG00010024787	1893	1506	2000	933
ENSGALG00010024784	272	165	292	149
ENSGALG00010024783	17	6	11	4
ENSGALG00010024778	1532	1230	1559	761
ENSGALG00010024776	707	406	784	383
ENSGALG00010024773	2624	1951	1293	270
ENSGALG00010024765	312	285	301	191
ENSGALG00010027926	112	55	80	30
ENSGALG00010024764	703	234	1954	1137
ENSGALG00010024761	144	83	188	163
ENSGALG00010024757	1957	984	1616	1017
ENSGALG00010024754	2472	1612	2515	1412
ENSGALG00010024752	94	35	42	14
ENSGALG00010024751	693	392	482	371
ENSGALG00010028855	646	518	792	347
ENSGALG00010024748	854	866	390	322
ENSGALG00010024747	555	329	518	265
ENSGALG00010024745	404	276	337	100
ENSGALG00010026899	558	254	486	195
ENSGALG00010024738	2064	1248	1791	1027
ENSGALG00010024737	3091	1576	2979	1458
ENSGALG00010024734	2059	1582	2187	1068
ENSGALG00010024733	1245	751	1387	916
ENSGALG00010024732	413	248	410	214
ENSGALG00010024729	68	12	36	2
ENSGALG00010024723	1852	895	1666	922
ENSGALG00010024722	73	27	55	17
ENSGALG00010024719	307	182	353	163
ENSGALG00010024718	250	141	288	188
ENSGALG00010024716	406	291	459	293
ENSGALG00010024714	1466	910	1507	742
ENSGALG00010024708	1480	717	1317	730
ENSGALG00010024707	2567	1766	2759	1747
ENSGALG00010024703	26	22	11	3
ENSGALG00010027707	1159	615	1167	493
ENSGALG00010024702	4	1	7	6
ENSGALG00010024699	368	201	300	179
ENSGALG00010024697	1	3	2	1
ENSGALG00010024696	2285	1629	2212	1258
ENSGALG00010024695	7	0	4	4
ENSGALG00010028037	19	13	17	27
ENSGALG00010024693	10707	8512	11839	4348
ENSGALG00010028316	937	670	972	572
ENSGALG00010024691	320	250	372	202
ENSGALG00010024690	585	414	686	254
ENSGALG00010024686	1407	600	1200	615
ENSGALG00010027235	79	31	84	22
ENSGALG00010024683	32	28	20	13
ENSGALG00010028055	2098	1394	2163	862
ENSGALG00010024682	17375	11043	17692	8464
ENSGALG00010024681	1426	845	1515	826
ENSGALG00010024680	152	101	115	57
ENSGALG00010024679	2813	2388	2840	1317
ENSGALG00010024678	268	178	231	128
ENSGALG00010024677	10	7	11	9
ENSGALG00010024676	54	38	48	21
ENSGALG00010024675	156	74	105	59
ENSGALG00010024672	1159	682	1178	577
ENSGALG00010024671	1629	1189	1682	954
ENSGALG00010025920	20	22	24	13
ENSGALG00010024670	266	182	286	157
ENSGALG00010024669	84	65	69	42
ENSGALG00010024668	113	66	71	37
ENSGALG00010024666	829	554	959	563
ENSGALG00010024665	781	563	719	416
ENSGALG00010024664	12	14	3	5
ENSGALG00010024662	1035	818	1099	548
ENSGALG00010024660	5621	4144	5032	3071
