	chicken_a_control_1	chicken_a_control_2	chicken_a_pic_4h	chicken_d_pic_4h
ENSGALG00010009396	278	111	94	82
ENSGALG00010005214	1595	1936	1353	1644
ENSGALG00010011963	1505	992	3458	3628
ENSGALG00010007869	143	119	88	67
ENSGALG00010024243	117	44	142	118
ENSGALG00010000307	403	331	293	283
ENSGALG00010008179	6	4	11	6
ENSGALG00010009383	6007	4742	2207	1825
ENSGALG00010002869	12	10	17	3
ENSGALG00010022517	6956	4344	4330	4148
ENSGALG00010005472	3455	2233	6176	4263
ENSGALG00010020362	12955	11225	7247	7282
ENSGALG00010013493	1368	986	735	729
ENSGALG00010000362	26	19	50	7
ENSGALG00010012051	30	7	13	17
ENSGALG00010005670	692	349	106	25
ENSGALG00010007872	382	213	192	182
ENSGALG00010025297	6	3	0	1
ENSGALG00010022154	596	470	455	310
ENSGALG00010003178	3	1	3	6
ENSGALG00010000306	920	520	716	571
ENSGALG00010003447	143	47	56	37
ENSGALG00010028380	1119	739	713	473
ENSGALG00010005550	390	116	557	54
ENSGALG00010003896	1234	1404	700	836
ENSGALG00010018089	249	140	210	189
ENSGALG00010024805	16	7	2	6
ENSGALG00010018519	5234	4493	3606	2232
ENSGALG00010021922	623	363	371	274
ENSGALG00010008119	12	15	10	6
ENSGALG00010028061	886	540	780	612
ENSGALG00010001800	1206	698	1143	918
ENSGALG00010016931	950	511	862	1001
ENSGALG00010023347	5608	4868	10343	8182
ENSGALG00010017484	243	165	309	306
ENSGALG00010000592	3019	2286	1969	1313
ENSGALG00010011904	3	1	2	3
ENSGALG00010028131	226	146	99	70
ENSGALG00010005618	1062	672	759	589
ENSGALG00010001849	874	661	583	351
ENSGALG00010008209	680	591	573	343
ENSGALG00010029365	4077	2491	2493	1582
ENSGALG00010006664	7	14	39	28
ENSGALG00010011931	1891	1272	1073	612
ENSGALG00010013329	3	2	8	1
ENSGALG00010002072	1310	796	1250	983
ENSGALG00010001158	3	0	7	4
ENSGALG00010000294	50	22	22	14
ENSGALG00010025703	10754	7007	2840	1622
ENSGALG00010022888	1665	795	757	1060
ENSGALG00010000444	1218	956	539	403
ENSGALG00010001749	2544	1429	2013	1694
ENSGALG00010013171	1030	692	1151	1099
ENSGALG00010003815	1162	652	594	443
ENSGALG00010008278	174	129	72	78
ENSGALG00010007658	11756	10563	80259	57506
ENSGALG00010026300	799	623	462	311
ENSGALG00010002226	200	164	103	88
ENSGALG00010009719	1603	1042	936	589
ENSGALG00010021077	1652	1230	795	643
ENSGALG00010016607	707	351	310	339
ENSGALG00010018607	1222	1073	583	695
ENSGALG00010018527	3407	2789	2729	1883
ENSGALG00010029525	4844	2952	1957	1441
ENSGALG00010001491	4143	3096	5403	5228
ENSGALG00010023052	72	21	35	26
ENSGALG00010016918	1783	935	636	610
ENSGALG00010001440	369	111	194	185
ENSGALG00010022531	14	10	14	7
ENSGALG00010000697	2977	1987	2541	2069
ENSGALG00010005266	37	22	8	7
ENSGALG00010012830	6363	3490	5898	5648
ENSGALG00010028826	13	23	16	35
ENSGALG00010015914	5515	4343	5121	4673
ENSGALG00010005849	1125	599	1002	1198
ENSGALG00010001496	5370	2604	4191	4870
ENSGALG00010016951	7	6	18	8
ENSGALG00010023188	1382	958	1026	980
ENSGALG00010010859	11	0	3	3
ENSGALG00010000808	2	3	0	0
ENSGALG00010002518	97	88	295	199
ENSGALG00010020246	319	71	238	77
ENSGALG00010013284	3	0	1	5
ENSGALG00010013676	4	7	6	2
ENSGALG00010029183	1034	691	655	488
ENSGALG00010003861	215	133	205	145
ENSGALG00010008387	1739	1134	1148	1085
ENSGALG00010004798	11	5	0	12
ENSGALG00010027098	187	103	135	98
ENSGALG00010000288	707	441	565	405
ENSGALG00010001330	751	424	730	420
ENSGALG00010008010	639	233	336	365
ENSGALG00010024038	173	96	35	28
ENSGALG00010001476	359	284	2631	2802
ENSGALG00010017683	5	1	8	3
ENSGALG00010025289	921	566	1179	948
ENSGALG00010004457	946	349	221	194
ENSGALG00010004248	846	559	489	302
ENSGALG00010004087	3116	2492	2798	2695
ENSGALG00010000281	360	247	92	112
ENSGALG00010000462	19	16	12	10
ENSGALG00010005284	121	84	125	120
ENSGALG00010009348	1660	1033	1430	1215
ENSGALG00010004319	58	14	0	7
ENSGALG00010018852	1883	1336	865	603
ENSGALG00010003913	2503	1586	1492	1259
ENSGALG00010023362	142	163	206	168
ENSGALG00010001725	2165	1575	1756	1149
ENSGALG00010011923	16	4	19	23
ENSGALG00010020571	408	298	238	154
ENSGALG00010003271	554	302	300	364
ENSGALG00010005814	4056	3867	13114	10532
ENSGALG00010018206	153	118	111	105
ENSGALG00010000277	110	18	652	19
ENSGALG00010018010	961	693	492	275
ENSGALG00010025047	1009	369	796	1055
ENSGALG00010000269	24	21	21	17
ENSGALG00010021805	613	286	231	158
ENSGALG00010019331	0	0	2	5
ENSGALG00010004760	9	3	10	3
ENSGALG00010000076	322	151	215	157
ENSGALG00010024605	14363	9202	5809	4363
ENSGALG00010003765	468	49	583	34
ENSGALG00010025331	3011	767	3032	2925
ENSGALG00010021074	2366	1401	1575	1194
ENSGALG00010020967	849	577	600	455
ENSGALG00010008700	847	474	713	508
ENSGALG00010004226	36	30	104	119
ENSGALG00010021221	15	21	11	5
ENSGALG00010008130	5904	4138	3686	2566
ENSGALG00010001788	2	0	4	0
ENSGALG00010011530	12340	9518	6128	2997
ENSGALG00010003918	5	2	0	0
ENSGALG00010014431	327	153	304	224
ENSGALG00010009635	1559	1083	347	286
ENSGALG00010007344	325	185	271	225
ENSGALG00010020624	1399	882	890	431
ENSGALG00010001113	3	4	11	11
ENSGALG00010001283	881	695	657	503
ENSGALG00010024113	497	227	288	358
ENSGALG00010007992	11107	4897	11762	9586
ENSGALG00010018985	2281	1648	1778	1557
ENSGALG00010000167	0	0	256	185
ENSGALG00010000717	2892	1840	2460	2343
ENSGALG00010021134	1401	660	898	840
ENSGALG00010026122	4	0	3	0
ENSGALG00010001873	168	115	108	111
ENSGALG00010002148	6897	5819	7167	6193
ENSGALG00010008264	17	9	6	7
ENSGALG00010005637	499	460	422	379
ENSGALG00010007430	692	518	457	397
ENSGALG00010009013	202	163	287	320
ENSGALG00010002784	160	215	168	225
ENSGALG00010011175	83	44	84	40
ENSGALG00010012870	55	2	29	47
ENSGALG00010002481	35	27	20	12
ENSGALG00010003242	521	486	371	395
ENSGALG00010007549	480	248	324	392
ENSGALG00010007547	7	7	22	2
ENSGALG00010009833	2	0	15	7
ENSGALG00010000340	543	480	324	180
ENSGALG00010019472	705	486	634	166
ENSGALG00010017829	23	6	2	2
ENSGALG00010018145	5	0	3	37
ENSGALG00010019495	74	37	18	3
ENSGALG00010017505	12	11	52	47
ENSGALG00010000404	65	36	39	61
ENSGALG00010000039	20280	13037	9441	5162
ENSGALG00010003431	300	178	1437	997
ENSGALG00010010374	1095	600	286	541
ENSGALG00010021175	4071	1701	1859	1608
ENSGALG00010017493	1464	904	1266	1293
ENSGALG00010022649	48	18	39	26
ENSGALG00010017792	346	260	129	66
ENSGALG00010026780	1231	713	1143	1286
ENSGALG00010002280	123	88	276	96
ENSGALG00010000813	0	2	4	4
ENSGALG00010008991	1223	699	608	648
ENSGALG00010018441	769	321	480	386
ENSGALG00010003432	648	342	1515	1224
ENSGALG00010006387	1885	1555	7688	7520
ENSGALG00010024862	683	463	253	204
ENSGALG00010011152	1	0	2	3
ENSGALG00010007916	968	1240	479	69
ENSGALG00010003720	5	0	7	6
ENSGALG00010000230	3	2	5	2
ENSGALG00010005232	3057	3067	5743	4683
ENSGALG00010028433	119	119	123	121
ENSGALG00010009038	2149	1343	1349	1425
ENSGALG00010029231	376	232	302	303
ENSGALG00010001635	341	161	172	100
ENSGALG00010011343	465	422	220	161
ENSGALG00010016339	1164	557	507	457
ENSGALG00010025157	1020	733	779	541
ENSGALG00010021363	1491	1394	1573	1399
ENSGALG00010005303	258	52	328	6
ENSGALG00010005988	553	261	359	302
ENSGALG00010020597	1203	933	7938	3633
ENSGALG00010003539	124	59	74	90
ENSGALG00010016526	507	460	529	359
ENSGALG00010004082	859	369	567	706
ENSGALG00010013332	6	1	2	0
ENSGALG00010017537	761	419	1327	1134
ENSGALG00010000225	10	10	74	75
ENSGALG00010012768	968	483	979	455
ENSGALG00010001737	9	7	11	17
ENSGALG00010011515	660	378	213	114
ENSGALG00010016346	713	676	417	284
ENSGALG00010025652	1979	1274	1460	1508
ENSGALG00010007457	150	101	34	8
ENSGALG00010021866	2	7	11	5
ENSGALG00010008075	2707	2100	1513	1400
ENSGALG00010017535	1410	1123	935	523
ENSGALG00010004374	78	42	70	56
ENSGALG00010006172	852	628	7898	6055
ENSGALG00010010618	698	368	3741	4240
ENSGALG00010004946	104	63	705	325
ENSGALG00010028135	5	8	6	2
ENSGALG00010019362	39	29	11	5
ENSGALG00010000302	3003	1875	1281	1097
ENSGALG00010027124	1402	1343	1964	1758
ENSGALG00010001320	383	209	65	21
ENSGALG00010000526	319	176	261	246
ENSGALG00010000145	2195	2698	4330	2519
ENSGALG00010009444	545	211	269	401
ENSGALG00010001242	5	0	1	2
ENSGALG00010027211	2417	2259	1096	1067
ENSGALG00010014379	401	341	417	401
ENSGALG00010014213	97	91	75	24
ENSGALG00010018606	26	15	33	23
ENSGALG00010005998	2029	1569	1251	1269
ENSGALG00010002864	990	445	464	481
ENSGALG00010028166	1	0	59	98
ENSGALG00010025364	4	2	1	2
ENSGALG00010024979	13	1	16	4
ENSGALG00010015881	4666	4239	1675	2279
ENSGALG00010013434	2	1	2	0
ENSGALG00010023309	83	47	24	10
ENSGALG00010016800	5990	4770	6313	3693
ENSGALG00010018531	15	8	5	2
ENSGALG00010007595	25	16	20	5
ENSGALG00010010361	149	48	61	55
ENSGALG00010007423	955	595	789	750
ENSGALG00010002453	4340	2891	3421	3400
ENSGALG00010007326	519	230	292	219
ENSGALG00010002765	0	2	4	6
ENSGALG00010003556	36	14	44	14
ENSGALG00010008277	352	100	263	240
ENSGALG00010015050	677	408	1693	769
ENSGALG00010005941	5	3	51	36
ENSGALG00010020676	10	2	34	8
ENSGALG00010014411	2808	943	2282	1145
ENSGALG00010005241	360	158	251	202
ENSGALG00010009113	8333	7637	7988	6236
ENSGALG00010010697	507	230	1252	1455
ENSGALG00010008308	2561	2136	1618	1115
ENSGALG00010007793	1	0	8	2
ENSGALG00010020635	898	526	878	692
ENSGALG00010000153	1477	1050	586	425
ENSGALG00010011418	1603	895	2972	2560
ENSGALG00010021150	165	111	139	117
ENSGALG00010002443	1706	940	1174	859
ENSGALG00010002483	521	249	652	590
ENSGALG00010008214	1732	1349	3716	3905
ENSGALG00010000643	202	74	28	48
ENSGALG00010009520	2	2	13	12
ENSGALG00010000060	798	573	415	311
ENSGALG00010024833	598	446	408	319
ENSGALG00010000614	1792	1421	1466	916
ENSGALG00010001554	456	287	328	295
ENSGALG00010019399	2987	3559	2041	1964
ENSGALG00010002917	2194	1776	1887	1676
ENSGALG00010017344	2052	1074	997	641
ENSGALG00010006685	83	35	50	47
ENSGALG00010000603	578	373	355	241
ENSGALG00010010042	120	52	54	43
ENSGALG00010002614	2667	1875	1512	970
ENSGALG00010019257	870	630	1270	1503
ENSGALG00010000203	0	2	5	9
ENSGALG00010027245	618	575	344	442
ENSGALG00010014717	101	6	24	1
ENSGALG00010026601	6	8	8	5
ENSGALG00010022839	3	2	4	1
ENSGALG00010001505	2077	1197	1049	682
ENSGALG00010000098	1293	555	678	378
ENSGALG00010022124	255	180	66	32
ENSGALG00010008017	129	35	89	49
ENSGALG00010011061	1396	939	596	377
ENSGALG00010003114	0	1	3	3
ENSGALG00010016394	1128	926	613	727
ENSGALG00010009303	482	306	487	303
ENSGALG00010003499	2	1	2	0
ENSGALG00010002730	536	328	387	378
ENSGALG00010025291	372	190	342	226
ENSGALG00010024986	143	69	35	38
ENSGALG00010013923	7	7	39	33
ENSGALG00010018057	5	5	9	5
ENSGALG00010015774	4	9	14	3
ENSGALG00010000126	248	91	126	100
ENSGALG00010009309	450	409	166	9
ENSGALG00010001558	8	2	4	3
ENSGALG00010002912	10043	7792	9813	5936
ENSGALG00010022176	30	28	18	16
ENSGALG00010001402	141	113	113	118
ENSGALG00010015016	4945	2146	2969	3863
ENSGALG00010013148	10	11	8	4
ENSGALG00010015201	666	475	491	520
ENSGALG00010000581	2527	1917	1817	1439
ENSGALG00010024922	3	4	2	0
ENSGALG00010015870	4981	3199	3679	2625
ENSGALG00010017639	29	22	20	26
ENSGALG00010000186	1388	999	938	718
ENSGALG00010000468	2728	3412	1645	1689
ENSGALG00010005508	1637	727	1611	1536
ENSGALG00010013417	6491	3761	2328	1484
ENSGALG00010005310	2455	1833	1717	1231
ENSGALG00010000146	964	498	655	486
ENSGALG00010005445	391	180	256	278
ENSGALG00010017750	2	5	2	3
ENSGALG00010001533	71	54	88	74
ENSGALG00010003395	6757	4089	15120	2584
ENSGALG00010015191	1909	1635	1017	882
ENSGALG00010016460	3209	1642	2549	2487
ENSGALG00010005143	700	415	402	261
ENSGALG00010003782	8	4	9	5
ENSGALG00010006229	282	168	365	307
ENSGALG00010011823	14	15	12	16
ENSGALG00010000719	1	2	4	4
ENSGALG00010013598	374	386	226	193
ENSGALG00010000816	1071	1162	1199	1176
ENSGALG00010000058	1594	1027	5394	1787
ENSGALG00010001157	328	173	171	96
ENSGALG00010018255	1556	870	819	506
ENSGALG00010004472	51	5	8	6
ENSGALG00010028007	1353	897	782	593
ENSGALG00010007571	0	0	89	64
ENSGALG00010012095	678	523	361	485
ENSGALG00010022820	4911	3721	3327	830
ENSGALG00010023287	1935	1327	788	414
ENSGALG00010013737	1907	1457	1688	1668
ENSGALG00010000796	198	82	159	75
ENSGALG00010017609	1	5	50	42
ENSGALG00010001836	580	287	203	234
ENSGALG00010004123	266	159	124	121
ENSGALG00010027766	145	129	201	330
ENSGALG00010003295	476	443	285	205
ENSGALG00010013562	4	0	8	0
ENSGALG00010020700	759	664	1357	971
ENSGALG00010003121	814	303	422	425
ENSGALG00010009181	24	18	16	7
ENSGALG00010010998	10212	5420	4422	2970
ENSGALG00010024816	47	19	37	21
ENSGALG00010023216	427	296	717	608
ENSGALG00010004507	1080	553	804	756
ENSGALG00010000591	1	0	2	2
ENSGALG00010027353	0	0	8	6
ENSGALG00010021650	987	894	401	175
ENSGALG00010016379	961	930	755	813
ENSGALG00010008401	1979	1398	1267	860
ENSGALG00010022986	379	259	277	163
ENSGALG00010027092	58	24	92	39
ENSGALG00010022590	9	12	34	26
ENSGALG00010015200	788	379	468	342
ENSGALG00010001123	95	83	37	40
ENSGALG00010016476	0	0	13	12
ENSGALG00010020758	390	322	245	234
ENSGALG00010007965	2331	836	1111	1078
ENSGALG00010009741	814	768	1031	898
ENSGALG00010015837	3889	3947	5454	5780
ENSGALG00010018440	1298	759	576	432
ENSGALG00010022999	7	6	4	0
ENSGALG00010000034	63960	46446	73358	45919
ENSGALG00010015716	6057	3092	5902	5583
ENSGALG00010029226	555	564	247	305
ENSGALG00010023993	594	227	694	590
ENSGALG00010021325	2547	1959	1661	994
ENSGALG00010000054	2414	1653	1123	790
ENSGALG00010004158	567	96	869	361
ENSGALG00010010252	985	598	721	441
ENSGALG00010029379	588	375	347	336
ENSGALG00010022734	1112	808	651	404
ENSGALG00010017651	653	403	336	274
ENSGALG00010025380	166	55	75	35
ENSGALG00010003249	676	591	663	526
ENSGALG00010023473	2065	1885	1194	1373
ENSGALG00010027414	157	72	58	74
ENSGALG00010009334	117	105	129	106
ENSGALG00010001386	319	137	112	132
ENSGALG00010009689	1	1	13	3
ENSGALG00010011365	151	107	148	128
ENSGALG00010011673	149	89	106	94
ENSGALG00010003948	80	32	27	36
ENSGALG00010009335	488	259	467	356
ENSGALG00010017974	250	216	132	80
ENSGALG00010022782	443	295	911	525
ENSGALG00010003821	1375	611	3175	2743
ENSGALG00010001156	485	320	426	397
ENSGALG00010023178	692	607	530	368
ENSGALG00010016404	113	38	59	50
ENSGALG00010020493	2	1	5	5
ENSGALG00010000406	511	400	334	244
ENSGALG00010001785	171	70	108	116
ENSGALG00010003202	2201	895	7180	6413
ENSGALG00010017737	3	0	8	2
ENSGALG00010027331	2	1	2	1
ENSGALG00010024918	2501	1985	588	360
ENSGALG00010018505	812	590	418	351
ENSGALG00010028076	282	203	91	31
ENSGALG00010012449	1647	544	1574	1080
ENSGALG00010001774	41	6	20	9
ENSGALG00010002547	173	124	124	104
ENSGALG00010021534	192	224	276	290
ENSGALG00010000731	0	3	2	0
ENSGALG00010024553	993	773	637	538
ENSGALG00010023925	1274	642	860	932
ENSGALG00010023237	0	0	6	2
ENSGALG00010012486	1389	690	632	751
ENSGALG00010000078	1009	650	599	195
ENSGALG00010001388	291	149	274	204
ENSGALG00010002972	609	354	37	57
ENSGALG00010009103	2628	1196	867	654
ENSGALG00010011166	2	1	8	8
ENSGALG00010017918	146	125	114	145
ENSGALG00010012803	612	314	394	391
ENSGALG00010005562	3742	3064	2934	3422
ENSGALG00010021448	1786	1275	1008	1024
ENSGALG00010011681	6	5	29	32
ENSGALG00010002712	1159	585	2150	457
ENSGALG00010024345	1886	1214	689	350
ENSGALG00010004338	863	561	2025	1060
ENSGALG00010020379	1164	595	197	134
ENSGALG00010016544	2939	3496	2299	2093
ENSGALG00010010645	180	120	115	116
ENSGALG00010001969	505	317	109	184
ENSGALG00010017675	24	8	22	14
ENSGALG00010007021	2	5	35	9
ENSGALG00010021840	32	10	22	13
ENSGALG00010021000	2339	1435	7840	4109
ENSGALG00010003928	282	199	163	132
ENSGALG00010008255	109	70	77	56
ENSGALG00010011747	363	246	258	202
ENSGALG00010002375	0	0	13	2
ENSGALG00010023276	4	1	0	3
ENSGALG00010002448	1715	847	1220	986
ENSGALG00010028859	437	328	270	219
ENSGALG00010009665	175	82	103	54
ENSGALG00010028502	3057	2044	1399	763
ENSGALG00010000318	1402	1102	1137	916
ENSGALG00010012356	0	0	4693	5018
ENSGALG00010017733	464	308	272	209
ENSGALG00010006301	73	63	89	86
ENSGALG00010024075	1210	848	825	1012
ENSGALG00010005720	85	41	13	15
ENSGALG00010019023	14149	9550	4928	3619
ENSGALG00010001457	465	162	590	367
ENSGALG00010022578	914	435	483	329
ENSGALG00010012322	300	204	475	535
ENSGALG00010025505	6	4	34	38
ENSGALG00010000791	88	18	9424	3942
ENSGALG00010003214	917	602	465	312
ENSGALG00010024872	8	4	11	36
ENSGALG00010000020	52095	42614	73811	45405
ENSGALG00010017618	8	5	2	5
ENSGALG00010001729	335	249	1334	1096
ENSGALG00010000123	148	107	76	53
ENSGALG00010002333	1916	1707	2734	1901
ENSGALG00010001406	3483	1798	3306	2563
ENSGALG00010010220	10	3	0	2
ENSGALG00010008120	3222	2416	2274	1953
ENSGALG00010001460	269	218	95	88
ENSGALG00010000215	2794	2290	1989	1606
ENSGALG00010017957	426	210	239	205
ENSGALG00010013532	293	139	535	410
ENSGALG00010024326	2531	2619	1071	1339
ENSGALG00010009469	11164	6752	6809	5256
ENSGALG00010009718	126	65	99	44
ENSGALG00010027733	6240	4969	5597	3584
ENSGALG00010022194	183	56	110	79
ENSGALG00010018668	150	213	329	353
ENSGALG00010024371	698	455	412	482
ENSGALG00010000174	1910	1288	1703	1224
ENSGALG00010014793	3605	1227	1017	538
ENSGALG00010007404	58	14	19	21
ENSGALG00010000127	383	174	185	115
ENSGALG00010015024	9	4	10	2
ENSGALG00010000154	1480	1181	1231	1051
ENSGALG00010010876	132	77	83	46
ENSGALG00010014963	12	2	0	0
ENSGALG00010003222	5	1	3	4
ENSGALG00010016767	1169	934	796	793
ENSGALG00010000238	3	0	2	1
ENSGALG00010011885	14	0	5	1
ENSGALG00010005353	1716	746	1276	1042
ENSGALG00010025333	31	18	9	1
ENSGALG00010000753	1355	785	1561	891
ENSGALG00010002985	299	142	145	112
ENSGALG00010013686	1108	952	1148	628
ENSGALG00010000674	805	187	1908	1623
ENSGALG00010004976	41	26	33	29
ENSGALG00010003374	20	8	11	16
ENSGALG00010020963	1742	1124	817	717
ENSGALG00010001703	0	0	4	6
ENSGALG00010009002	797	622	601	429
ENSGALG00010029317	320	152	193	58
ENSGALG00010018111	0	0	11	8
ENSGALG00010000732	377	193	166	84
ENSGALG00010008019	1714	1452	938	808
ENSGALG00010002382	2	1	21	14
ENSGALG00010006078	519	593	354	326
ENSGALG00010029804	207	388	172	153
ENSGALG00010011536	416	344	191	162
ENSGALG00010012773	183	126	191	168
ENSGALG00010012897	37	33	45	65
ENSGALG00010006033	119	53	159	144
ENSGALG00010014839	589	638	630	574
ENSGALG00010027789	1560	1042	423	160
ENSGALG00010019948	181	128	127	110
ENSGALG00010001527	32	10	4	1
ENSGALG00010003777	4287	1493	4819	2943
ENSGALG00010000576	14	3	2	1
ENSGALG00010022929	15	34	5	6
ENSGALG00010000458	1238	753	702	570
ENSGALG00010008285	3609	1653	8464	5209
ENSGALG00010000011	25538	18869	33577	21526
ENSGALG00010001126	16	24	10	3
ENSGALG00010024305	5	2	1	0
ENSGALG00010000189	96	65	53	43
ENSGALG00010001657	963	515	550	461
ENSGALG00010016882	2207	1228	1778	1540
ENSGALG00010009740	4	5	9	6
ENSGALG00010005506	38	18	57	4
ENSGALG00010000585	20	9	35	24
ENSGALG00010029297	858	474	1291	833
ENSGALG00010025613	539	546	4319	2386
ENSGALG00010004890	2003	1296	892	515
ENSGALG00010016948	24	6	21	2
ENSGALG00010012875	468	302	288	261
ENSGALG00010018533	1377	709	879	492
ENSGALG00010003180	2639	2614	2187	2966
ENSGALG00010001928	288	117	287	174
ENSGALG00010002384	33	8	15	9
ENSGALG00010001878	9	1	33	74
ENSGALG00010015043	916	784	332	255
ENSGALG00010002054	1676	1650	1760	1543
ENSGALG00010027085	1608	1600	4361	3974
ENSGALG00010002629	38	81	67	62
ENSGALG00010015698	31	2	22	12
ENSGALG00010029652	702	340	323	251
ENSGALG00010016366	734	406	426	425
ENSGALG00010000730	1326	967	858	825
ENSGALG00010009666	9	3	114	204
ENSGALG00010022478	12240	6511	7020	4095
ENSGALG00010008203	0	0	47	4
ENSGALG00010023057	2430	1646	1307	1171
ENSGALG00010003988	894	711	756	550
ENSGALG00010001300	894	489	1000	966
ENSGALG00010027973	3091	1909	1188	1129
ENSGALG00010007877	1808	641	1434	542
ENSGALG00010001547	758	383	577	481
ENSGALG00010002604	97	77	74	60
ENSGALG00010001972	446	318	367	261
ENSGALG00010013373	10	17	13	9
ENSGALG00010007852	665	328	326	272
ENSGALG00010022550	145	75	12	9
ENSGALG00010013753	285	67	154	56
ENSGALG00010003158	0	0	4	4
ENSGALG00010000088	48	24	44	16
ENSGALG00010012156	5	0	3	0
ENSGALG00010007996	601	240	264	508
ENSGALG00010014884	3	4	3	1
ENSGALG00010005329	643	546	479	392
ENSGALG00010003819	1837	1517	1825	1832
ENSGALG00010009683	41	22	9	1
ENSGALG00010015054	82	50	34	28
ENSGALG00010014019	1666	1959	1084	1154
ENSGALG00010000133	1228	931	1003	743
ENSGALG00010006568	583	363	267	244
ENSGALG00010001333	0	2	0	2
ENSGALG00010003260	26148	12237	12268	5594
ENSGALG00010002994	56	19	18	8
ENSGALG00010005295	885	166	13125	6230
ENSGALG00010014153	566	418	328	371
ENSGALG00010001861	2317	1122	1845	1872
ENSGALG00010014220	231	77	180	113
ENSGALG00010009118	4	3	0	1
ENSGALG00010000050	2929	2245	1535	835
ENSGALG00010004381	15	10	19	22
ENSGALG00010014125	577	207	578	552
ENSGALG00010001837	1029	653	655	519
ENSGALG00010002404	2438	1059	377	223
ENSGALG00010000044	96	58	40	24
ENSGALG00010006370	1	1	2	4
ENSGALG00010010254	404	159	241	229
ENSGALG00010008341	976	558	322	242
ENSGALG00010021378	116	46	112	53
ENSGALG00010008468	2	0	2	1
ENSGALG00010012406	6	15	23	26
ENSGALG00010029756	705	553	416	336
ENSGALG00010006767	21	19	59	39
ENSGALG00010006207	148	82	50	44
ENSGALG00010001535	2828	2119	886	808
ENSGALG00010023147	142	77	89	73
ENSGALG00010003824	718	380	713	742
ENSGALG00010000768	31	19	20	25
ENSGALG00010002513	0	2	0	4
ENSGALG00010004430	697	406	447	377
ENSGALG00010004389	215	132	188	120
ENSGALG00010002922	2039	923	816	1148
ENSGALG00010000092	1627	1050	1100	700
ENSGALG00010024460	747	480	435	256
ENSGALG00010001995	252	294	307	284
ENSGALG00010014805	12	10	5	3
ENSGALG00010029747	21	10	21	30
ENSGALG00010024191	156	38	149	153
ENSGALG00010017860	214	54	288	187
ENSGALG00010005656	558	255	151	254
ENSGALG00010002923	45	7	12	0
ENSGALG00010001548	1104	837	1102	833
ENSGALG00010010381	182	122	160	167
ENSGALG00010019966	58	22	92	98
ENSGALG00010009106	80	33	82	78
ENSGALG00010004334	11	18	64	53
ENSGALG00010005758	2512	2212	7229	6085
